ResUnitAmenities
Property_Code,Unit_Code,Amenity_Code,Amenity_Name,Amenity_Description,Prior_Charge,Prior_Charge_Date,Current_Charge,Current_Charge_Date,Proposed_Charge,Proposed_Charge_Date,Notes,Ref_Property_ID,Ref_Unit_Id
"ce","M0006E","Rent","Rent","Rent",874.00,03/31/2016,838.00,02/22/2017,838.00,03/31/2017,,,
"ce","M0006F","Rent","Rent","Rent",874.00,03/31/2016,838.00,02/22/2017,838.00,03/31/2017,,,
"ce","M0007E","Rent","Rent","Rent",626.00,02/22/2017,709.00,03/31/2017,709.00,03/31/2017,,,
"ce","M0007F","Rent","Rent","Rent",626.00,02/22/2017,709.00,03/31/2017,709.00,03/31/2017,,,
"ce","M0008E","Rent","Rent","Rent",874.00,03/31/2016,838.00,02/22/2017,838.00,03/31/2017,,,
"ce","M0008F","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0009E","Rent","Rent","Rent",614.00,03/31/2016,626.00,02/22/2017,626.00,03/31/2017,,,
"ce","M0009F","Rent","Rent","Rent",614.00,03/31/2016,626.00,02/22/2017,626.00,03/31/2017,,,
"ce","M0010E","Rent","Rent","Rent",838.00,02/22/2017,888.00,03/31/2017,888.00,03/31/2017,,,
"ce","M0010F","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0011E","Rent","Rent","Rent",614.00,03/31/2016,626.00,02/22/2017,626.00,03/31/2017,,,
"ce","M0011F","Rent","Rent","Rent",614.00,03/31/2016,626.00,02/22/2017,626.00,03/31/2017,,,
"ce","M0012E","Rent","Rent","Rent",874.00,03/31/2016,838.00,02/22/2017,838.00,03/31/2017,,,
"ce","M0012F","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0013E","Rent","Rent","Rent",614.00,03/31/2016,626.00,02/22/2017,626.00,03/31/2017,,,
"ce","M0013F","Rent","Rent","Rent",614.00,03/31/2016,626.00,02/22/2017,626.00,03/31/2017,,,
"ce","M0014E","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0014F","Rent","Rent","Rent",874.00,03/31/2016,838.00,02/22/2017,838.00,03/31/2017,,,
"ce","M0015E","Rent","Rent","Rent",874.00,03/31/2016,838.00,02/22/2017,838.00,03/31/2017,,,
"ce","M0015F","Rent","Rent","Rent",874.00,03/31/2016,838.00,02/22/2017,838.00,03/31/2017,,,
"ce","M0016E","Rent","Rent","Rent",874.00,03/31/2016,838.00,02/22/2017,838.00,03/31/2017,,,
"ce","M0016F","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0018E","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0018F","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0020E","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0020F","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0022E","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0022F","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0024E","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0024F","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0026E","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0026F","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0028E","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0028F","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0030E","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0030F","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0032E","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0032F","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0034E","Rent","Rent","Rent",874.00,03/31/2016,838.00,02/22/2017,838.00,03/31/2017,,,
"ce","M0034F","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0036E","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0036F","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0038E","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0038F","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","S1450J","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1450K","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1450L","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1450M","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1452J","Rent","Rent","Rent",657.00,02/22/2017,729.00,03/31/2017,729.00,03/31/2017,,,
"ce","S1452K","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1452L","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1452M","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1454K","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1454M","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1458K","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1458M","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1500-1L","Rent","Rent","Rent",744.00,03/31/2016,759.00,02/22/2017,759.00,03/31/2017,,,
"ce","S1500-1M","Rent","Rent","Rent",764.00,03/31/2016,779.00,02/22/2017,779.00,03/31/2017,,,
"ce","S1500-2L","Rent","Rent","Rent",744.00,03/31/2016,759.00,02/22/2017,759.00,03/31/2017,,,
"ce","S1500-2M","Rent","Rent","Rent",764.00,03/31/2016,779.00,02/22/2017,779.00,03/31/2017,,,
"ce","S1500-3L","Rent","Rent","Rent",744.00,03/31/2016,759.00,02/22/2017,759.00,03/31/2017,,,
"ce","S1500-3M","Rent","Rent","Rent",764.00,03/31/2016,779.00,02/22/2017,779.00,03/31/2017,,,
"ce","S1500-4L","Rent","Rent","Rent",744.00,03/31/2016,759.00,02/22/2017,759.00,03/31/2017,,,
"ce","S1500-4M","Rent","Rent","Rent",774.00,03/31/2016,789.00,02/22/2017,789.00,03/31/2017,,,
"ce","S1500-5J","Rent","Rent","Rent",744.00,03/31/2016,759.00,02/22/2017,759.00,03/31/2017,,,
"ce","S1500-5K","Rent","Rent","Rent",774.00,03/31/2016,789.00,02/22/2017,789.00,03/31/2017,,,
"ce","S1500-5L","Rent","Rent","Rent",744.00,03/31/2016,759.00,02/22/2017,759.00,03/31/2017,,,
"ce","S1500-5M","Rent","Rent","Rent",774.00,03/31/2016,789.00,02/22/2017,789.00,03/31/2017,,,
"ce","S1500-6L","Rent","Rent","Rent",744.00,03/31/2016,759.00,02/22/2017,759.00,03/31/2017,,,
"ce","S1500-6M","Rent","Rent","Rent",774.00,03/31/2016,789.00,02/22/2017,789.00,03/31/2017,,,
"ce","C5303A","nodishwasher","No Dishwasher","No Dishwasher",,,-10.00,04/17/2013,-10.00,03/31/2017,,,
"ce","C5303B","nodishwasher","No Dishwasher","No Dishwasher",,,-10.00,04/17/2013,-10.00,03/31/2017,,,
"ce","C5303C","nodishwasher","No Dishwasher","No Dishwasher",,,-10.00,04/17/2013,-10.00,03/31/2017,,,
"ce","C5303D","nodishwasher","No Dishwasher","No Dishwasher",,,-10.00,04/17/2013,-10.00,03/31/2017,,,
"ce","C5303E","nodishwasher","No Dishwasher","No Dishwasher",,,-10.00,04/17/2013,-10.00,03/31/2017,,,
"ce","C5303F","nodishwasher","No Dishwasher","No Dishwasher",,,-10.00,04/17/2013,-10.00,03/31/2017,,,
"ce","C5303G","nodishwasher","No Dishwasher","No Dishwasher",,,-10.00,04/17/2013,-10.00,03/31/2017,,,
"ce","C5303H","nodishwasher","No Dishwasher","No Dishwasher",,,-10.00,04/17/2013,-10.00,03/31/2017,,,
"ce","C5303J","nodishwasher","No Dishwasher","No Dishwasher",,,-10.00,04/17/2013,-10.00,03/31/2017,,,
"ce","C5303K","nodishwasher","No Dishwasher","No Dishwasher",,,-10.00,04/17/2013,-10.00,03/31/2017,,,
"ce","C5303L","nodishwasher","No Dishwasher","No Dishwasher",,,-10.00,04/17/2013,-10.00,03/31/2017,,,
"ce","C5303M","nodishwasher","No Dishwasher","No Dishwasher",,,-10.00,04/17/2013,-10.00,03/31/2017,,,
"ce","C5305A","nodishwasher","No Dishwasher","No Dishwasher",,,-10.00,04/17/2013,-10.00,03/31/2017,,,
"ce","C5305B","nodishwasher","No Dishwasher","No Dishwasher",,,-10.00,04/17/2013,-10.00,03/31/2017,,,
"ce","C5305C","nodishwasher","No Dishwasher","No Dishwasher",,,-10.00,04/17/2013,-10.00,03/31/2017,,,
"ce","C5305D","nodishwasher","No Dishwasher","No Dishwasher",,,-10.00,04/17/2013,-10.00,03/31/2017,,,
"ce","C5305E","nodishwasher","No Dishwasher","No Dishwasher",,,-10.00,04/17/2013,-10.00,03/31/2017,,,
"ce","C5305F","nodishwasher","No Dishwasher","No Dishwasher",,,-10.00,04/17/2013,-10.00,03/31/2017,,,
"ce","C5305G","nodishwasher","No Dishwasher","No Dishwasher",,,-10.00,04/17/2013,-10.00,03/31/2017,,,
"ce","C5305H","nodishwasher","No Dishwasher","No Dishwasher",,,-10.00,04/17/2013,-10.00,03/31/2017,,,
"ce","C5305J","nodishwasher","No Dishwasher","No Dishwasher",,,-10.00,04/17/2013,-10.00,03/31/2017,,,
"ce","C5305K","nodishwasher","No Dishwasher","No Dishwasher",,,-10.00,04/17/2013,-10.00,03/31/2017,,,
"ce","C5305L","nodishwasher","No Dishwasher","No Dishwasher",,,-10.00,04/17/2013,-10.00,03/31/2017,,,
"ce","C5305M","nodishwasher","No Dishwasher","No Dishwasher",,,-10.00,04/17/2013,-10.00,03/31/2017,,,
"ce","C5307A","nodishwasher","No Dishwasher","No Dishwasher",,,-10.00,04/17/2013,-10.00,03/31/2017,,,
"ce","C5307B","nodishwasher","No Dishwasher","No Dishwasher",,,-10.00,04/17/2013,-10.00,03/31/2017,,,
"ce","C5307C","nodishwasher","No Dishwasher","No Dishwasher",,,-10.00,04/17/2013,-10.00,03/31/2017,,,
"ce","C5307D","nodishwasher","No Dishwasher","No Dishwasher",,,-10.00,04/17/2013,-10.00,03/31/2017,,,
"ce","C5307E","nodishwasher","No Dishwasher","No Dishwasher",,,-10.00,04/17/2013,-10.00,03/31/2017,,,
"ce","C5307F","nodishwasher","No Dishwasher","No Dishwasher",,,-10.00,04/17/2013,-10.00,03/31/2017,,,
"ce","C5307G","nodishwasher","No Dishwasher","No Dishwasher",,,-10.00,04/17/2013,-10.00,03/31/2017,,,
"ce","C5307H","nodishwasher","No Dishwasher","No Dishwasher",,,-10.00,04/17/2013,-10.00,03/31/2017,,,
"ce","C5307J","nodishwasher","No Dishwasher","No Dishwasher",,,-10.00,04/17/2013,-10.00,03/31/2017,,,
"ce","C5307K","nodishwasher","No Dishwasher","No Dishwasher",,,-10.00,04/17/2013,-10.00,03/31/2017,,,
"ce","C5307L","nodishwasher","No Dishwasher","No Dishwasher",,,-10.00,04/17/2013,-10.00,03/31/2017,,,
"ce","C5307M","nodishwasher","No Dishwasher","No Dishwasher",,,-10.00,04/17/2013,-10.00,03/31/2017,,,
"ce","C5303A","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5303B","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5303C","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5303D","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5305A","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5305B","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5305C","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5305D","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5307A","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5307B","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5307C","Rent","Rent","Rent",657.00,02/22/2017,729.00,03/31/2017,729.00,03/31/2017,,,
"ce","C5307D","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","M0002D","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0002F","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0005C","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0005E","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0009D","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0009F","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0011C","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0011E","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0001C","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0001E","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0003D","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0003F","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0004C","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0004E","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0006D","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0006F","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0010C","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0010E","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0012D","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0012F","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0014C","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0014E","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0015D","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0015F","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0016D","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0016F","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0020C","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0020E","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0022D","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0022F","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0024C","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0024E","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0026D","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0026F","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0028C","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0028E","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0030D","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0030F","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0032C","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0032E","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0034C","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0034E","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0038D","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","M0038F","extrawindow","Extra Window","Extra Window",,,10.00,04/17/2013,10.00,03/31/2017,,,
"ce","WAIT1","Rent","Rent","Rent",,,0.00,05/20/2013,721.00,03/31/2017,,,
"ce","C0007A","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C0007B","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5269A","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5269B","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5269C","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5269D","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5271A","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5271B","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5271C","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5271D","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5273A","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5273B","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5273C","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5273D","Rent","Rent","Rent",657.00,02/22/2017,729.00,03/31/2017,729.00,03/31/2017,,,
"ce","C5322A","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5322B","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5324A","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5324B","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5326A","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","C5326B","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1450A","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1450B","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1450C","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1450D","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1452A","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1452B","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1452C","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1452D","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1454A","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1454B","Rent","Rent","Rent",657.00,02/22/2017,729.00,03/31/2017,729.00,03/31/2017,,,
"ce","S1454C","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1454D","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1456A","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1456B","Rent","Rent","Rent",657.00,02/22/2017,729.00,03/31/2017,729.00,03/31/2017,,,
"ce","S1456C","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1456D","Rent","Rent","Rent",657.00,02/22/2017,729.00,03/31/2017,729.00,03/31/2017,,,
"ce","S1458A","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1458B","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1458C","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","S1458D","Rent","Rent","Rent",644.00,03/31/2016,657.00,02/22/2017,657.00,03/31/2017,,,
"ce","M0002A","Rent","Rent","Rent",626.00,02/22/2017,709.00,03/31/2017,709.00,03/31/2017,,,
"ce","M0002B","Rent","Rent","Rent",626.00,02/22/2017,709.00,03/31/2017,709.00,03/31/2017,,,
"ce","M0005A","Rent","Rent","Rent",614.00,03/31/2016,626.00,02/22/2017,626.00,03/31/2017,,,
"ce","M0005B","Rent","Rent","Rent",626.00,02/22/2017,709.00,03/31/2017,709.00,03/31/2017,,,
"ce","M0007A","Rent","Rent","Rent",626.00,02/22/2017,709.00,03/31/2017,709.00,03/31/2017,,,
"ce","M0007B","Rent","Rent","Rent",614.00,03/31/2016,626.00,02/22/2017,626.00,03/31/2017,,,
"ce","M0009A","Rent","Rent","Rent",614.00,03/31/2016,626.00,02/22/2017,626.00,03/31/2017,,,
"ce","M0009B","Rent","Rent","Rent",614.00,03/31/2016,626.00,02/22/2017,626.00,03/31/2017,,,
"ce","M0011A","Rent","Rent","Rent",626.00,02/22/2017,709.00,03/31/2017,709.00,03/31/2017,,,
"ce","M0011B","Rent","Rent","Rent",626.00,02/22/2017,709.00,03/31/2017,709.00,03/31/2017,,,
"ce","M0013A","Rent","Rent","Rent",626.00,02/22/2017,709.00,03/31/2017,709.00,03/31/2017,,,
"ce","M0013B","Rent","Rent","Rent",626.00,02/22/2017,709.00,03/31/2017,709.00,03/31/2017,,,
"ce","C5252A","Rent","Rent","Rent",694.00,03/31/2016,708.00,02/22/2017,708.00,03/31/2017,,,
"ce","C5252B","Rent","Rent","Rent",694.00,03/31/2016,708.00,02/22/2017,708.00,03/31/2017,,,
"ce","C5250B","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","C5254A","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","C0003A","Rent","Rent","Rent",734.00,03/31/2016,749.00,02/22/2017,749.00,03/31/2017,,,
"ce","C0003B","Rent","Rent","Rent",734.00,03/31/2016,749.00,02/22/2017,749.00,03/31/2017,,,
"ce","C0011A","Rent","Rent","Rent",734.00,03/31/2016,749.00,02/22/2017,749.00,03/31/2017,,,
"ce","C0011B","Rent","Rent","Rent",734.00,03/31/2016,749.00,02/22/2017,749.00,03/31/2017,,,
"ce","C0011C","Rent","Rent","Rent",734.00,03/31/2016,749.00,02/22/2017,749.00,03/31/2017,,,
"ce","C0011D","Rent","Rent","Rent",734.00,03/31/2016,749.00,02/22/2017,749.00,03/31/2017,,,
"ce","M0001A","Rent","Rent","Rent",874.00,03/31/2016,838.00,02/22/2017,838.00,03/31/2017,,,
"ce","M0001B","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0003A","Rent","Rent","Rent",874.00,03/31/2016,838.00,02/22/2017,838.00,03/31/2017,,,
"ce","M0003B","Rent","Rent","Rent",874.00,03/31/2016,838.00,02/22/2017,838.00,03/31/2017,,,
"ce","M0004A","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0004B","Rent","Rent","Rent",728.00,02/22/2017,888.00,03/31/2017,888.00,03/31/2017,,,
"ce","M0006A","Rent","Rent","Rent",874.00,03/31/2016,838.00,02/22/2017,838.00,03/31/2017,,,
"ce","M0006B","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0008A","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0008B","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0010A","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0010B","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0012A","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0012B","Rent","Rent","Rent",874.00,03/31/2016,838.00,02/22/2017,838.00,03/31/2017,,,
"ce","M0014A","Rent","Rent","Rent",874.00,03/31/2016,838.00,02/22/2017,838.00,03/31/2017,,,
"ce","M0014B","Rent","Rent","Rent",714.00,03/31/2016,728.00,02/22/2017,728.00,03/31/2017,,,
"ce","M0015A","Rent","Rent","Rent",874.00,03/31/2016,838.00,02/22/2017,838.00,03/31/2017,,,
