Unit_Code,Ref_Unit_Id,Property_Code,Ref_Property_ID,Record_Type,Date,Rent,Deposit,Sqft,FSetAside,UtilityAllowance,ContractRent,RoomId,BedId,RDBasicRent,NewRentsId
TH5843,,sh,,Rent Change,8/4/2016,840,0,1156,0,0,0,,,0,
TH5843,,sh,,Rent Change,11/1/2017,890,0,1156,0,0,0,,,0,
TH5843,,sh,,Rent Change,11/1/2017,880,0,1156,0,0,0,,,0,
TH5843,,sh,,Rent Change,1/29/2018,900,0,1156,0,0,0,,,0,
TH5845,,sh,,New Unit,12/19/2013,751,0,1156,0,0,0,,,0,
TH5845,,sh,,Rent Change,2/3/2014,774,0,1156,0,0,0,,,0,
TH5845,,sh,,Rent Change,4/21/2014,800,0,1156,0,0,0,,,0,
TH5845,,sh,,Deposit Change,7/11/2014,800,800,1156,0,0,0,,,0,
TH5845,,sh,,Deposit Change,7/15/2014,800,0,1156,0,0,0,,,0,
TH5845,,sh,,Rent Change,3/30/2015,824,0,1156,0,0,0,,,0,
TH5845,,sh,,Rent Change,8/4/2016,840,0,1156,0,0,0,,,0,
TH5845,,sh,,Rent Change,11/1/2017,880,0,1156,0,0,0,,,0,
TH5845,,sh,,Rent Change,11/1/2017,890,0,1156,0,0,0,,,0,
TH5845,,sh,,Rent Change,1/29/2018,900,0,1156,0,0,0,,,0,
TH5847,,sh,,New Unit,12/19/2013,751,0,1156,0,0,0,,,0,
TH5847,,sh,,Rent Change,2/3/2014,774,0,1156,0,0,0,,,0,
TH5847,,sh,,Rent Change,4/21/2014,800,0,1156,0,0,0,,,0,
TH5847,,sh,,Deposit Change,7/11/2014,800,800,1156,0,0,0,,,0,
TH5847,,sh,,Deposit Change,7/15/2014,800,0,1156,0,0,0,,,0,
TH5847,,sh,,Rent Change,3/30/2015,824,0,1156,0,0,0,,,0,
TH5847,,sh,,Rent Change,8/4/2016,840,0,1156,0,0,0,,,0,
TH5847,,sh,,Rent Change,11/1/2017,890,0,1156,0,0,0,,,0,
TH5847,,sh,,Rent Change,11/1/2017,880,0,1156,0,0,0,,,0,
TH5847,,sh,,Rent Change,1/29/2018,900,0,1156,0,0,0,,,0,
TH5910,,sh,,New Unit,12/19/2013,751,0,1156,0,0,0,,,0,
TH5910,,sh,,Rent Change,2/3/2014,774,0,1156,0,0,0,,,0,
TH5910,,sh,,Rent Change,4/21/2014,800,0,1156,0,0,0,,,0,
TH5910,,sh,,Deposit Change,7/11/2014,800,800,1156,0,0,0,,,0,
TH5910,,sh,,Deposit Change,7/15/2014,800,0,1156,0,0,0,,,0,
TH5910,,sh,,Rent Change,3/30/2015,824,0,1156,0,0,0,,,0,
TH5910,,sh,,Rent Change,8/4/2016,840,0,1156,0,0,0,,,0,
TH5910,,sh,,Rent Change,11/1/2017,880,0,1156,0,0,0,,,0,
TH5910,,sh,,Rent Change,11/1/2017,890,0,1156,0,0,0,,,0,
TH5910,,sh,,Rent Change,1/29/2018,900,0,1156,0,0,0,,,0,
TH5912,,sh,,New Unit,12/19/2013,751,0,1156,0,0,0,,,0,
TH5912,,sh,,Rent Change,2/3/2014,774,0,1156,0,0,0,,,0,
TH5912,,sh,,Rent Change,4/21/2014,800,0,1156,0,0,0,,,0,
TH5912,,sh,,Deposit Change,7/11/2014,890,890,1156,0,0,0,,,0,
TH5912,,sh,,Rent Change,7/11/2014,890,0,1156,0,0,0,,,0,
TH5912,,sh,,Deposit Change,7/15/2014,890,0,1156,0,0,0,,,0,
TH5912,,sh,,Rent Change,2/25/2015,800,0,1156,0,0,0,,,0,
TH5912,,sh,,Rent Change,2/25/2015,890,0,1156,0,0,0,,,0,
TH5912,,sh,,Rent Change,3/30/2015,824,0,1156,0,0,0,,,0,
TH5912,,sh,,Rent Change,3/31/2015,914,0,1156,0,0,0,,,0,
TH5912,,sh,,Rent Change,8/4/2016,930,0,1156,0,0,0,,,0,
TH5912,,sh,,Rent Change,8/4/2016,930,0,1156,0,0,0,,,0,
TH5912,,sh,,Rent Change,8/4/2016,840,0,1156,0,0,0,,,0,
TH5912,,sh,,Rent Change,11/1/2017,980,0,1156,0,0,0,,,0,
TH5912,,sh,,Rent Change,11/1/2017,970,0,1156,0,0,0,,,0,
TH5912,,sh,,Rent Change,12/5/2017,890,0,1156,0,0,0,,,0,
TH5912,,sh,,Rent Change,12/5/2017,980,0,1156,0,0,0,,,0,
TH5912,,sh,,Rent Change,1/29/2018,990,0,1156,0,0,0,,,0,
TH5914,,sh,,New Unit,12/19/2013,751,0,1156,0,0,0,,,0,
TH5914,,sh,,Rent Change,2/3/2014,774,0,1156,0,0,0,,,0,
TH5914,,sh,,Rent Change,4/21/2014,800,0,1156,0,0,0,,,0,
TH5914,,sh,,Deposit Change,7/11/2014,800,800,1156,0,0,0,,,0,
TH5914,,sh,,Deposit Change,7/15/2014,800,0,1156,0,0,0,,,0,
TH5914,,sh,,Rent Change,3/30/2015,824,0,1156,0,0,0,,,0,
TH5914,,sh,,Rent Change,8/4/2016,840,0,1156,0,0,0,,,0,
TH5914,,sh,,Rent Change,11/1/2017,880,0,1156,0,0,0,,,0,
TH5914,,sh,,Rent Change,11/1/2017,890,0,1156,0,0,0,,,0,
TH5914,,sh,,Rent Change,1/29/2018,900,0,1156,0,0,0,,,0,
TH5916,,sh,,New Unit,12/19/2013,751,0,1156,0,0,0,,,0,
TH5916,,sh,,Rent Change,2/3/2014,774,0,1156,0,0,0,,,0,
TH5916,,sh,,Rent Change,4/21/2014,800,0,1156,0,0,0,,,0,
TH5916,,sh,,Deposit Change,7/11/2014,800,800,1156,0,0,0,,,0,
TH5916,,sh,,Deposit Change,7/15/2014,800,0,1156,0,0,0,,,0,
TH5916,,sh,,Rent Change,3/30/2015,824,0,1156,0,0,0,,,0,
TH5916,,sh,,Rent Change,8/4/2016,840,0,1156,0,0,0,,,0,
TH5916,,sh,,Rent Change,11/1/2017,890,0,1156,0,0,0,,,0,
TH5916,,sh,,Rent Change,11/1/2017,880,0,1156,0,0,0,,,0,
TH5916,,sh,,Rent Change,1/29/2018,900,0,1156,0,0,0,,,0,
TH5918,,sh,,New Unit,12/19/2013,751,0,1156,0,0,0,,,0,
TH5918,,sh,,Rent Change,2/3/2014,774,0,1156,0,0,0,,,0,
TH5918,,sh,,Rent Change,4/21/2014,800,0,1156,0,0,0,,,0,
TH5918,,sh,,Deposit Change,7/11/2014,800,800,1156,0,0,0,,,0,
TH5918,,sh,,Deposit Change,7/15/2014,800,0,1156,0,0,0,,,0,
TH5918,,sh,,Rent Change,3/30/2015,824,0,1156,0,0,0,,,0,
TH5918,,sh,,Rent Change,8/4/2016,840,0,1156,0,0,0,,,0,
TH5918,,sh,,Rent Change,11/1/2017,880,0,1156,0,0,0,,,0,
TH5918,,sh,,Rent Change,11/1/2017,890,0,1156,0,0,0,,,0,
TH5918,,sh,,Rent Change,1/29/2018,900,0,1156,0,0,0,,,0,
TH5920,,sh,,New Unit,12/19/2013,751,0,1156,0,0,0,,,0,
TH5920,,sh,,Rent Change,2/3/2014,774,0,1156,0,0,0,,,0,
TH5920,,sh,,Rent Change,4/21/2014,800,0,1156,0,0,0,,,0,
TH5920,,sh,,Deposit Change,7/11/2014,800,800,1156,0,0,0,,,0,
TH5920,,sh,,Deposit Change,7/15/2014,800,0,1156,0,0,0,,,0,
TH5920,,sh,,Rent Change,3/30/2015,824,0,1156,0,0,0,,,0,
TH5920,,sh,,Rent Change,8/4/2016,840,0,1156,0,0,0,,,0,
TH5920,,sh,,Rent Change,11/1/2017,890,0,1156,0,0,0,,,0,
TH5920,,sh,,Rent Change,11/1/2017,880,0,1156,0,0,0,,,0,
TH5920,,sh,,Rent Change,1/29/2018,900,0,1156,0,0,0,,,0,
TH5965,,sh,,New Unit,12/19/2013,658,0,1006,0,0,0,,,0,
TH5965,,sh,,Rent Change,2/3/2014,678,0,1006,0,0,0,,,0,
TH5965,,sh,,Rent Change,4/21/2014,700,0,1006,0,0,0,,,0,
TH5965,,sh,,Deposit Change,7/11/2014,700,700,1006,0,0,0,,,0,
TH5965,,sh,,Deposit Change,7/15/2014,700,0,1006,0,0,0,,,0,
TH5965,,sh,,Rent Change,3/30/2015,721,0,1006,0,0,0,,,0,
TH5965,,sh,,Rent Change,8/4/2016,735,0,1006,0,0,0,,,0,
TH5965,,sh,,Rent Change,11/1/2017,775,0,1006,0,0,0,,,0,
TH5965,,sh,,Rent Change,1/29/2018,800,0,1006,0,0,0,,,0,
TH5967,,sh,,New Unit,12/19/2013,658,0,1006,0,0,0,,,0,
TH5967,,sh,,Rent Change,2/3/2014,678,0,1006,0,0,0,,,0,
TH5967,,sh,,Rent Change,4/21/2014,700,0,1006,0,0,0,,,0,
TH5967,,sh,,Deposit Change,7/11/2014,700,700,1006,0,0,0,,,0,
TH5967,,sh,,Deposit Change,7/15/2014,700,0,1006,0,0,0,,,0,
TH5967,,sh,,Rent Change,3/30/2015,721,0,1006,0,0,0,,,0,
TH5967,,sh,,Rent Change,8/4/2016,735,0,1006,0,0,0,,,0,
TH5967,,sh,,Rent Change,11/1/2017,775,0,1006,0,0,0,,,0,
TH5967,,sh,,Rent Change,1/29/2018,800,0,1006,0,0,0,,,0,
TH5969,,sh,,New Unit,12/19/2013,658,0,1006,0,0,0,,,0,
TH5969,,sh,,Rent Change,2/3/2014,678,0,1006,0,0,0,,,0,
TH5969,,sh,,Rent Change,4/21/2014,700,0,1006,0,0,0,,,0,
TH5969,,sh,,Deposit Change,7/11/2014,700,700,1006,0,0,0,,,0,
TH5969,,sh,,Deposit Change,7/15/2014,700,0,1006,0,0,0,,,0,
TH5969,,sh,,Rent Change,3/30/2015,721,0,1006,0,0,0,,,0,
TH5969,,sh,,Rent Change,8/4/2016,735,0,1006,0,0,0,,,0,
TH5969,,sh,,Rent Change,11/1/2017,775,0,1006,0,0,0,,,0,
TH5969,,sh,,Rent Change,1/29/2018,800,0,1006,0,0,0,,,0,
TH5971,,sh,,New Unit,12/19/2013,658,0,1006,0,0,0,,,0,
TH5971,,sh,,Rent Change,2/3/2014,678,0,1006,0,0,0,,,0,
TH5971,,sh,,Rent Change,4/21/2014,700,0,1006,0,0,0,,,0,
TH5971,,sh,,Deposit Change,7/11/2014,700,700,1006,0,0,0,,,0,
TH5971,,sh,,Deposit Change,7/15/2014,700,0,1006,0,0,0,,,0,
TH5971,,sh,,Rent Change,3/30/2015,721,0,1006,0,0,0,,,0,
TH5971,,sh,,Rent Change,8/4/2016,735,0,1006,0,0,0,,,0,
TH5971,,sh,,Rent Change,11/1/2017,775,0,1006,0,0,0,,,0,
TH5971,,sh,,Rent Change,1/29/2018,800,0,1006,0,0,0,,,0,
TH5973,,sh,,New Unit,12/19/2013,658,0,1006,0,0,0,,,0,
TH5973,,sh,,Rent Change,2/3/2014,678,0,1006,0,0,0,,,0,
TH5973,,sh,,Rent Change,4/21/2014,700,0,1006,0,0,0,,,0,
TH5973,,sh,,Deposit Change,7/11/2014,850,850,1006,0,0,0,,,0,
TH5973,,sh,,Rent Change,7/11/2014,850,0,1006,0,0,0,,,0,
TH5973,,sh,,Deposit Change,7/15/2014,850,0,1006,0,0,0,,,0,
TH5973,,sh,,Rent Change,2/25/2015,850,0,1006,0,0,0,,,0,
TH5973,,sh,,Rent Change,2/25/2015,700,0,1006,0,0,0,,,0,
TH5973,,sh,,Rent Change,3/30/2015,721,0,1006,0,0,0,,,0,
TH5973,,sh,,Rent Change,3/31/2015,871,0,1006,0,0,0,,,0,
TH5973,,sh,,Rent Change,8/4/2016,885,0,1006,0,0,0,,,0,
TH5973,,sh,,Rent Change,8/4/2016,735,0,1006,0,0,0,,,0,
TH5973,,sh,,Rent Change,8/4/2016,885,0,1006,0,0,0,,,0,
TH5973,,sh,,Rent Change,11/1/2017,925,0,1006,0,0,0,,,0,
TH5973,,sh,,Rent Change,12/5/2017,925,0,1006,0,0,0,,,0,
TH5973,,sh,,Rent Change,12/5/2017,775,0,1006,0,0,0,,,0,
TH5973,,sh,,Rent Change,1/29/2018,950,0,1006,0,0,0,,,0,
TH5975,,sh,,New Unit,12/19/2013,751,0,1156,0,0,0,,,0,
TH5975,,sh,,Rent Change,2/3/2014,774,0,1156,0,0,0,,,0,
TH5975,,sh,,Rent Change,4/21/2014,800,0,1156,0,0,0,,,0,
TH5975,,sh,,Deposit Change,7/11/2014,800,800,1156,0,0,0,,,0,
TH5975,,sh,,Deposit Change,7/15/2014,800,0,1156,0,0,0,,,0,
TH5975,,sh,,Rent Change,3/30/2015,824,0,1156,0,0,0,,,0,
TH5975,,sh,,Rent Change,8/4/2016,840,0,1156,0,0,0,,,0,
TH5975,,sh,,Rent Change,11/1/2017,880,0,1156,0,0,0,,,0,
TH5975,,sh,,Rent Change,11/1/2017,890,0,1156,0,0,0,,,0,
TH5975,,sh,,Rent Change,1/29/2018,900,0,1156,0,0,0,,,0,
TH5977,,sh,,New Unit,12/19/2013,658,0,1006,0,0,0,,,0,
TH5977,,sh,,Rent Change,2/3/2014,678,0,1006,0,0,0,,,0,
TH5977,,sh,,Rent Change,4/21/2014,700,0,1006,0,0,0,,,0,
TH5977,,sh,,Deposit Change,7/11/2014,700,700,1006,0,0,0,,,0,
TH5977,,sh,,Deposit Change,7/15/2014,700,0,1006,0,0,0,,,0,
TH5977,,sh,,Rent Change,3/30/2015,721,0,1006,0,0,0,,,0,
TH5977,,sh,,Rent Change,8/4/2016,735,0,1006,0,0,0,,,0,
TH5977,,sh,,Rent Change,11/1/2017,775,0,1006,0,0,0,,,0,
TH5977,,sh,,Rent Change,1/29/2018,800,0,1006,0,0,0,,,0,
TH5979,,sh,,New Unit,12/19/2013,658,0,1006,0,0,0,,,0,
TH5979,,sh,,Rent Change,2/3/2014,678,0,1006,0,0,0,,,0,
TH5979,,sh,,Rent Change,4/21/2014,700,0,1006,0,0,0,,,0,
TH5979,,sh,,Deposit Change,7/11/2014,700,700,1006,0,0,0,,,0,
TH5979,,sh,,Deposit Change,7/15/2014,700,0,1006,0,0,0,,,0,
TH5979,,sh,,Rent Change,3/30/2015,721,0,1006,0,0,0,,,0,
TH5979,,sh,,Rent Change,8/4/2016,735,0,1006,0,0,0,,,0,
TH5979,,sh,,Rent Change,11/1/2017,775,0,1006,0,0,0,,,0,
TH5979,,sh,,Rent Change,1/29/2018,800,0,1006,0,0,0,,,0,
TH5981,,sh,,New Unit,12/19/2013,658,0,1006,0,0,0,,,0,
TH5981,,sh,,Rent Change,2/3/2014,678,0,1006,0,0,0,,,0,
TH5981,,sh,,Rent Change,4/21/2014,700,0,1006,0,0,0,,,0,
TH5981,,sh,,Deposit Change,7/11/2014,700,700,1006,0,0,0,,,0,
TH5981,,sh,,Deposit Change,7/15/2014,700,0,1006,0,0,0,,,0,
TH5981,,sh,,Rent Change,3/30/2015,721,0,1006,0,0,0,,,0,
TH5981,,sh,,Rent Change,8/4/2016,735,0,1006,0,0,0,,,0,
TH5981,,sh,,Rent Change,11/1/2017,775,0,1006,0,0,0,,,0,
TH5981,,sh,,Rent Change,1/29/2018,800,0,1006,0,0,0,,,0,
TH5983,,sh,,New Unit,12/19/2013,658,0,1006,0,0,0,,,0,
TH5983,,sh,,Rent Change,2/3/2014,678,0,1006,0,0,0,,,0,
TH5983,,sh,,Rent Change,4/21/2014,700,0,1006,0,0,0,,,0,
TH5983,,sh,,Deposit Change,7/11/2014,700,700,1006,0,0,0,,,0,
TH5983,,sh,,Deposit Change,7/15/2014,700,0,1006,0,0,0,,,0,
TH5983,,sh,,Rent Change,3/30/2015,721,0,1006,0,0,0,,,0,
TH5983,,sh,,Rent Change,8/4/2016,735,0,1006,0,0,0,,,0,
TH5983,,sh,,Rent Change,11/1/2017,775,0,1006,0,0,0,,,0,
TH5983,,sh,,Rent Change,1/29/2018,800,0,1006,0,0,0,,,0,
TH5985,,sh,,New Unit,12/19/2013,658,0,1006,0,0,0,,,0,
TH5985,,sh,,Rent Change,2/3/2014,678,0,1006,0,0,0,,,0,
TH5985,,sh,,Rent Change,4/21/2014,700,0,1006,0,0,0,,,0,
TH5985,,sh,,Deposit Change,7/11/2014,700,700,1006,0,0,0,,,0,
TH5985,,sh,,Deposit Change,7/15/2014,700,0,1006,0,0,0,,,0,
TH5985,,sh,,Rent Change,3/30/2015,721,0,1006,0,0,0,,,0,
TH5985,,sh,,Rent Change,8/4/2016,735,0,1006,0,0,0,,,0,
TH5985,,sh,,Rent Change,11/1/2017,775,0,1006,0,0,0,,,0,
TH5985,,sh,,Rent Change,1/29/2018,800,0,1006,0,0,0,,,0,
TH5987,,sh,,New Unit,12/19/2013,658,0,1006,0,0,0,,,0,
TH5987,,sh,,Rent Change,2/3/2014,678,0,1006,0,0,0,,,0,
TH5987,,sh,,Rent Change,4/21/2014,700,0,1006,0,0,0,,,0,
TH5987,,sh,,Deposit Change,7/11/2014,700,700,1006,0,0,0,,,0,
TH5987,,sh,,Deposit Change,7/15/2014,700,0,1006,0,0,0,,,0,
TH5987,,sh,,Rent Change,3/30/2015,721,0,1006,0,0,0,,,0,
TH5987,,sh,,Rent Change,8/4/2016,735,0,1006,0,0,0,,,0,
TH5987,,sh,,Rent Change,11/1/2017,775,0,1006,0,0,0,,,0,
TH5987,,sh,,Rent Change,1/29/2018,800,0,1006,0,0,0,,,0,
TT1162,,sh,,New Unit,12/19/2013,926,0,1350,0,0,0,,,0,
TT1162,,sh,,Rent Change,2/3/2014,954,0,1350,0,0,0,,,0,
TT1162,,sh,,Rent Change,4/21/2014,990,0,1350,0,0,0,,,0,
TT1162,,sh,,Deposit Change,7/11/2014,990,990,1350,0,0,0,,,0,
TT1162,,sh,,Deposit Change,7/15/2014,990,0,1350,0,0,0,,,0,
TT1162,,sh,,Rent Change,8/4/2016,1010,0,1350,0,0,0,,,0,
TT1162,,sh,,Rent Change,11/1/2017,1060,0,1350,0,0,0,,,0,
TT1162,,sh,,Rent Change,1/29/2018,1080,0,1350,0,0,0,,,0,
TT1162,,sh,,Rent Change,3/8/2018,1250,0,1350,0,0,0,,,0,
TT1164,,sh,,New Unit,12/19/2013,926,0,1350,0,0,0,,,0,
TT1164,,sh,,Rent Change,2/3/2014,954,0,1350,0,0,0,,,0,
TT1164,,sh,,Rent Change,4/21/2014,990,0,1350,0,0,0,,,0,
TT1164,,sh,,Deposit Change,7/11/2014,990,990,1350,0,0,0,,,0,
TT1164,,sh,,Deposit Change,7/15/2014,990,0,1350,0,0,0,,,0,
TT1164,,sh,,Rent Change,8/4/2016,1010,0,1350,0,0,0,,,0,
TT1164,,sh,,Rent Change,11/1/2017,1060,0,1350,0,0,0,,,0,
TT1164,,sh,,Rent Change,1/29/2018,1080,0,1350,0,0,0,,,0,
TT1164,,sh,,Rent Change,3/8/2018,1250,0,1350,0,0,0,,,0,
TT1166,,sh,,New Unit,12/19/2013,926,0,1350,0,0,0,,,0,
TT1166,,sh,,Rent Change,2/3/2014,954,0,1350,0,0,0,,,0,
TT1166,,sh,,Rent Change,4/21/2014,990,0,1350,0,0,0,,,0,
TT1166,,sh,,Deposit Change,7/11/2014,990,990,1350,0,0,0,,,0,
TT1166,,sh,,Deposit Change,7/15/2014,990,0,1350,0,0,0,,,0,
TT1166,,sh,,Rent Change,8/4/2016,1010,0,1350,0,0,0,,,0,
TT1166,,sh,,Rent Change,11/1/2017,1060,0,1350,0,0,0,,,0,
TT1166,,sh,,Rent Change,1/29/2018,1080,0,1350,0,0,0,,,0,
TT1166,,sh,,Rent Change,3/8/2018,1250,0,1350,0,0,0,,,0,
TT1168,,sh,,New Unit,12/19/2013,926,0,1350,0,0,0,,,0,
TT1168,,sh,,Rent Change,2/3/2014,954,0,1350,0,0,0,,,0,
TT1168,,sh,,Rent Change,4/21/2014,990,0,1350,0,0,0,,,0,
TT1168,,sh,,Deposit Change,7/11/2014,990,990,1350,0,0,0,,,0,
TT1168,,sh,,Deposit Change,7/15/2014,990,0,1350,0,0,0,,,0,
TT1168,,sh,,Rent Change,8/4/2016,1010,0,1350,0,0,0,,,0,
TT1168,,sh,,Rent Change,11/1/2017,1060,0,1350,0,0,0,,,0,
TT1168,,sh,,Rent Change,1/29/2018,1080,0,1350,0,0,0,,,0,
TT1168,,sh,,Rent Change,3/8/2018,1250,0,1350,0,0,0,,,0,
TT1172,,sh,,New Unit,12/19/2013,926,0,1350,0,0,0,,,0,
TT1172,,sh,,Rent Change,2/3/2014,954,0,1350,0,0,0,,,0,
TT1172,,sh,,Rent Change,4/21/2014,990,0,1350,0,0,0,,,0,
TT1172,,sh,,Deposit Change,7/11/2014,990,990,1350,0,0,0,,,0,
TT1172,,sh,,Deposit Change,7/15/2014,990,0,1350,0,0,0,,,0,
TT1172,,sh,,Rent Change,8/4/2016,1010,0,1350,0,0,0,,,0,
TT1172,,sh,,Rent Change,11/1/2017,1060,0,1350,0,0,0,,,0,
TT1172,,sh,,Rent Change,1/29/2018,1080,0,1350,0,0,0,,,0,
TT1172,,sh,,Rent Change,3/8/2018,1250,0,1350,0,0,0,,,0,
TT1174,,sh,,New Unit,12/19/2013,926,0,1350,0,0,0,,,0,
TT1174,,sh,,Rent Change,2/3/2014,954,0,1350,0,0,0,,,0,
TT1174,,sh,,Rent Change,4/21/2014,990,0,1350,0,0,0,,,0,
TT1174,,sh,,Deposit Change,7/11/2014,990,990,1350,0,0,0,,,0,
TT1174,,sh,,Deposit Change,7/15/2014,990,0,1350,0,0,0,,,0,
TT1174,,sh,,Rent Change,8/4/2016,1010,0,1350,0,0,0,,,0,
TT1174,,sh,,Rent Change,11/1/2017,1060,0,1350,0,0,0,,,0,
TT1174,,sh,,Rent Change,1/29/2018,1080,0,1350,0,0,0,,,0,
TT1174,,sh,,Rent Change,2/27/2018,1330,0,1350,0,0,0,,,0,
TT1174,,sh,,Rent Change,3/8/2018,1500,0,1350,0,0,0,,,0,
TT1177,,sh,,New Unit,12/19/2013,885,0,1350,0,0,0,,,0,
TT1177,,sh,,Rent Change,2/3/2014,912,0,1350,0,0,0,,,0,
TT1177,,sh,,Rent Change,4/21/2014,975,0,1350,0,0,0,,,0,
TT1177,,sh,,Deposit Change,7/11/2014,975,975,1350,0,0,0,,,0,
TT1177,,sh,,Deposit Change,7/15/2014,975,0,1350,0,0,0,,,0,
TT1177,,sh,,Rent Change,8/4/2016,995,0,1350,0,0,0,,,0,
TT1177,,sh,,Rent Change,11/1/2017,1040,0,1350,0,0,0,,,0,
TT1177,,sh,,Rent Change,1/29/2018,1050,0,1350,0,0,0,,,0,
TT1177,,sh,,Rent Change,3/8/2018,1175,0,1350,0,0,0,,,0,
TT1178,,sh,,New Unit,12/19/2013,926,0,1350,0,0,0,,,0,
TT1178,,sh,,Rent Change,2/3/2014,954,0,1350,0,0,0,,,0,
TT1178,,sh,,Rent Change,4/21/2014,990,0,1350,0,0,0,,,0,
TT1178,,sh,,Deposit Change,7/11/2014,990,990,1350,0,0,0,,,0,
TT1178,,sh,,Deposit Change,7/15/2014,990,0,1350,0,0,0,,,0,
TT1178,,sh,,Rent Change,8/4/2016,1010,0,1350,0,0,0,,,0,
TT1178,,sh,,Rent Change,11/1/2017,1060,0,1350,0,0,0,,,0,
TT1178,,sh,,Rent Change,1/29/2018,1080,0,1350,0,0,0,,,0,
TT1178,,sh,,Rent Change,3/8/2018,1250,0,1350,0,0,0,,,0,
TT1179,,sh,,New Unit,12/19/2013,885,0,1350,0,0,0,,,0,
TT1179,,sh,,Rent Change,2/3/2014,912,0,1350,0,0,0,,,0,
TT1179,,sh,,Rent Change,4/21/2014,975,0,1350,0,0,0,,,0,
TT1179,,sh,,Deposit Change,7/11/2014,975,975,1350,0,0,0,,,0,
TT1179,,sh,,Deposit Change,7/15/2014,975,0,1350,0,0,0,,,0,
TT1179,,sh,,Rent Change,8/4/2016,995,0,1350,0,0,0,,,0,
TT1179,,sh,,Rent Change,11/1/2017,1040,0,1350,0,0,0,,,0,
TT1179,,sh,,Rent Change,1/29/2018,1050,0,1350,0,0,0,,,0,
TT1179,,sh,,Rent Change,3/8/2018,1175,0,1350,0,0,0,,,0,
TT1180,,sh,,New Unit,12/19/2013,926,0,1350,0,0,0,,,0,
TT1180,,sh,,Rent Change,2/3/2014,954,0,1350,0,0,0,,,0,
TT1180,,sh,,Rent Change,4/21/2014,990,0,1350,0,0,0,,,0,
TT1180,,sh,,Deposit Change,7/11/2014,990,990,1350,0,0,0,,,0,
TT1180,,sh,,Deposit Change,7/15/2014,990,0,1350,0,0,0,,,0,
TT1180,,sh,,Rent Change,8/4/2016,1010,0,1350,0,0,0,,,0,
TT1180,,sh,,Rent Change,11/1/2017,1060,0,1350,0,0,0,,,0,
TT1180,,sh,,Rent Change,1/29/2018,1080,0,1350,0,0,0,,,0,
TT1180,,sh,,Rent Change,3/8/2018,1250,0,1350,0,0,0,,,0,
TT1183,,sh,,New Unit,12/19/2013,885,0,1350,0,0,0,,,0,
TT1183,,sh,,Rent Change,2/3/2014,912,0,1350,0,0,0,,,0,
TT1183,,sh,,Rent Change,4/21/2014,975,0,1350,0,0,0,,,0,
TT1183,,sh,,Deposit Change,7/11/2014,975,975,1350,0,0,0,,,0,
TT1183,,sh,,Deposit Change,7/15/2014,975,0,1350,0,0,0,,,0,
TT1183,,sh,,Rent Change,8/4/2016,995,0,1350,0,0,0,,,0,
TT1183,,sh,,Rent Change,11/1/2017,1040,0,1350,0,0,0,,,0,
TT1183,,sh,,Rent Change,1/29/2018,1050,0,1350,0,0,0,,,0,
TT1183,,sh,,Rent Change,3/8/2018,1175,0,1350,0,0,0,,,0,
TT1185,,sh,,New Unit,12/19/2013,885,0,1350,0,0,0,,,0,
TT1185,,sh,,Rent Change,2/3/2014,912,0,1350,0,0,0,,,0,
TT1185,,sh,,Rent Change,4/21/2014,975,0,1350,0,0,0,,,0,
TT1185,,sh,,Deposit Change,7/11/2014,975,975,1350,0,0,0,,,0,
TT1185,,sh,,Deposit Change,7/15/2014,975,0,1350,0,0,0,,,0,
TT1185,,sh,,Rent Change,8/4/2016,995,0,1350,0,0,0,,,0,
TT1185,,sh,,Rent Change,11/1/2017,1040,0,1350,0,0,0,,,0,
TT1185,,sh,,Rent Change,1/29/2018,1050,0,1350,0,0,0,,,0,
TT1185,,sh,,Rent Change,3/8/2018,1175,0,1350,0,0,0,,,0,
TT1189,,sh,,New Unit,12/19/2013,885,0,1350,0,0,0,,,0,
TT1189,,sh,,Rent Change,2/3/2014,912,0,1350,0,0,0,,,0,
TT1189,,sh,,Rent Change,4/21/2014,975,0,1350,0,0,0,,,0,
TT1189,,sh,,Deposit Change,7/11/2014,975,975,1350,0,0,0,,,0,
TT1189,,sh,,Deposit Change,7/15/2014,975,0,1350,0,0,0,,,0,
TT1189,,sh,,Rent Change,8/4/2016,995,0,1350,0,0,0,,,0,
TT1189,,sh,,Rent Change,11/1/2017,1040,0,1350,0,0,0,,,0,
TT1189,,sh,,Rent Change,1/29/2018,1050,0,1350,0,0,0,,,0,
TT1189,,sh,,Rent Change,3/8/2018,1175,0,1350,0,0,0,,,0,
TT1190,,sh,,New Unit,12/19/2013,926,0,1350,0,0,0,,,0,
TT1190,,sh,,Rent Change,2/3/2014,954,0,1350,0,0,0,,,0,
TT1190,,sh,,Rent Change,4/21/2014,990,0,1350,0,0,0,,,0,
TT1190,,sh,,Deposit Change,7/11/2014,990,990,1350,0,0,0,,,0,
TT1190,,sh,,Deposit Change,7/15/2014,990,0,1350,0,0,0,,,0,
TT1190,,sh,,Rent Change,8/4/2016,1010,0,1350,0,0,0,,,0,
TT1190,,sh,,Rent Change,11/1/2017,1060,0,1350,0,0,0,,,0,
TT1190,,sh,,Rent Change,1/29/2018,1080,0,1350,0,0,0,,,0,
TT1190,,sh,,Rent Change,3/8/2018,1250,0,1350,0,0,0,,,0,
