,Property_Code,Tenant_Code,Event,DateOccurred,Unit_Code,DateMoveIn,DateMoveOut,Rent,Sqft,Lenght of Stay,Vacancy
734,ce,t0014048,Rent Change,2014-11-01,S1500-5K,1995-10-01,,731.0,0.0,,0
735,ce,t0014048,Rent Change,2014-11-01,S1500-5K,1995-10-01,,731.0,0.0,,0
744,ce,t0014048,Rent Change,2015-11-01,S1500-5K,1995-10-01,,759.0,0.0,,0
745,ce,t0014048,Rent Change,2015-11-01,S1500-5K,1995-10-01,,759.0,0.0,,0
746,ce,t0014048,Rent Change,2015-11-01,S1500-5K,1995-10-01,,759.0,0.0,,0
747,ce,t0014048,Rent Change,2015-11-01,S1500-5K,1995-10-01,,759.0,0.0,,0
748,ce,t0014048,Rent Change,2015-11-01,S1500-5K,1995-10-01,,759.0,0.0,,0
749,ce,t0014048,Rent Change,2015-11-01,S1500-5K,1995-10-01,,759.0,0.0,,0
750,ce,t0014048,Rent Change,2015-11-01,S1500-5K,1995-10-01,,759.0,0.0,,0
751,ce,t0014048,Rent Change,2015-11-01,S1500-5K,1995-10-01,,759.0,0.0,,0
776,ce,t0014048,Rent Change,2016-10-31,S1500-5K,1995-10-01,,794.0,0.0,,0
777,ce,t0014048,Rent Change,2016-10-31,S1500-5K,1995-10-01,,794.0,0.0,,0
778,ce,t0014048,Rent Change,2016-10-31,S1500-5K,1995-10-01,,794.0,0.0,,0
779,ce,t0014048,Rent Change,2016-10-31,S1500-5K,1995-10-01,,794.0,0.0,,0
780,ce,t0014048,Rent Change,2016-10-31,S1500-5K,1995-10-01,,794.0,0.0,,0
781,ce,t0014048,Rent Change,2016-10-31,S1500-5K,1995-10-01,,794.0,0.0,,0
782,ce,t0014048,Rent Change,2016-10-31,S1500-5K,1995-10-01,,794.0,0.0,,0
783,ce,t0014048,Rent Change,2016-10-31,S1500-5K,1995-10-01,,794.0,0.0,,0
792,ce,t0014048,Rent Change,2017-10-31,S1500-5K,1995-10-01,,809.0,0.0,,0
793,ce,t0014048,Rent Change,2017-10-31,S1500-5K,1995-10-01,,809.0,0.0,,0
794,ce,t0014048,Rent Change,2017-10-31,S1500-5K,1995-10-01,,809.0,0.0,,0
795,ce,t0014048,Rent Change,2017-10-31,S1500-5K,1995-10-01,,809.0,0.0,,0
796,ce,t0014048,Rent Change,2017-10-31,S1500-5K,1995-10-01,,809.0,0.0,,0
797,ce,t0014048,Rent Change,2017-10-31,S1500-5K,1995-10-01,,809.0,0.0,,0
798,ce,t0014048,Rent Change,2017-10-31,S1500-5K,1995-10-01,,809.0,0.0,,0
799,ce,t0014048,Rent Change,2017-10-31,S1500-5K,1995-10-01,,809.0,0.0,,0
808,ce,t0014048,Rent Change,2018-10-31,S1500-5K,1995-10-01,,850.0,0.0,,0
809,ce,t0014048,Rent Change,2018-10-31,S1500-5K,1995-10-01,,850.0,0.0,,0
810,ce,t0014048,Rent Change,2018-10-31,S1500-5K,1995-10-01,,850.0,0.0,,0
811,ce,t0014048,Rent Change,2018-10-31,S1500-5K,1995-10-01,,850.0,0.0,,0
812,ce,t0014048,Rent Change,2018-10-31,S1500-5K,1995-10-01,,850.0,0.0,,0
813,ce,t0014048,Rent Change,2018-10-31,S1500-5K,1995-10-01,,850.0,0.0,,0
814,ce,t0014048,Rent Change,2018-10-31,S1500-5K,1995-10-01,,850.0,0.0,,0
815,ce,t0014048,Rent Change,2018-10-31,S1500-5K,1995-10-01,,850.0,0.0,,0
840,ce,t0013930,Rent Change,2013-04-26,C5326L,1996-07-01,,0.0,0.0,,0
841,ce,t0013930,Rent Change,2013-04-26,C5326L,1996-07-01,,0.0,0.0,,0
842,ce,t0013930,Rent Change,2013-04-26,C5326L,1996-07-01,,0.0,0.0,,0
843,ce,t0013930,Rent Change,2013-04-26,C5326L,1996-07-01,,0.0,0.0,,0
844,ce,t0013930,Rent Change,2013-04-26,C5326L,1996-07-01,,0.0,0.0,,0
845,ce,t0013930,Rent Change,2013-04-26,C5326L,1996-07-01,,0.0,0.0,,0
846,ce,t0013930,Rent Change,2013-04-26,C5326L,1996-07-01,,0.0,0.0,,0
847,ce,t0013930,Rent Change,2013-04-26,C5326L,1996-07-01,,0.0,0.0,,0
848,ce,t0013930,Rent Change,2013-04-30,C5326L,1996-07-01,,590.0,0.0,,0
849,ce,t0013930,Rent Change,2013-04-30,C5326L,1996-07-01,,590.0,0.0,,0
850,ce,t0013930,Rent Change,2013-04-30,C5326L,1996-07-01,,590.0,0.0,,0
851,ce,t0013930,Rent Change,2013-04-30,C5326L,1996-07-01,,590.0,0.0,,0
852,ce,t0013930,Rent Change,2013-04-30,C5326L,1996-07-01,,590.0,0.0,,0
853,ce,t0013930,Rent Change,2013-04-30,C5326L,1996-07-01,,590.0,0.0,,0
854,ce,t0013930,Rent Change,2013-04-30,C5326L,1996-07-01,,590.0,0.0,,0
855,ce,t0013930,Rent Change,2013-04-30,C5326L,1996-07-01,,590.0,0.0,,0
864,ce,t0013930,Rent Change,2013-06-30,C5326L,1996-07-01,,600.0,0.0,,0
865,ce,t0013930,Rent Change,2013-06-30,C5326L,1996-07-01,,600.0,0.0,,0
866,ce,t0013930,Rent Change,2013-06-30,C5326L,1996-07-01,,600.0,0.0,,0
867,ce,t0013930,Rent Change,2013-06-30,C5326L,1996-07-01,,600.0,0.0,,0
868,ce,t0013930,Rent Change,2013-06-30,C5326L,1996-07-01,,600.0,0.0,,0
869,ce,t0013930,Rent Change,2013-06-30,C5326L,1996-07-01,,600.0,0.0,,0
870,ce,t0013930,Rent Change,2013-06-30,C5326L,1996-07-01,,600.0,0.0,,0
871,ce,t0013930,Rent Change,2013-06-30,C5326L,1996-07-01,,600.0,0.0,,0
880,ce,t0013930,Rent Change,2014-06-30,C5326L,1996-07-01,,618.0,0.0,,0
881,ce,t0013930,Rent Change,2014-06-30,C5326L,1996-07-01,,618.0,0.0,,0
882,ce,t0013930,Rent Change,2014-06-30,C5326L,1996-07-01,,618.0,0.0,,0
883,ce,t0013930,Rent Change,2014-06-30,C5326L,1996-07-01,,618.0,0.0,,0
884,ce,t0013930,Rent Change,2014-06-30,C5326L,1996-07-01,,618.0,0.0,,0
885,ce,t0013930,Rent Change,2014-06-30,C5326L,1996-07-01,,618.0,0.0,,0
886,ce,t0013930,Rent Change,2014-06-30,C5326L,1996-07-01,,618.0,0.0,,0
887,ce,t0013930,Rent Change,2014-06-30,C5326L,1996-07-01,,618.0,0.0,,0
896,ce,t0013930,Rent Change,2015-06-30,C5326L,1996-07-01,,637.0,0.0,,0
897,ce,t0013930,Rent Change,2015-06-30,C5326L,1996-07-01,,637.0,0.0,,0
898,ce,t0013930,Rent Change,2015-06-30,C5326L,1996-07-01,,637.0,0.0,,0
899,ce,t0013930,Rent Change,2015-06-30,C5326L,1996-07-01,,637.0,0.0,,0
900,ce,t0013930,Rent Change,2015-06-30,C5326L,1996-07-01,,637.0,0.0,,0
901,ce,t0013930,Rent Change,2015-06-30,C5326L,1996-07-01,,637.0,0.0,,0
902,ce,t0013930,Rent Change,2015-06-30,C5326L,1996-07-01,,637.0,0.0,,0
903,ce,t0013930,Rent Change,2015-06-30,C5326L,1996-07-01,,637.0,0.0,,0
912,ce,t0013930,Rent Change,2016-06-30,C5326L,1996-07-01,,667.0,0.0,,0
913,ce,t0013930,Rent Change,2016-06-30,C5326L,1996-07-01,,667.0,0.0,,0
914,ce,t0013930,Rent Change,2016-06-30,C5326L,1996-07-01,,667.0,0.0,,0
915,ce,t0013930,Rent Change,2016-06-30,C5326L,1996-07-01,,667.0,0.0,,0
916,ce,t0013930,Rent Change,2016-06-30,C5326L,1996-07-01,,667.0,0.0,,0
917,ce,t0013930,Rent Change,2016-06-30,C5326L,1996-07-01,,667.0,0.0,,0
918,ce,t0013930,Rent Change,2016-06-30,C5326L,1996-07-01,,667.0,0.0,,0
919,ce,t0013930,Rent Change,2016-06-30,C5326L,1996-07-01,,667.0,0.0,,0
928,ce,t0013930,Rent Change,2017-06-30,C5326L,1996-07-01,,687.0,0.0,,0
929,ce,t0013930,Rent Change,2017-06-30,C5326L,1996-07-01,,687.0,0.0,,0
930,ce,t0013930,Rent Change,2017-06-30,C5326L,1996-07-01,,687.0,0.0,,0
931,ce,t0013930,Rent Change,2017-06-30,C5326L,1996-07-01,,687.0,0.0,,0
932,ce,t0013930,Rent Change,2017-06-30,C5326L,1996-07-01,,687.0,0.0,,0
933,ce,t0013930,Rent Change,2017-06-30,C5326L,1996-07-01,,687.0,0.0,,0
934,ce,t0013930,Rent Change,2017-06-30,C5326L,1996-07-01,,687.0,0.0,,0
935,ce,t0013930,Rent Change,2017-06-30,C5326L,1996-07-01,,687.0,0.0,,0
944,ce,t0013930,Rent Change,2018-06-30,C5326L,1996-07-01,,721.0,0.0,,0
945,ce,t0013930,Rent Change,2018-06-30,C5326L,1996-07-01,,721.0,0.0,,0
946,ce,t0013930,Rent Change,2018-06-30,C5326L,1996-07-01,,721.0,0.0,,0
947,ce,t0013930,Rent Change,2018-06-30,C5326L,1996-07-01,,721.0,0.0,,0
948,ce,t0013930,Rent Change,2018-06-30,C5326L,1996-07-01,,721.0,0.0,,0
949,ce,t0013930,Rent Change,2018-06-30,C5326L,1996-07-01,,721.0,0.0,,0
950,ce,t0013930,Rent Change,2018-06-30,C5326L,1996-07-01,,721.0,0.0,,0
951,ce,t0013930,Rent Change,2018-06-30,C5326L,1996-07-01,,721.0,0.0,,0
968,ce,t0013916,Rent Change,2013-04-26,C5324J,1998-02-12,,0.0,0.0,,0
969,ce,t0013916,Rent Change,2013-04-26,C5324J,1998-02-12,,0.0,0.0,,0
970,ce,t0013916,Rent Change,2013-04-26,C5324J,1998-02-12,,0.0,0.0,,0
971,ce,t0013916,Rent Change,2013-04-26,C5324J,1998-02-12,,0.0,0.0,,0
972,ce,t0013916,Rent Change,2013-04-30,C5324J,1998-02-12,,575.0,0.0,,0
973,ce,t0013916,Rent Change,2013-04-30,C5324J,1998-02-12,,575.0,0.0,,0
974,ce,t0013916,Rent Change,2013-04-30,C5324J,1998-02-12,,575.0,0.0,,0
975,ce,t0013916,Rent Change,2013-04-30,C5324J,1998-02-12,,575.0,0.0,,0
976,ce,t0013916,Rent Change,2013-05-31,C5324J,1998-02-12,,580.0,0.0,,0
977,ce,t0013916,Rent Change,2013-05-31,C5324J,1998-02-12,,580.0,0.0,,0
978,ce,t0013916,Rent Change,2013-05-31,C5324J,1998-02-12,,580.0,0.0,,0
979,ce,t0013916,Rent Change,2013-05-31,C5324J,1998-02-12,,580.0,0.0,,0
988,ce,t0013916,Rent Change,2014-04-30,C5324J,1998-02-12,,597.0,0.0,,0
989,ce,t0013916,Rent Change,2014-04-30,C5324J,1998-02-12,,597.0,0.0,,0
990,ce,t0013916,Rent Change,2014-04-30,C5324J,1998-02-12,,597.0,0.0,,0
991,ce,t0013916,Rent Change,2014-04-30,C5324J,1998-02-12,,597.0,0.0,,0
1000,ce,t0013916,Move Out,2014-10-06,C5324J,1998-02-12,2014-10-05,597.0,0.0,6079 days 00:00:00.000000000,1
1001,ce,t0013916,Move Out,2014-10-06,C5324J,1998-02-12,2014-10-05,597.0,0.0,6079 days 00:00:00.000000000,1
1002,ce,t0013916,Move Out,2014-10-06,C5324J,1998-02-12,2014-10-05,597.0,0.0,6079 days 00:00:00.000000000,1
1003,ce,t0013916,Move Out,2014-10-06,C5324J,1998-02-12,2014-10-05,597.0,0.0,6079 days 00:00:00.000000000,1
1028,sh,t0017761,Rent Change,2014-06-30,FT5892D,1999-06-07,,653.0,0.0,,0
1029,sh,t0017761,Rent Change,2014-06-30,FT5892D,1999-06-07,,653.0,0.0,,0
1030,sh,t0017761,Rent Change,2014-06-30,FT5892D,1999-06-07,,653.0,0.0,,0
1031,sh,t0017761,Rent Change,2014-06-30,FT5892D,1999-06-07,,653.0,0.0,,0
1036,sh,t0017761,Rent Change,2015-06-30,FT5892D,1999-06-07,,663.0,0.0,,0
1037,sh,t0017761,Rent Change,2015-06-30,FT5892D,1999-06-07,,663.0,0.0,,0
1038,sh,t0017761,Rent Change,2015-06-30,FT5892D,1999-06-07,,663.0,0.0,,0
1039,sh,t0017761,Rent Change,2015-06-30,FT5892D,1999-06-07,,663.0,0.0,,0
1048,sh,t0017761,Rent Change,2017-06-30,FT5892D,1999-06-07,,673.0,0.0,,0
1049,sh,t0017761,Rent Change,2017-06-30,FT5892D,1999-06-07,,673.0,0.0,,0
1050,sh,t0017761,Rent Change,2017-06-30,FT5892D,1999-06-07,,673.0,0.0,,0
1051,sh,t0017761,Rent Change,2017-06-30,FT5892D,1999-06-07,,673.0,0.0,,0
1056,sh,t0017761,Rent Change,2018-06-30,FT5892D,1999-06-07,,700.0,0.0,,0
1057,sh,t0017761,Rent Change,2018-06-30,FT5892D,1999-06-07,,700.0,0.0,,0
1058,sh,t0017761,Rent Change,2018-06-30,FT5892D,1999-06-07,,700.0,0.0,,0
1059,sh,t0017761,Rent Change,2018-06-30,FT5892D,1999-06-07,,700.0,0.0,,0
1072,ce,t0014019,Rent Change,2013-04-26,S1500-3E,1999-07-15,,0.0,0.0,,0
1073,ce,t0014019,Rent Change,2013-04-26,S1500-3E,1999-07-15,,0.0,0.0,,0
1074,ce,t0014019,Rent Change,2013-04-26,S1500-3E,1999-07-15,,0.0,0.0,,0
1075,ce,t0014019,Rent Change,2013-04-30,S1500-3E,1999-07-15,,665.0,0.0,,0
1076,ce,t0014019,Rent Change,2013-04-30,S1500-3E,1999-07-15,,665.0,0.0,,0
1077,ce,t0014019,Rent Change,2013-04-30,S1500-3E,1999-07-15,,665.0,0.0,,0
1078,ce,t0014019,Rent Change,2013-06-30,S1500-3E,1999-07-15,,685.0,0.0,,0
1079,ce,t0014019,Rent Change,2013-06-30,S1500-3E,1999-07-15,,685.0,0.0,,0
1080,ce,t0014019,Rent Change,2013-06-30,S1500-3E,1999-07-15,,685.0,0.0,,0
1084,ce,t0014019,Move Out,2013-12-31,S1500-3E,1999-07-15,2013-12-31,685.0,0.0,5283 days 00:00:00.000000000,1
1085,ce,t0014019,Move Out,2013-12-31,S1500-3E,1999-07-15,2013-12-31,685.0,0.0,5283 days 00:00:00.000000000,1
1086,ce,t0014019,Move Out,2013-12-31,S1500-3E,1999-07-15,2013-12-31,685.0,0.0,5283 days 00:00:00.000000000,1
1121,ce,t0039342,Rent Change,2013-04-26,S1450E,1999-07-30,,0.0,0.0,,0
1122,ce,t0039342,Rent Change,2013-04-26,S1450E,1999-07-30,,0.0,0.0,,0
1123,ce,t0039342,Rent Change,2013-04-26,S1450E,1999-07-30,,0.0,0.0,,0
1124,ce,t0039342,Rent Change,2013-04-26,S1450E,1999-07-30,,0.0,0.0,,0
1125,ce,t0039342,Rent Change,2013-04-26,S1450E,1999-07-30,,0.0,0.0,,0
1126,ce,t0039342,Rent Change,2013-04-26,S1450E,1999-07-30,,0.0,0.0,,0
1127,ce,t0039342,Rent Change,2013-04-26,S1450E,1999-07-30,,0.0,0.0,,0
1128,ce,t0039342,Rent Change,2013-04-30,S1450E,1999-07-30,,565.0,0.0,,0
1129,ce,t0039342,Rent Change,2013-04-30,S1450E,1999-07-30,,565.0,0.0,,0
1130,ce,t0039342,Rent Change,2013-04-30,S1450E,1999-07-30,,565.0,0.0,,0
1131,ce,t0039342,Rent Change,2013-04-30,S1450E,1999-07-30,,565.0,0.0,,0
1132,ce,t0039342,Rent Change,2013-04-30,S1450E,1999-07-30,,565.0,0.0,,0
1133,ce,t0039342,Rent Change,2013-04-30,S1450E,1999-07-30,,565.0,0.0,,0
1134,ce,t0039342,Rent Change,2013-04-30,S1450E,1999-07-30,,565.0,0.0,,0
1135,ce,t0039342,Rent Change,2013-06-30,S1450E,1999-07-30,,580.0,0.0,,0
1136,ce,t0039342,Rent Change,2013-06-30,S1450E,1999-07-30,,580.0,0.0,,0
1137,ce,t0039342,Rent Change,2013-06-30,S1450E,1999-07-30,,580.0,0.0,,0
1138,ce,t0039342,Rent Change,2013-06-30,S1450E,1999-07-30,,580.0,0.0,,0
1139,ce,t0039342,Rent Change,2013-06-30,S1450E,1999-07-30,,580.0,0.0,,0
1140,ce,t0039342,Rent Change,2013-06-30,S1450E,1999-07-30,,580.0,0.0,,0
1141,ce,t0039342,Rent Change,2013-06-30,S1450E,1999-07-30,,580.0,0.0,,0
1149,ce,t0039342,Rent Change,2014-06-30,S1450E,1999-07-30,,597.0,0.0,,0
1150,ce,t0039342,Rent Change,2014-06-30,S1450E,1999-07-30,,597.0,0.0,,0
1151,ce,t0039342,Rent Change,2014-06-30,S1450E,1999-07-30,,597.0,0.0,,0
1152,ce,t0039342,Rent Change,2014-06-30,S1450E,1999-07-30,,597.0,0.0,,0
1153,ce,t0039342,Rent Change,2014-06-30,S1450E,1999-07-30,,597.0,0.0,,0
1154,ce,t0039342,Rent Change,2014-06-30,S1450E,1999-07-30,,597.0,0.0,,0
1155,ce,t0039342,Rent Change,2014-06-30,S1450E,1999-07-30,,597.0,0.0,,0
1163,ce,t0039342,Rent Change,2015-06-30,S1450E,1999-07-30,,615.0,0.0,,0
1164,ce,t0039342,Rent Change,2015-06-30,S1450E,1999-07-30,,615.0,0.0,,0
1165,ce,t0039342,Rent Change,2015-06-30,S1450E,1999-07-30,,615.0,0.0,,0
1166,ce,t0039342,Rent Change,2015-06-30,S1450E,1999-07-30,,615.0,0.0,,0
1167,ce,t0039342,Rent Change,2015-06-30,S1450E,1999-07-30,,615.0,0.0,,0
1168,ce,t0039342,Rent Change,2015-06-30,S1450E,1999-07-30,,615.0,0.0,,0
1169,ce,t0039342,Rent Change,2015-06-30,S1450E,1999-07-30,,615.0,0.0,,0
1177,ce,t0039342,Rent Change,2016-06-30,S1450E,1999-07-30,,645.0,0.0,,0
1178,ce,t0039342,Rent Change,2016-06-30,S1450E,1999-07-30,,645.0,0.0,,0
1179,ce,t0039342,Rent Change,2016-06-30,S1450E,1999-07-30,,645.0,0.0,,0
1180,ce,t0039342,Rent Change,2016-06-30,S1450E,1999-07-30,,645.0,0.0,,0
1181,ce,t0039342,Rent Change,2016-06-30,S1450E,1999-07-30,,645.0,0.0,,0
1182,ce,t0039342,Rent Change,2016-06-30,S1450E,1999-07-30,,645.0,0.0,,0
1183,ce,t0039342,Rent Change,2016-06-30,S1450E,1999-07-30,,645.0,0.0,,0
1191,ce,t0039342,Rent Change,2017-06-30,S1450E,1999-07-30,,667.0,0.0,,0
1192,ce,t0039342,Rent Change,2017-06-30,S1450E,1999-07-30,,667.0,0.0,,0
1193,ce,t0039342,Rent Change,2017-06-30,S1450E,1999-07-30,,667.0,0.0,,0
1194,ce,t0039342,Rent Change,2017-06-30,S1450E,1999-07-30,,667.0,0.0,,0
1195,ce,t0039342,Rent Change,2017-06-30,S1450E,1999-07-30,,667.0,0.0,,0
1196,ce,t0039342,Rent Change,2017-06-30,S1450E,1999-07-30,,667.0,0.0,,0
1197,ce,t0039342,Rent Change,2017-06-30,S1450E,1999-07-30,,667.0,0.0,,0
1212,ce,t0039342,Move Out,2018-03-21,S1450E,1999-07-30,2018-03-21,667.0,0.0,6809 days 00:00:00.000000000,1
1213,ce,t0039342,Move Out,2018-03-21,S1450E,1999-07-30,2018-03-21,667.0,0.0,6809 days 00:00:00.000000000,1
1214,ce,t0039342,Move Out,2018-03-21,S1450E,1999-07-30,2018-03-21,667.0,0.0,6809 days 00:00:00.000000000,1
1215,ce,t0039342,Move Out,2018-03-21,S1450E,1999-07-30,2018-03-21,667.0,0.0,6809 days 00:00:00.000000000,1
1216,ce,t0039342,Move Out,2018-03-21,S1450E,1999-07-30,2018-03-21,667.0,0.0,6809 days 00:00:00.000000000,1
1217,ce,t0039342,Move Out,2018-03-21,S1450E,1999-07-30,2018-03-21,667.0,0.0,6809 days 00:00:00.000000000,1
1218,ce,t0039342,Move Out,2018-03-21,S1450E,1999-07-30,2018-03-21,667.0,0.0,6809 days 00:00:00.000000000,1
1248,ce,t0013797,Rent Change,2013-04-26,C5250H,1999-09-01,,0.0,0.0,,0
1249,ce,t0013797,Rent Change,2013-04-26,C5250H,1999-09-01,,0.0,0.0,,0
1250,ce,t0013797,Rent Change,2013-04-26,C5250H,1999-09-01,,0.0,0.0,,0
1251,ce,t0013797,Rent Change,2013-04-26,C5250H,1999-09-01,,0.0,0.0,,0
1252,ce,t0013797,Rent Change,2013-04-26,C5250H,1999-09-01,,0.0,0.0,,0
1253,ce,t0013797,Rent Change,2013-04-30,C5250H,1999-09-01,,615.0,0.0,,0
1254,ce,t0013797,Rent Change,2013-04-30,C5250H,1999-09-01,,615.0,0.0,,0
1255,ce,t0013797,Rent Change,2013-04-30,C5250H,1999-09-01,,615.0,0.0,,0
1256,ce,t0013797,Rent Change,2013-04-30,C5250H,1999-09-01,,615.0,0.0,,0
1257,ce,t0013797,Rent Change,2013-04-30,C5250H,1999-09-01,,615.0,0.0,,0
1263,ce,t0013797,Rent Change,2013-05-31,C5250H,1999-09-01,,625.0,0.0,,0
1264,ce,t0013797,Rent Change,2013-05-31,C5250H,1999-09-01,,625.0,0.0,,0
1265,ce,t0013797,Rent Change,2013-05-31,C5250H,1999-09-01,,625.0,0.0,,0
1266,ce,t0013797,Rent Change,2013-05-31,C5250H,1999-09-01,,625.0,0.0,,0
1267,ce,t0013797,Rent Change,2013-05-31,C5250H,1999-09-01,,625.0,0.0,,0
1278,ce,t0013797,Rent Change,2014-05-31,C5250H,1999-09-01,,639.0,0.0,,0
1279,ce,t0013797,Rent Change,2014-05-31,C5250H,1999-09-01,,639.0,0.0,,0
1280,ce,t0013797,Rent Change,2014-05-31,C5250H,1999-09-01,,639.0,0.0,,0
1281,ce,t0013797,Rent Change,2014-05-31,C5250H,1999-09-01,,639.0,0.0,,0
1282,ce,t0013797,Rent Change,2014-05-31,C5250H,1999-09-01,,639.0,0.0,,0
1288,ce,t0013797,Rent Change,2015-08-31,C5250H,1999-09-01,,665.0,0.0,,0
1289,ce,t0013797,Rent Change,2015-08-31,C5250H,1999-09-01,,665.0,0.0,,0
1290,ce,t0013797,Rent Change,2015-08-31,C5250H,1999-09-01,,665.0,0.0,,0
1291,ce,t0013797,Rent Change,2015-08-31,C5250H,1999-09-01,,665.0,0.0,,0
1292,ce,t0013797,Rent Change,2015-08-31,C5250H,1999-09-01,,665.0,0.0,,0
1298,ce,t0013797,Move Out,2016-08-31,C5250H,1999-09-01,2016-08-31,665.0,0.0,6209 days 00:00:00.000000000,1
1299,ce,t0013797,Move Out,2016-08-31,C5250H,1999-09-01,2016-08-31,665.0,0.0,6209 days 00:00:00.000000000,1
1300,ce,t0013797,Move Out,2016-08-31,C5250H,1999-09-01,2016-08-31,665.0,0.0,6209 days 00:00:00.000000000,1
1301,ce,t0013797,Move Out,2016-08-31,C5250H,1999-09-01,2016-08-31,665.0,0.0,6209 days 00:00:00.000000000,1
1302,ce,t0013797,Move Out,2016-08-31,C5250H,1999-09-01,2016-08-31,665.0,0.0,6209 days 00:00:00.000000000,1
1322,ce,t0013920,Rent Change,2013-04-26,C5326A,1999-10-01,,0.0,0.0,,0
1323,ce,t0013920,Rent Change,2013-04-26,C5326A,1999-10-01,,0.0,0.0,,0
1324,ce,t0013920,Rent Change,2013-04-26,C5326A,1999-10-01,,0.0,0.0,,0
1325,ce,t0013920,Rent Change,2013-04-30,C5326A,1999-10-01,,560.0,0.0,,0
1326,ce,t0013920,Rent Change,2013-04-30,C5326A,1999-10-01,,560.0,0.0,,0
1327,ce,t0013920,Rent Change,2013-04-30,C5326A,1999-10-01,,560.0,0.0,,0
1328,ce,t0013920,Rent Change,2013-08-01,C5326A,1999-10-01,,580.0,0.0,,0
1329,ce,t0013920,Rent Change,2013-08-01,C5326A,1999-10-01,,580.0,0.0,,0
1330,ce,t0013920,Rent Change,2013-08-01,C5326A,1999-10-01,,580.0,0.0,,0
1337,ce,t0013920,Move Out,2013-12-31,C5326A,1999-10-01,2013-12-31,580.0,0.0,5205 days 00:00:00.000000000,1
1338,ce,t0013920,Move Out,2013-12-31,C5326A,1999-10-01,2013-12-31,580.0,0.0,5205 days 00:00:00.000000000,1
1339,ce,t0013920,Move Out,2013-12-31,C5326A,1999-10-01,2013-12-31,580.0,0.0,5205 days 00:00:00.000000000,1
1362,fh,t0033811,Rent Change,2017-09-30,1098F,1999-10-01,,818.0,0.0,,0
1363,fh,t0033811,Rent Change,2017-09-30,1098F,1999-10-01,,818.0,0.0,,0
1364,fh,t0033811,Rent Change,2017-09-30,1098F,1999-10-01,,818.0,0.0,,0
1365,fh,t0033811,Rent Change,2017-09-30,1098F,1999-10-01,,818.0,0.0,,0
1366,fh,t0033811,Rent Change,2017-10-31,1098F,1999-10-01,,825.0,0.0,,0
1367,fh,t0033811,Rent Change,2017-10-31,1098F,1999-10-01,,825.0,0.0,,0
1368,fh,t0033811,Rent Change,2017-10-31,1098F,1999-10-01,,825.0,0.0,,0
1369,fh,t0033811,Rent Change,2017-10-31,1098F,1999-10-01,,825.0,0.0,,0
1374,fh,t0033811,Rent Change,2018-09-30,1098F,1999-10-01,,842.0,0.0,,0
1375,fh,t0033811,Rent Change,2018-09-30,1098F,1999-10-01,,842.0,0.0,,0
1376,fh,t0033811,Rent Change,2018-09-30,1098F,1999-10-01,,842.0,0.0,,0
1377,fh,t0033811,Rent Change,2018-09-30,1098F,1999-10-01,,842.0,0.0,,0
1378,fh,t0033811,Rent Change,2018-10-31,1098F,1999-10-01,,845.0,0.0,,0
1379,fh,t0033811,Rent Change,2018-10-31,1098F,1999-10-01,,845.0,0.0,,0
1380,fh,t0033811,Rent Change,2018-10-31,1098F,1999-10-01,,845.0,0.0,,0
1381,fh,t0033811,Rent Change,2018-10-31,1098F,1999-10-01,,845.0,0.0,,0
1391,fh,t0033857,Rent Change,2017-08-02,1132AB,1999-10-01,,999.0,0.0,,0
1392,fh,t0033857,Rent Change,2017-08-02,1132AB,1999-10-01,,999.0,0.0,,0
1393,fh,t0033857,Rent Change,2017-08-02,1132AB,1999-10-01,,999.0,0.0,,0
1397,fh,t0033857,Rent Change,2018-06-30,1132AB,1999-10-01,,1050.0,0.0,,0
1398,fh,t0033857,Rent Change,2018-06-30,1132AB,1999-10-01,,1050.0,0.0,,0
1399,fh,t0033857,Rent Change,2018-06-30,1132AB,1999-10-01,,1050.0,0.0,,0
1400,fh,t0033857,Rent Change,2018-07-31,1132AB,1999-10-01,,1099.0,0.0,,0
1401,fh,t0033857,Rent Change,2018-07-31,1132AB,1999-10-01,,1099.0,0.0,,0
1402,fh,t0033857,Rent Change,2018-07-31,1132AB,1999-10-01,,1099.0,0.0,,0
1409,ce,t0013871,Rent Change,2013-04-26,C5303L,1999-11-26,,0.0,0.0,,0
1410,ce,t0013871,Rent Change,2013-04-26,C5303L,1999-11-26,,0.0,0.0,,0
1411,ce,t0013871,Rent Change,2013-04-30,C5303L,1999-11-26,,570.0,0.0,,0
1412,ce,t0013871,Rent Change,2013-04-30,C5303L,1999-11-26,,570.0,0.0,,0
1415,ce,t0013871,Move Out,2013-08-01,C5303L,1999-11-26,2013-07-31,570.0,0.0,4996 days 00:00:00.000000000,1
1416,ce,t0013871,Move Out,2013-08-01,C5303L,1999-11-26,2013-07-31,570.0,0.0,4996 days 00:00:00.000000000,1
1439,ce,t0014012,Rent Change,2013-04-26,S1500-2K,2000-06-28,,0.0,0.0,,0
1440,ce,t0014012,Rent Change,2013-04-26,S1500-2K,2000-06-28,,0.0,0.0,,0
1441,ce,t0014012,Rent Change,2013-04-26,S1500-2K,2000-06-28,,0.0,0.0,,0
1442,ce,t0014012,Rent Change,2013-04-26,S1500-2K,2000-06-28,,0.0,0.0,,0
1443,ce,t0014012,Rent Change,2013-04-26,S1500-2K,2000-06-28,,0.0,0.0,,0
