,Property_Code,Tenant_Code,Event,DateOccurred,Unit_Code,DateMoveIn,DateMoveOut,Rent,Sqft,Length of Stay,Vacancy,City,State,Zip_Code,SQFT,BedRooms,Bathroom
35372,mpg,t0040833,Rent Change,2018-10-31,2024-07B,2018-09-30,,1175.0,0.0,,0,Mt. Prospect,IL,60056,835,1,1.0
35374,mpg,t0034343,Move Out,2018-06-30,2024-08A,2014-01-01,2018-06-30,1119.0,0.0,1641 days 00:00:00.000000000,1,Mt. Prospect,IL,60056,835,1,1.0
35377,mpg,t0034343,Rent Change,2017-12-31,2024-08A,2014-01-01,,1119.0,0.0,,0,Mt. Prospect,IL,60056,835,1,1.0
35379,mpg,t0040132,Rent Change,2018-06-19,2024-08A,2018-07-16,,1119.0,0.0,,0,Mt. Prospect,IL,60056,835,1,1.0
35381,mpg,t0040336,Rent Change,2018-06-19,2024-08A,2018-07-10,,1119.0,0.0,,0,Mt. Prospect,IL,60056,835,1,1.0
35388,mpg,t0034344,Rent Change,2018-03-31,2024-08C,2016-03-28,,1161.0,0.0,,0,Mt. Prospect,IL,60056,835,1,1.0
35390,mpg,t0034344,Rent Change,2018-04-30,2024-08C,2016-03-28,,1124.0,0.0,,0,Mt. Prospect,IL,60056,835,1,1.0
35398,mpg,t0034347,Rent Change,2017-10-31,2024-09C,2016-10-15,,1136.0,0.0,,0,Mt. Prospect,IL,60056,835,1,1.0
35399,mpg,t0034347,Rent Change,2017-12-01,2024-09C,2016-10-15,,1099.0,0.0,,0,Mt. Prospect,IL,60056,835,1,1.0
35402,mpg,t0034347,Rent Change,2018-09-30,2024-09C,2016-10-15,,1125.0,0.0,,0,Mt. Prospect,IL,60056,835,1,1.0
35403,mpg,t0034347,Rent Change,2018-10-31,2024-09C,2016-10-15,,1143.0,0.0,,0,Mt. Prospect,IL,60056,835,1,1.0
35406,mpg,t0034348,Rent Change,2018-02-28,2024-10A,2015-11-16,,1144.0,0.0,,0,Mt. Prospect,IL,60056,835,1,1.0
35410,mpg,t0034351,Move Out,2018-10-31,2024-11A,2012-10-01,2018-10-31,1149.0,0.0,2221 days 00:00:00.000000000,1,Mt. Prospect,IL,60056,835,1,1.0
35415,mpg,t0034351,Rent Change,2017-10-31,2024-11A,2012-10-01,,1149.0,0.0,,0,Mt. Prospect,IL,60056,835,1,1.0
35418,mpg,t0034354,Rent Change,2018-05-31,2024-12A,2016-05-28,,1699.0,0.0,,0,Mt. Prospect,IL,60056,1240,2,2.0
35419,mpg,t0034354,Rent Change,2018-06-30,2024-12A,2016-05-28,,1649.0,0.0,,0,Mt. Prospect,IL,60056,1240,2,2.0
35422,mpg,t0034355,Rent Change,2017-08-02,2024-12B,2016-07-31,,1549.0,0.0,,0,Mt. Prospect,IL,60056,1240,2,2.0
35425,mpg,t0034355,Rent Change,2018-07-31,2024-12B,2016-07-31,,1611.0,0.0,,0,Mt. Prospect,IL,60056,1240,2,2.0
35428,mpg,t0034356,Rent Change,2018-05-31,2024-12C,2013-03-01,,2948.0,0.0,,0,Mt. Prospect,IL,60056,1240,2,2.0
35429,mpg,t0034356,Rent Change,2018-06-30,2024-12C,2013-03-01,,1549.0,0.0,,0,Mt. Prospect,IL,60056,1240,2,2.0
35432,mpg,t0034357,Rent Change,2017-12-01,2024-13A,2016-12-31,,1500.0,0.0,,0,Mt. Prospect,IL,60056,1240,2,2.0
35433,mpg,t0034357,Rent Change,2017-12-31,2024-13A,2016-12-31,,1519.0,0.0,,0,Mt. Prospect,IL,60056,1240,2,2.0
35436,mpg,t0034357,Rent Change,2018-11-30,2024-13A,2016-12-31,,1521.0,0.0,,0,Mt. Prospect,IL,60056,1240,2,2.0
35437,mpg,t0034357,Rent Change,2018-12-31,2024-13A,2016-12-31,,1580.0,0.0,,0,Mt. Prospect,IL,60056,1240,2,2.0
35440,mpg,t0034358,Move Out,2018-08-16,2024-13B,2016-07-30,2018-08-16,1549.0,0.0,747 days 00:00:00.000000000,1,Mt. Prospect,IL,60056,1240,2,2.0
35446,mpg,t0034358,Rent Change,2017-08-02,2024-13B,2016-07-30,,1549.0,0.0,,0,Mt. Prospect,IL,60056,1240,2,2.0
35449,mpg,t0034360,Rent Change,2017-10-31,2026-01A,2008-11-01,,1125.0,0.0,,0,Mt. Prospect,IL,60056,895,2,2.0
35451,mpg,t0034360,Rent Change,2018-10-31,2026-01A,2008-11-01,,1159.0,0.0,,0,Mt. Prospect,IL,60056,895,2,2.0
35455,mpg,t0034361,Rent Change,2018-08-31,2026-01B,2017-07-31,,1299.0,0.0,,0,Mt. Prospect,IL,60056,895,2,2.0
35460,mpg,t0034362,Rent Change,2018-08-31,2026-02B,2017-07-09,,1185.0,0.0,,0,Mt. Prospect,IL,60056,930,2,2.0
35467,mpg,t0034363,Rent Change,2017-08-02,2026-03B,2016-07-31,,1200.0,0.0,,0,Mt. Prospect,IL,60056,1040,2,2.0
35472,mpg,t0034363,Rent Change,2018-06-30,2026-03B,2016-07-31,,1201.0,0.0,,0,Mt. Prospect,IL,60056,1040,2,2.0
35473,mpg,t0034363,Rent Change,2018-07-31,2026-03B,2016-07-31,,1236.0,0.0,,0,Mt. Prospect,IL,60056,1040,2,2.0
35476,mpg,t0034364,Rent Change,2018-04-30,2028-04A,2017-04-30,,1349.0,0.0,,0,Mt. Prospect,IL,60056,960,2,2.0
35479,mpg,t0034365,Rent Change,2017-12-31,2028-05A,2012-12-19,,1170.0,0.0,,0,Mt. Prospect,IL,60056,1040,2,2.0
35481,mpg,t0034365,Rent Change,2018-12-31,2028-05A,2012-12-19,,1205.0,0.0,,0,Mt. Prospect,IL,60056,1040,2,2.0
35486,mpg,t0034366,Rent Change,2018-08-31,2028-05B,2016-09-30,,1201.0,0.0,,0,Mt. Prospect,IL,60056,1040,2,2.0
35487,mpg,t0034366,Rent Change,2018-09-30,2028-05B,2016-09-30,,1236.0,0.0,,0,Mt. Prospect,IL,60056,1040,2,2.0
35493,mpg,t0034367,Rent Change,2018-11-30,2030-06A,2013-12-01,,1185.0,0.0,,0,Mt. Prospect,IL,60056,1040,2,2.0
35496,mpg,t0034368,Rent Change,2017-08-31,2030-06B,2015-03-28,,1270.0,0.0,,0,Mt. Prospect,IL,60056,1040,2,2.0
35498,mpg,t0034368,Rent Change,2018-08-31,2030-06B,2015-03-28,,1308.0,0.0,,0,Mt. Prospect,IL,60056,1040,2,2.0
35501,mpg,t0034370,Rent Change,2017-08-31,2030-08A,2012-08-15,,1120.0,0.0,,0,Mt. Prospect,IL,60056,895,2,2.0
35503,mpg,t0034370,Rent Change,2018-08-31,2030-08A,2012-08-15,,1154.0,0.0,,0,Mt. Prospect,IL,60056,895,2,2.0
35506,mpg,t0034371,Rent Change,2017-10-31,2030-08B,2009-11-15,,1075.0,0.0,,0,Mt. Prospect,IL,60056,895,2,2.0
35508,mpg,t0034371,Rent Change,2018-10-31,2030-08B,2009-11-15,,1107.0,0.0,,0,Mt. Prospect,IL,60056,895,2,2.0
35511,mpg,t0034373,Rent Change,2018-04-30,2032-01B,2016-04-02,,1100.0,0.0,,0,Mt. Prospect,IL,60056,895,2,2.0
35516,mpg,t0034375,Rent Change,2018-06-30,2034-04A,2017-07-01,,1349.0,0.0,,0,Mt. Prospect,IL,60056,960,2,2.0
35518,mpg,t0034376,Move Out,2018-09-04,2034-05A,2016-07-30,2018-08-31,1200.0,0.0,762 days 00:00:00.000000000,1,Mt. Prospect,IL,60056,1040,2,2.0
35523,mpg,t0034376,Rent Change,2017-08-02,2034-05A,2016-07-30,,1200.0,0.0,,0,Mt. Prospect,IL,60056,1040,2,2.0
35530,mpg,t0040206,Rent Change,2018-06-30,2034-05A,2018-09-10,,1100.0,0.0,,0,Mt. Prospect,IL,60056,1040,2,2.0
35543,mpg,t0034377,Rent Change,2018-01-31,2034-05B,2017-01-28,2018-03-13,1499.0,0.0,409 days 00:00:00.000000000,0,Mt. Prospect,IL,60056,1040,2,2.0
35544,mpg,t0034377,Move Out,2018-03-14,2034-05B,2017-01-28,2018-03-13,1499.0,0.0,409 days 00:00:00.000000000,1,Mt. Prospect,IL,60056,1040,2,2.0
35550,mpg,t0034377,Rent Change,2017-12-31,2034-05B,2017-01-28,,1502.0,0.0,,0,Mt. Prospect,IL,60056,1040,2,2.0
35555,mpg,t0039428,Rent Change,2018-06-30,2034-05B,2018-04-06,,1401.0,0.0,,0,Mt. Prospect,IL,60056,1040,2,2.0
35566,mpg,t0034378,Rent Change,2017-08-31,2036-07A,2008-09-01,,1180.0,0.0,,0,Mt. Prospect,IL,60056,895,2,2.0
35568,mpg,t0034378,Rent Change,2018-08-31,2036-07A,2008-09-01,,1215.0,0.0,,0,Mt. Prospect,IL,60056,895,2,2.0
35574,mpg,t0034379,Rent Change,2018-09-30,2036-07B,2010-11-15,,1150.0,0.0,,0,Mt. Prospect,IL,60056,930,2,2.0
35577,mpg,t0034380,Move Out,2018-06-30,2036-08A,2017-07-01,2018-06-30,1249.0,0.0,364 days 00:00:00.000000000,1,Mt. Prospect,IL,60056,895,2,2.0
35581,mpg,t0034380,Rent Change,2017-08-02,2036-08A,2017-07-01,,1249.0,0.0,,0,Mt. Prospect,IL,60056,895,2,2.0
35599,mpg,t0034384,Rent Change,2018-08-31,1960-10B,2017-08-15,,1276.0,0.0,,0,Mt. Prospect,IL,60056,895,2,2.0
35601,mpg,t0034384,Rent Change,2018-09-30,1960-10B,2017-08-15,,1299.0,0.0,,0,Mt. Prospect,IL,60056,895,2,2.0
35603,mpg,t0034444,Move Out,2018-10-22,1988-08B,2017-09-01,2018-10-22,1249.0,0.0,416 days 00:00:00.000000000,1,Mt. Prospect,IL,60056,895,2,2.0
35607,mpg,t0034444,Rent Change,2017-08-08,1988-08B,2017-09-01,,1249.0,0.0,,0,Mt. Prospect,IL,60056,895,2,2.0
35618,mpg,t0037830,Rent Change,2017-11-13,1992-02B,2017-11-20,,1399.0,0.0,,0,Mt. Prospect,IL,60056,930,2,2.0
35624,mpg,t0038284,Move Out,2018-02-09,1992-02B,2017-11-21,2018-02-09,1399.0,0.0,80 days 00:00:00.000000000,1,Mt. Prospect,IL,60056,930,2,2.0
35633,mpg,t0038284,Rent Change,2017-11-12,1992-02B,2017-11-25,,1399.0,0.0,,0,Mt. Prospect,IL,60056,930,2,2.0
35638,mpg,t0034460,Rent Change,2017-08-23,2006-06A,2017-08-10,,0.0,0.0,,0,Mt. Prospect,IL,60056,835,1,1.0
35643,mpg,t0034460,Rent Change,2017-10-03,2006-06A,2017-10-13,,1099.0,0.0,,0,Mt. Prospect,IL,60056,835,1,1.0
35651,mpg,t0034536,Rent Change,2018-07-31,2006-06A,2017-08-31,,1101.0,0.0,,0,Mt. Prospect,IL,60056,835,1,1.0
35652,mpg,t0034536,Rent Change,2018-08-31,2006-06A,2017-08-31,,1152.0,0.0,,0,Mt. Prospect,IL,60056,835,1,1.0
35663,mpg,t0034460,Rent Change,2018-09-30,2006-07A,2017-10-27,,1106.0,0.0,,0,Mt. Prospect,IL,60056,735,1,1.0
35664,mpg,t0034460,Rent Change,2018-10-31,2006-07A,2017-10-27,,1143.0,0.0,,0,Mt. Prospect,IL,60056,735,1,1.0
35669,mpg,t0034472,Rent Change,2018-08-31,2006-08A,2017-08-05,,1152.0,0.0,,0,Mt. Prospect,IL,60056,835,1,1.0
35672,mpg,t0034475,Move Out,2018-09-30,1986-13B,2017-09-01,2018-09-30,1300.0,0.0,394 days 00:00:00.000000000,1,Mt. Prospect,IL,60056,1240,2,2.0
35675,mpg,t0034475,Rent Change,2017-08-05,1986-13B,2017-08-23,,1250.0,0.0,,0,Mt. Prospect,IL,60056,1240,2,2.0
35680,mpg,t0034475,Rent Change,2017-09-30,1986-13B,2017-09-01,,1300.0,0.0,,0,Mt. Prospect,IL,60056,1240,2,2.0
35686,mpg,t0034496,Rent Change,2018-07-31,2016-10A,2017-08-09,,1286.0,0.0,,0,Mt. Prospect,IL,60056,895,2,2.0
35687,mpg,t0034496,Rent Change,2018-08-31,2016-10A,2017-08-09,,1299.0,0.0,,0,Mt. Prospect,IL,60056,895,2,2.0
35693,fh,t0034610,Rent Change,2017-08-16,1102C,2017-08-15,,1050.0,0.0,,0,Columbus,OH,43220,912,2,1.0
35697,fh,t0034692,Move Out,2018-08-14,1102C,2017-08-24,2018-08-14,880.0,0.0,355 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
35701,fh,t0034692,Move Out,2018-08-14,1102C,2017-08-24,2018-08-09,880.0,0.0,350 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
35712,fh,t0034692,Rent Change,2017-08-31,1102C,2017-08-24,,880.0,0.0,,0,Columbus,OH,43220,912,2,1.0
35715,fh,t0040611,Rent Change,2018-09-01,1102C,2018-08-31,,875.0,0.0,,0,Columbus,OH,43220,912,2,1.0
35720,fh,t0040611,Rent Change,2018-08-27,1102C,2018-09-05,,955.0,0.0,,0,Columbus,OH,43220,912,2,1.0
35723,fh,t0040700,Rent Change,2018-07-02,1102C,2018-08-23,,955.0,0.0,,0,Columbus,OH,43220,912,2,1.0
35728,fh,t0034566,Rent Change,2017-08-16,1078B,2017-08-29,,875.0,0.0,,0,Columbus,OH,43220,912,2,1.0
35733,fh,t0034566,Rent Change,2017-09-30,1078B,2017-08-29,,950.0,0.0,,0,Columbus,OH,43220,912,2,1.0
35735,fh,t0034566,Rent Change,2018-08-31,1078B,2017-08-29,,1050.0,0.0,,0,Columbus,OH,43220,912,2,1.0
35746,mpg,t0037901,Rent Change,2017-12-01,2032-03A,2017-11-28,,1374.09,0.0,,0,Mt. Prospect,IL,60056,1040,2,2.0
35750,mpg,t0037901,Rent Change,2018-11-30,2032-03A,2017-11-28,,1324.09,0.0,,0,Mt. Prospect,IL,60056,1040,2,2.0
35751,mpg,t0037901,Rent Change,2017-11-27,2032-03A,2017-11-30,,1499.0,0.0,,0,Mt. Prospect,IL,60056,1040,2,2.0
35758,mpg,t0034567,Rent Change,2018-08-31,2010-05A,2017-08-25,,1511.0,0.0,,0,Mt. Prospect,IL,60056,1040,2,2.0
35761,mpg,t0034567,Rent Change,2018-09-30,2010-05A,2017-08-25,,1559.0,0.0,,0,Mt. Prospect,IL,60056,1040,2,2.0
35770,fh,t0034581,Rent Change,2017-12-01,4731B,2017-08-31,,950.0,0.0,,0,Columbus,OH,43220,912,2,1.0
35772,fh,t0034581,Rent Change,2018-08-31,4731B,2017-08-31,,1075.0,0.0,,0,Columbus,OH,43220,912,2,1.0
35776,mpg,t0034588,Rent Change,2017-08-21,2006-14C,2017-08-25,,1300.0,0.0,,0,Mt. Prospect,IL,60056,1240,2,2.0
35780,mpg,t0040414,Rent Change,2018-08-01,2006-14C,2018-08-15,,1300.0,0.0,,0,Mt. Prospect,IL,60056,1240,2,2.0
35785,mpg,t0040414,Rent Change,2018-07-30,2006-14C,2018-09-30,,1200.0,0.0,,0,Mt. Prospect,IL,60056,1240,2,2.0
35794,fh,t0034597,Rent Change,2018-07-31,1110A,2017-08-13,,893.0,0.0,,0,Columbus,OH,43220,700,1,1.0
35795,fh,t0034597,Rent Change,2018-08-31,1110A,2017-08-13,,925.0,0.0,,0,Columbus,OH,43220,700,1,1.0
35797,fh,t0034597,Rent Change,2017-08-07,1110A,2017-08-14,,850.0,0.0,,0,Columbus,OH,43220,700,1,1.0
35804,fh,t0043331,Move Out,2018-12-27,1143D,2018-08-01,2018-12-27,1098.0,0.0,148 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
35810,fh,t0043331,Rent Change,2018-08-01,1143D,2018-08-01,,1098.0,0.0,,0,Columbus,OH,43220,700,1,1.0
35814,fh,t0043331,Rent Change,2018-07-31,1143D,2018-08-03,,999.0,0.0,,0,Columbus,OH,43220,700,1,1.0
35817,fh,t0034610,Rent Change,2017-08-24,4788B,2017-08-25,,800.0,0.0,,0,Columbus,OH,43220,912,2,1.0
35828,fh,t0034610,Rent Change,2018-07-31,4788B,2017-08-27,,812.0,0.0,,0,Columbus,OH,43220,912,2,1.0
35829,fh,t0034610,Rent Change,2018-08-31,4788B,2017-08-27,,875.0,0.0,,0,Columbus,OH,43220,912,2,1.0
35834,fh,t0034641,Move Out,2018-08-21,1040A,2017-08-31,2018-08-21,975.0,0.0,355 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
35842,fh,t0034641,Rent Change,2017-08-16,1040A,2017-08-31,,975.0,0.0,,0,Columbus,OH,43220,912,2,1.0
35849,fh,t0040733,Rent Change,2018-09-24,1040A,2018-09-24,,875.0,0.0,,0,Columbus,OH,43220,912,2,1.0
35853,fh,t0040733,Rent Change,2018-09-20,1040A,2018-09-28,,1135.0,0.0,,0,Columbus,OH,43220,912,2,1.0
35860,fh,t0034731,Rent Change,2017-10-31,1030DB,2017-08-31,,880.0,0.0,,0,Columbus,OH,43220,912,2,1.0
35862,fh,t0034731,Rent Change,2018-07-31,1030DB,2017-08-31,,893.0,0.0,,0,Columbus,OH,43220,912,2,1.0
35863,fh,t0034731,Rent Change,2018-08-31,1030DB,2017-08-31,,905.0,0.0,,0,Columbus,OH,43220,912,2,1.0
35869,sh,t0034612,Rent Change,2017-09-22,WC5956F,2017-10-20,,641.0,0.0,,0,Toledo,OH,43615,963,2,1.5
35881,sh,t0036884,Rent Change,2018-09-30,WC5956F,2017-10-16,,679.0,0.0,,0,Toledo,OH,43615,963,2,1.5
35883,sh,t0036884,Rent Change,2018-10-31,WC5956F,2017-10-16,,715.0,0.0,,0,Toledo,OH,43615,963,2,1.5
35886,fh,t0034613,Move Out,2018-08-15,1078D,2017-08-31,2018-08-15,1074.0,0.0,349 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
35896,fh,t0034613,Rent Change,2017-08-31,1078D,2017-08-31,,1074.0,0.0,,0,Columbus,OH,43220,912,2,1.0
35898,fh,t0034616,Rent Change,2017-08-10,4792A,2017-08-18,,835.0,0.0,,0,Columbus,OH,43220,700,1,1.0
35906,fh,t0034616,Rent Change,2018-08-31,4792A,2017-08-18,,860.0,0.0,,0,Columbus,OH,43220,700,1,1.0
35918,sh,t0036351,Rent Change,2018-08-31,SH5928,2017-09-25,,722.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
35919,sh,t0036351,Rent Change,2018-09-30,SH5928,2017-09-25,,775.0,0.0,,0,Toledo,OH,43615,1006,2,1.5
35922,fh,t0034618,Move Out,2018-08-31,4790D,2017-08-18,2018-08-31,855.0,0.0,378 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
35926,fh,t0034618,Rent Change,2017-08-11,4790D,2017-08-18,,855.0,0.0,,0,Columbus,OH,43220,700,1,1.0
35937,fh,t0040776,Rent Change,2018-09-22,4790D,2018-09-22,,835.0,0.0,,0,Columbus,OH,43220,700,1,1.0
35941,fh,t0034619,Rent Change,2017-08-10,1133B,2017-08-31,,975.0,0.0,,0,Columbus,OH,43220,912,2,1.0
35952,fh,t0034620,Move Out,2018-09-10,1078A,2017-09-10,2018-09-10,855.0,0.0,365 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
35954,fh,t0034620,Move Out,2018-09-18,1078A,2017-09-10,2018-09-10,855.0,0.0,365 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
35961,fh,t0034620,Rent Change,2017-09-30,1078A,2017-09-10,,800.0,0.0,,0,Columbus,OH,43220,912,2,1.0
35963,fh,t0034620,Rent Change,2018-08-31,1078A,2017-09-10,,855.0,0.0,,0,Columbus,OH,43220,912,2,1.0
35985,mpg,t0034636,Rent Change,2018-07-31,2028-04B,2017-08-26,,1207.0,0.0,,0,Mt. Prospect,IL,60056,1040,2,2.0
35986,mpg,t0034636,Rent Change,2018-08-31,2028-04B,2017-08-26,,1236.0,0.0,,0,Mt. Prospect,IL,60056,1040,2,2.0
35992,mpg,t0034639,Rent Change,2018-07-31,2014-08B,2017-08-18,,1216.0,0.0,,0,Mt. Prospect,IL,60056,1040,2,2.0
35993,mpg,t0034639,Rent Change,2018-08-31,2014-08B,2017-08-18,,1236.0,0.0,,0,Mt. Prospect,IL,60056,1040,2,2.0
35995,mpg,t0034639,Rent Change,2017-08-15,2014-08B,2017-08-31,,1200.0,0.0,,0,Mt. Prospect,IL,60056,1040,2,2.0
35999,fh,t0034685,Rent Change,2017-08-19,4771A,2017-08-28,,800.0,0.0,,0,Columbus,OH,43220,912,2,1.0
36008,fh,t0036267,Rent Change,2018-09-30,4771A,2017-09-07,,880.0,0.0,,0,Columbus,OH,43220,912,2,1.0
36013,fh,t0034644,Move Out,2018-08-29,1030B,2017-08-17,2018-08-28,850.0,0.0,376 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
36027,fh,t0034644,Rent Change,2017-08-31,1030B,2017-08-17,,850.0,0.0,,0,Columbus,OH,43220,912,2,1.0
36030,fh,t0034645,Move Out,2018-10-02,1022D,2017-09-30,2018-09-30,1125.0,0.0,365 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
36035,fh,t0034645,Rent Change,2017-09-30,1022D,2017-09-30,,1125.0,0.0,,0,Columbus,OH,43220,912,2,1.0
36041,fh,t0040981,Rent Change,2018-10-16,1022D,2018-10-14,,1210.0,0.0,,0,Columbus,OH,43220,912,2,1.0
36047,fh,t0039665,Move Out,2018-10-02,1094B,2018-04-28,2018-10-01,1166.0,0.0,156 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
36054,fh,t0039665,Rent Change,2018-04-30,1094B,2018-04-28,,1166.0,0.0,,0,Columbus,OH,43220,912,2,1.0
36057,fh,t0041273,Rent Change,2018-11-29,1094B,2018-12-05,,1099.0,0.0,,0,Columbus,OH,43220,912,2,1.0
36071,fh,t0034670,Rent Change,2017-08-31,1051B,2017-08-21,,760.0,0.0,,0,Columbus,OH,43220,700,1,1.0
36073,fh,t0034670,Rent Change,2018-08-31,1051B,2017-08-21,,860.0,0.0,,0,Columbus,OH,43220,700,1,1.0
36076,fh,t0034676,Rent Change,2017-08-19,1031A,2017-08-31,,975.0,0.0,,0,Columbus,OH,43220,912,2,1.0
36077,fh,t0034676,Rent Change,2017-08-19,1031A,2017-08-31,,950.0,0.0,,0,Columbus,OH,43220,912,2,1.0
36088,fh,t0034703,Rent Change,2017-08-31,1031A,2017-08-31,,950.0,0.0,,0,Columbus,OH,43220,912,2,1.0
36090,fh,t0034703,Rent Change,2018-07-31,1031A,2017-08-31,,1002.0,0.0,,0,Columbus,OH,43220,912,2,1.0
36091,fh,t0034703,Rent Change,2018-08-31,1031A,2017-08-31,,1050.0,0.0,,0,Columbus,OH,43220,912,2,1.0
36093,fh,t0034678,Move Out,2018-08-09,1110C,2017-08-25,2018-08-09,780.0,0.0,349 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
36102,fh,t0034678,Rent Change,2017-08-31,1110C,2017-08-25,,780.0,0.0,,0,Columbus,OH,43220,700,1,1.0
36104,fh,t0040783,Rent Change,2018-08-31,1110C,2018-09-07,,855.0,0.0,,0,Columbus,OH,43220,700,1,1.0
36108,fh,t0034689,Rent Change,2018-07-31,1133D,2017-09-10,2018-09-02,1090.0,0.0,357 days 00:00:00.000000000,0,Columbus,OH,43220,912,2,1.0
36112,fh,t0034689,Move Out,2018-09-03,1133D,2017-09-10,2018-09-02,1090.0,0.0,357 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
36116,fh,t0034689,Rent Change,2017-09-06,1133D,2017-09-10,,1050.0,0.0,,0,Columbus,OH,43220,912,2,1.0
36122,fh,t0034689,Rent Change,2017-09-30,1133D,2017-09-10,,1074.0,0.0,,0,Columbus,OH,43220,912,2,1.0
36127,fh,t0034696,Move Out,2018-08-24,1076B,2017-08-25,2018-08-24,800.0,0.0,364 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
36133,fh,t0034696,Rent Change,2017-08-21,1076B,2017-08-25,,800.0,0.0,,0,Columbus,OH,43220,912,2,1.0
36150,fh,t0041087,Rent Change,2018-11-01,1076B,2018-10-31,,963.0,0.0,,0,Columbus,OH,43220,912,2,1.0
36158,fh,t0034702,Move Out,2018-08-14,1143A,2017-08-27,2018-08-12,975.0,0.0,350 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
36171,fh,t0034702,Rent Change,2017-08-31,1143A,2017-08-27,,975.0,0.0,,0,Columbus,OH,43220,912,2,1.0
36181,fh,t0034708,Rent Change,2017-08-31,4771D,2017-08-25,,855.0,0.0,,0,Columbus,OH,43220,700,1,1.0
36184,fh,t0034708,Rent Change,2018-07-31,4771D,2017-08-25,,868.0,0.0,,0,Columbus,OH,43220,700,1,1.0
36185,fh,t0034708,Rent Change,2018-08-31,4771D,2017-08-25,,880.0,0.0,,0,Columbus,OH,43220,700,1,1.0
36189,fh,t0034714,Move Out,2017-09-18,1066B,2017-08-31,2017-09-15,760.0,0.0,15 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
36193,fh,t0034714,Rent Change,2017-08-25,1066B,2017-08-31,,760.0,0.0,,0,Columbus,OH,43220,700,1,1.0
36201,fh,t0036993,Rent Change,2017-10-17,1066B,2017-10-31,,760.0,0.0,,0,Columbus,OH,43220,700,1,1.0
36205,fh,t0037036,Move Out,2018-09-10,1066B,2017-11-30,2018-09-10,850.0,0.0,284 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
36212,fh,t0037036,Rent Change,2017-12-01,1066B,2017-11-30,,850.0,0.0,,0,Columbus,OH,43220,700,1,1.0
36225,fh,t0041103,Rent Change,2018-11-28,4788A,2019-01-03,,975.0,0.0,,0,Columbus,OH,43220,700,1,1.0
36232,fh,t0034719,Move Out,2018-07-20,1065A,2017-08-31,2018-07-20,850.0,0.0,323 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
36236,fh,t0034719,Rent Change,2017-08-25,1065A,2017-08-31,,850.0,0.0,,0,Columbus,OH,43220,700,1,1.0
36251,fh,t0034721,Move Out,2018-08-20,1030CB,2017-08-27,2018-08-18,850.0,0.0,356 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
36261,fh,t0034721,Rent Change,2017-08-31,1030CB,2017-08-27,,850.0,0.0,,0,Columbus,OH,43220,700,1,1.0
36273,fh,t0034724,Move Out,2018-05-07,1070CS,2017-08-26,2018-05-07,928.0,0.0,254 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
36285,fh,t0034724,Rent Change,2017-09-30,1070CS,2017-08-26,,899.0,0.0,,0,Columbus,OH,43220,700,1,1.0
36287,fh,t0034724,Rent Change,2018-04-30,1070CS,2017-08-26,,928.0,0.0,,0,Columbus,OH,43220,700,1,1.0
36291,fh,t0034730,Move Out,2018-08-31,1014D,2017-08-30,2018-08-31,899.0,0.0,366 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
36294,fh,t0034730,Rent Change,2017-08-28,1014D,2017-08-30,,950.0,0.0,,0,Columbus,OH,43220,700,1,1.0
36300,fh,t0034730,Rent Change,2017-09-30,1014D,2017-08-30,,899.0,0.0,,0,Columbus,OH,43220,700,1,1.0
36303,fh,t0039930,Move Out,2018-11-15,1014D,2018-09-02,2018-11-15,984.0,0.0,74 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
36307,fh,t0039930,Rent Change,2018-09-10,1014D,2018-09-02,,984.0,0.0,,0,Columbus,OH,43220,700,1,1.0
36311,fh,t0041425,Rent Change,2018-12-26,1014D,2018-12-31,,1050.0,0.0,,0,Columbus,OH,43220,700,1,1.0
36318,fh,t0043661,Rent Change,2018-07-31,1014D,2018-09-15,,1210.0,0.0,,0,Columbus,OH,43220,700,1,1.0
36324,fh,t0036264,Move Out,2018-09-08,4783C,2017-09-09,2018-09-08,974.0,0.0,364 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
