,Property_Code_x,Tenant_Code,Event,DateOccurred,Unit_Code,DateMoveIn,DateMoveOut,DateLeaseFrom,DateLeaseTo,Deposit,Sqft,Notes_x,Reason,Length of Stay,Rental_Type,City,State,Zip_Code,Rent_y,SQFT,BedRooms,Attributes_1,Notes_y
1528,sh,t0032770,Deposit Change,2018-04-13,WC5936G,2017-04-13,2018-04-13,2017-04-13,2018-05-12,0.0,0.0,,,365 days 00:00:00.000000000,Residential,Toledo,OH,43615,720,950,2,2.0,
1529,sh,t0032770,Deposit Accounting,2018-04-13,WC5936G,2017-04-13,2018-04-13,2017-04-13,2018-05-12,0.0,0.0,Deposit Accounting,,365 days 00:00:00.000000000,Residential,Toledo,OH,43615,720,950,2,2.0,
1530,sh,t0032770,Cancel Move Out,2018-04-02,WC5936G,2017-04-13,2018-03-19,2017-04-13,2018-05-12,99.0,0.0,,,340 days 00:00:00.000000000,Residential,Toledo,OH,43615,720,950,2,2.0,
1531,sh,t0032770,Move Out,2018-04-02,WC5936G,2017-04-13,2018-03-19,2017-04-13,2018-05-12,99.0,0.0,Move Out,,340 days 00:00:00.000000000,Residential,Toledo,OH,43615,720,950,2,2.0,
1532,sh,t0032770,Cancel Move Out,2018-04-02,WC5936G,2017-04-13,2018-03-19,2017-04-13,2018-05-12,99.0,0.0,,,340 days 00:00:00.000000000,Residential,Toledo,OH,43615,720,950,2,2.0,
1533,sh,t0032770,Adjust Moveout Dates,2018-04-02,WC5936G,2017-04-13,2018-04-13,2017-04-13,2018-05-12,99.0,0.0,Done with School/Graduated,,365 days 00:00:00.000000000,Residential,Toledo,OH,43615,720,950,2,2.0,
1534,sh,t0032341,Deposit Change,2017-03-17,WC5936G,2016-01-15,2017-03-03,2017-01-17,2018-01-31,0.0,0.0,,,413 days 00:00:00.000000000,Residential,Toledo,OH,43615,720,950,2,2.0,
1535,sh,t0032341,Deposit Accounting,2017-03-17,WC5936G,2016-01-15,2017-03-03,2017-01-17,2018-01-31,0.0,0.0,Deposit Accounting,,413 days 00:00:00.000000000,Residential,Toledo,OH,43615,720,950,2,2.0,
1536,sh,t0032341,Adjust Moveout Dates,2017-02-16,WC5936G,2016-01-15,2017-03-03,2017-01-17,2018-01-31,99.0,0.0,Posted by Unit Transfer,Transfer within Community,413 days 00:00:00.000000000,Residential,Toledo,OH,43615,720,950,2,2.0,
1537,sh,t0032341,Transfer Unit (To AC1120 from WC5936G),2017-02-16,WC5936G,2016-01-15,2017-03-03,2017-01-17,2018-01-31,99.0,0.0,,Transfer within Community,413 days 00:00:00.000000000,Residential,Toledo,OH,43615,720,950,2,2.0,
1538,sh,t0032341,Adjust Moveout Dates,2017-03-06,WC5936G,2016-01-15,2017-03-03,2017-01-17,2018-01-31,99.0,0.0,Transfer within Community,,413 days 00:00:00.000000000,Residential,Toledo,OH,43615,720,950,2,2.0,
1539,sh,t0032341,Move Out,2017-03-06,WC5936G,2016-01-15,2017-03-03,2017-01-17,2018-01-31,99.0,0.0,Move Out,,413 days 00:00:00.000000000,Residential,Toledo,OH,43615,720,950,2,2.0,
1540,sh,t0032341,Notice Given,2017-01-30,WC5936G,2016-01-15,2017-02-17,2017-01-17,2018-01-31,99.0,0.0,Transfer within Community,,399 days 00:00:00.000000000,Residential,Toledo,OH,43615,720,950,2,2.0,
1541,sh,t0032341,Adjust Moveout Dates,2017-02-14,WC5936G,2016-01-15,2017-03-01,2017-01-17,2018-01-31,99.0,0.0,Transfer within Community,,411 days 00:00:00.000000000,Residential,Toledo,OH,43615,720,950,2,2.0,
1542,sh,t0017678,Eviction,2015-10-20,WC5936G,2012-04-20,2015-11-13,2015-05-01,2016-04-30,529.0,0.0,Eviction,,1302 days 00:00:00.000000000,Residential,Toledo,OH,43615,720,950,2,2.0,
1543,sh,t0017678,Adjust Moveout Dates,2015-11-13,WC5936G,2012-04-20,2015-11-20,2015-05-01,2016-04-30,529.0,0.0,Eviction,,1309 days 00:00:00.000000000,Residential,Toledo,OH,43615,720,950,2,2.0,
1544,sh,t0017678,Eviction,2015-11-16,WC5936G,2012-04-20,2015-11-21,2015-05-01,2016-04-30,529.0,0.0,Eviction,,1310 days 00:00:00.000000000,Residential,Toledo,OH,43615,720,950,2,2.0,
1545,sh,t0017678,Adjust Moveout Dates,2015-11-23,WC5936G,2012-04-20,2015-11-23,2015-05-01,2016-04-30,529.0,0.0,Eviction,,1312 days 00:00:00.000000000,Residential,Toledo,OH,43615,720,950,2,2.0,
1546,sh,t0017678,Adjust Moveout Dates,2015-11-28,WC5936G,2012-04-20,2015-11-30,2015-05-01,2016-04-30,529.0,0.0,Eviction,,1319 days 00:00:00.000000000,Residential,Toledo,OH,43615,720,950,2,2.0,
1547,sh,t0017678,Adjust Moveout Dates,2015-11-30,WC5936G,2012-04-20,2015-12-01,2015-05-01,2016-04-30,529.0,0.0,Eviction,,1320 days 00:00:00.000000000,Residential,Toledo,OH,43615,720,950,2,2.0,
1548,sh,t0017678,Adjust Moveout Dates,2015-12-01,WC5936G,2012-04-20,2015-12-02,2015-05-01,2016-04-30,529.0,0.0,Eviction,,1321 days 00:00:00.000000000,Residential,Toledo,OH,43615,720,950,2,2.0,
1549,sh,t0017678,Adjust Moveout Dates,2015-12-02,WC5936G,2012-04-20,2015-12-03,2015-05-01,2016-04-30,529.0,0.0,Eviction,,1322 days 00:00:00.000000000,Residential,Toledo,OH,43615,720,950,2,2.0,
1550,sh,t0017678,Adjust Moveout Dates,2015-12-03,WC5936G,2012-04-20,2015-12-07,2015-05-01,2016-04-30,529.0,0.0,Eviction,,1326 days 00:00:00.000000000,Residential,Toledo,OH,43615,720,950,2,2.0,
1551,sh,t0017678,Adjust Moveout Dates,2015-12-07,WC5936G,2012-04-20,2015-12-08,2015-05-01,2016-04-30,529.0,0.0,Eviction,,1327 days 00:00:00.000000000,Residential,Toledo,OH,43615,720,950,2,2.0,
1552,sh,t0017678,Adjust Moveout Dates,2015-12-08,WC5936G,2012-04-20,2015-12-14,2015-05-01,2016-04-30,529.0,0.0,Eviction,,1333 days 00:00:00.000000000,Residential,Toledo,OH,43615,720,950,2,2.0,
1553,sh,t0017678,Move Out,2015-12-14,WC5936G,2012-04-20,2015-12-14,2015-05-01,2016-04-30,529.0,0.0,Move Out,,1333 days 00:00:00.000000000,Residential,Toledo,OH,43615,720,950,2,2.0,
1554,sh,t0017678,Deposit Change,2015-12-29,WC5936G,2012-04-20,2015-12-14,2015-05-01,2016-04-30,0.0,0.0,,,1333 days 00:00:00.000000000,Residential,Toledo,OH,43615,720,950,2,2.0,
1555,sh,t0017678,Deposit Accounting,2015-12-29,WC5936G,2012-04-20,2015-12-14,2015-05-01,2016-04-30,0.0,0.0,,,1333 days 00:00:00.000000000,Residential,Toledo,OH,43615,720,950,2,2.0,
1556,sh,t0017678,Early Termination,2015-09-11,WC5936G,2012-04-20,2016-04-30,2015-05-01,2016-04-30,529.0,0.0,Cannot Afford Apartment,,1471 days 00:00:00.000000000,Residential,Toledo,OH,43615,720,950,2,2.0,
1557,sh,t0039134,Eviction,2018-12-03,FT5862O,2018-03-16,2019-01-11,2018-03-16,2019-04-15,99.0,0.0,Eviction,Eviction,301 days 00:00:00.000000000,Residential,Toledo,OH,43615,650,932,2,1.0,
1558,sh,t0039134,Eviction,2018-06-15,FT5862O,2018-03-16,2018-07-31,2018-03-16,2019-04-15,99.0,0.0,Eviction,Eviction,137 days 00:00:00.000000000,Residential,Toledo,OH,43615,650,932,2,1.0,
1559,sh,t0037951,Deposit Change,2018-02-27,FT5862O,2016-12-30,2018-02-13,2016-12-30,2018-01-28,0.0,0.0,,,410 days 00:00:00.000000000,Residential,Toledo,OH,43615,650,932,2,1.0,
1560,sh,t0037951,Deposit Accounting,2018-02-27,FT5862O,2016-12-30,2018-02-13,2016-12-30,2018-01-28,0.0,0.0,Deposit Accounting,,410 days 00:00:00.000000000,Residential,Toledo,OH,43615,650,932,2,1.0,
1561,sh,t0037951,Move Out,2018-02-16,FT5862O,2016-12-30,2018-02-13,2016-12-30,2018-01-28,599.0,0.0,Move Out,,410 days 00:00:00.000000000,Residential,Toledo,OH,43615,650,932,2,1.0,
1562,sh,t0037951,Adjust Moveout Dates,2018-02-09,FT5862O,2016-12-30,2018-02-13,2016-12-30,2018-01-28,599.0,0.0,Transfer within Community,,410 days 00:00:00.000000000,Residential,Toledo,OH,43615,650,932,2,1.0,
1563,sh,t0037951,Adjust Moveout Dates,2017-12-08,FT5862O,2016-12-30,2018-02-09,2016-12-30,2018-01-28,599.0,0.0,Posted by Unit Transfer,Transfer within Community,406 days 00:00:00.000000000,Residential,Toledo,OH,43615,650,932,2,1.0,
1564,sh,t0037951,Transfer Unit (To WC5966G from FT5862O),2017-12-08,FT5862O,2016-12-30,2018-02-09,2016-12-30,2018-01-28,599.0,0.0,,Transfer within Community,406 days 00:00:00.000000000,Residential,Toledo,OH,43615,650,932,2,1.0,
1565,sh,t0037951,Notice Given,2017-11-21,FT5862O,2016-12-30,2018-01-28,2016-12-30,2018-01-28,599.0,0.0,Cannot Afford Apartment,,394 days 00:00:00.000000000,Residential,Toledo,OH,43615,650,932,2,1.0,
1566,sh,t0027859,Skip,2016-12-09,FT5862O,2016-01-29,2016-12-09,2016-01-25,2017-02-27,99.0,0.0,Skip,,315 days 00:00:00.000000000,Residential,Toledo,OH,43615,650,932,2,1.0,
1567,sh,t0027859,Move Out,2016-12-09,FT5862O,2016-01-29,2016-12-09,2016-01-25,2017-02-27,99.0,0.0,Move Out,,315 days 00:00:00.000000000,Residential,Toledo,OH,43615,650,932,2,1.0,
1568,sh,t0027859,Deposit Change,2016-12-29,FT5862O,2016-01-29,2016-12-09,2016-01-25,2017-02-27,0.0,0.0,,,315 days 00:00:00.000000000,Residential,Toledo,OH,43615,650,932,2,1.0,
1569,sh,t0027859,Deposit Accounting,2016-12-29,FT5862O,2016-01-29,2016-12-09,2016-01-25,2017-02-27,0.0,0.0,Deposit Accounting,,315 days 00:00:00.000000000,Residential,Toledo,OH,43615,650,932,2,1.0,
1570,sh,t0027859,Adjust Deposit Accounting,2016-12-29,FT5862O,2016-01-29,2016-12-09,2016-01-25,2017-02-27,0.0,0.0,Adjust Deposit Accounting,,315 days 00:00:00.000000000,Residential,Toledo,OH,43615,650,932,2,1.0,
1571,sh,t0024811,Early Termination,2015-12-08,FT5862O,2015-03-24,2016-01-08,2015-03-24,2016-03-23,99.0,0.0,Management,,290 days 00:00:00.000000000,Residential,Toledo,OH,43615,650,932,2,1.0,
1572,sh,t0024811,Move Out,2016-01-08,FT5862O,2015-03-24,2016-01-08,2015-03-24,2016-03-23,99.0,0.0,Move Out,,290 days 00:00:00.000000000,Residential,Toledo,OH,43615,650,932,2,1.0,
1573,sh,t0024811,Deposit Change,2016-01-13,FT5862O,2015-03-24,2016-01-08,2015-03-24,2016-03-23,0.0,0.0,,,290 days 00:00:00.000000000,Residential,Toledo,OH,43615,650,932,2,1.0,
1574,sh,t0024811,Deposit Accounting,2016-01-13,FT5862O,2015-03-24,2016-01-08,2015-03-24,2016-03-23,0.0,0.0,,,290 days 00:00:00.000000000,Residential,Toledo,OH,43615,650,932,2,1.0,
1575,sh,t0024811,Adjust Deposit Accounting,2016-01-13,FT5862O,2015-03-24,2016-01-08,2015-03-24,2016-03-23,0.0,0.0,,,290 days 00:00:00.000000000,Residential,Toledo,OH,43615,650,932,2,1.0,
1576,sh,t0024811,Adjust Deposit Accounting,2016-01-27,FT5862O,2015-03-24,2016-01-08,2015-03-24,2016-03-23,0.0,0.0,,,290 days 00:00:00.000000000,Residential,Toledo,OH,43615,650,932,2,1.0,
1577,sh,t0022269,Skip,2015-03-03,FT5862O,2014-08-29,2015-03-03,2014-08-29,2015-08-31,570.0,0.0,Skip,,186 days 00:00:00.000000000,Residential,Toledo,OH,43615,650,932,2,1.0,
1578,sh,t0022269,Adjust Moveout Dates,2015-03-05,FT5862O,2014-08-29,2015-03-04,2014-08-29,2015-08-31,570.0,0.0,Skip,,187 days 00:00:00.000000000,Residential,Toledo,OH,43615,650,932,2,1.0,
1579,sh,t0022269,Move Out,2015-03-05,FT5862O,2014-08-29,2015-03-04,2014-08-29,2015-08-31,570.0,0.0,Move Out,,187 days 00:00:00.000000000,Residential,Toledo,OH,43615,650,932,2,1.0,
1580,sh,t0022269,Deposit Change,2015-03-10,FT5862O,2014-08-29,2015-03-04,2014-08-29,2015-08-31,0.0,0.0,,,187 days 00:00:00.000000000,Residential,Toledo,OH,43615,650,932,2,1.0,
1581,sh,t0022269,Deposit Accounting,2015-03-10,FT5862O,2014-08-29,2015-03-04,2014-08-29,2015-08-31,0.0,0.0,,,187 days 00:00:00.000000000,Residential,Toledo,OH,43615,650,932,2,1.0,
1582,sh,t0022269,Adjust Deposit Accounting,2015-04-13,FT5862O,2014-08-29,2015-03-04,2014-08-29,2015-08-31,0.0,0.0,,,187 days 00:00:00.000000000,Residential,Toledo,OH,43615,650,932,2,1.0,
1583,sh,t0017741,Notice Given,2014-07-08,FT5862O,2013-08-09,2014-08-08,2013-08-09,2014-08-08,99.0,0.0,Cannot Afford Apartment,,364 days 00:00:00.000000000,Residential,Toledo,OH,43615,650,932,2,1.0,
1584,sh,t0017741,Move Out,2014-08-08,FT5862O,2013-08-09,2014-08-08,2013-08-09,2014-08-08,99.0,0.0,Move Out,,364 days 00:00:00.000000000,Residential,Toledo,OH,43615,650,932,2,1.0,
1585,sh,t0017741,Deposit Change,2014-09-15,FT5862O,2013-08-09,2014-08-08,2013-08-09,2014-08-08,0.0,0.0,,,364 days 00:00:00.000000000,Residential,Toledo,OH,43615,650,932,2,1.0,
1586,sh,t0017741,Deposit Accounting,2014-09-15,FT5862O,2013-08-09,2014-08-08,2013-08-09,2014-08-08,0.0,0.0,,,364 days 00:00:00.000000000,Residential,Toledo,OH,43615,650,932,2,1.0,
1587,sh,t0017741,Adjust Deposit Accounting,2014-09-15,FT5862O,2013-08-09,2014-08-08,2013-08-09,2014-08-08,0.0,0.0,,,364 days 00:00:00.000000000,Residential,Toledo,OH,43615,650,932,2,1.0,
1588,sh,t0037951,Call,2018-09-03,FT5862O,2016-12-30,2018-02-13,2016-12-30,2018-01-28,0.0,0.0,,,410 days 00:00:00.000000000,Residential,Toledo,OH,43615,650,932,2,1.0,
1589,sh,t0037951,Call,2019-01-05,FT5862O,2016-12-30,2018-02-13,2016-12-30,2018-01-28,0.0,0.0,,,410 days 00:00:00.000000000,Residential,Toledo,OH,43615,650,932,2,1.0,
1590,sh,t0041308,Notice Given,2018-12-04,SH5828,2018-02-22,2018-12-02,2018-02-22,2019-02-28,198.0,0.0,Posted by Unit Transfer,Cannot Afford Apartment,283 days 00:00:00.000000000,Residential,Toledo,OH,43615,800,1006,3,1.5,
1591,sh,t0041308,Transfer Unit (To FT5892C from SH5828),2018-12-04,SH5828,2018-02-22,2018-12-02,2018-02-22,2019-02-28,198.0,0.0,,Cannot Afford Apartment,283 days 00:00:00.000000000,Residential,Toledo,OH,43615,800,1006,3,1.5,
1592,sh,t0041308,Move Out,2018-12-04,SH5828,2018-02-22,2018-12-02,2018-02-22,2019-02-28,198.0,0.0,Move Out,,283 days 00:00:00.000000000,Residential,Toledo,OH,43615,800,1006,3,1.5,
1593,sh,t0041308,Deposit Change,2018-12-19,SH5828,2018-02-22,2018-12-02,2018-02-22,2019-02-28,0.0,0.0,,,283 days 00:00:00.000000000,Residential,Toledo,OH,43615,800,1006,3,1.5,
1594,sh,t0041308,Deposit Accounting,2018-12-19,SH5828,2018-02-22,2018-12-02,2018-02-22,2019-02-28,0.0,0.0,Deposit Accounting,,283 days 00:00:00.000000000,Residential,Toledo,OH,43615,800,1006,3,1.5,
1595,sh,t0041308,Eviction,2018-11-01,SH5828,2018-02-22,2018-12-15,2018-02-22,2019-02-28,198.0,0.0,Eviction,Eviction,296 days 00:00:00.000000000,Residential,Toledo,OH,43615,800,1006,3,1.5,
1596,sh,t0027884,Adjust Moveout Dates,2018-02-01,SH5828,2016-01-30,2018-02-01,2017-02-01,2018-01-31,721.0,0.0,Cannot Afford Apartment,,733 days 00:00:00.000000000,Residential,Toledo,OH,43615,800,1006,3,1.5,
1597,sh,t0027884,Move Out,2018-02-01,SH5828,2016-01-30,2018-02-01,2017-02-01,2018-01-31,721.0,0.0,Move Out,,733 days 00:00:00.000000000,Residential,Toledo,OH,43615,800,1006,3,1.5,
1598,sh,t0027884,Deposit Change,2018-02-09,SH5828,2016-01-30,2018-02-01,2017-02-01,2018-01-31,0.0,0.0,,,733 days 00:00:00.000000000,Residential,Toledo,OH,43615,800,1006,3,1.5,
1599,sh,t0027884,Deposit Accounting,2018-02-09,SH5828,2016-01-30,2018-02-01,2017-02-01,2018-01-31,0.0,0.0,Deposit Accounting,,733 days 00:00:00.000000000,Residential,Toledo,OH,43615,800,1006,3,1.5,
1600,sh,t0027884,Adjust Moveout Dates,2018-01-31,SH5828,2016-01-30,2018-02-02,2017-02-01,2018-01-31,721.0,0.0,Cannot Afford Apartment,,734 days 00:00:00.000000000,Residential,Toledo,OH,43615,800,1006,3,1.5,
1601,sh,t0027884,Notice Given,2017-10-05,SH5828,2016-01-30,2018-01-31,2017-02-01,2018-01-31,721.0,0.0,Cannot Afford Apartment,,732 days 00:00:00.000000000,Residential,Toledo,OH,43615,800,1006,3,1.5,
1602,sh,t0027884,Notice Given,2017-01-11,SH5828,2016-01-30,2017-03-24,2016-01-30,2017-01-30,721.0,0.0,Cannot Afford Apartment,,419 days 00:00:00.000000000,Residential,Toledo,OH,43615,800,1006,3,1.5,
1603,sh,t0017353,Skip,2015-10-04,SH5828,2013-03-29,2015-10-03,2015-04-01,2016-03-31,99.0,0.0,Skip,,918 days 00:00:00.000000000,Residential,Toledo,OH,43615,800,1006,3,1.5,
1604,sh,t0017353,Move Out,2015-10-04,SH5828,2013-03-29,2015-10-03,2015-04-01,2016-03-31,99.0,0.0,Move Out,,918 days 00:00:00.000000000,Residential,Toledo,OH,43615,800,1006,3,1.5,
1605,sh,t0017353,Deposit Change,2015-10-30,SH5828,2013-03-29,2015-10-03,2015-04-01,2016-03-31,0.0,0.0,,,918 days 00:00:00.000000000,Residential,Toledo,OH,43615,800,1006,3,1.5,
1606,sh,t0017353,Deposit Accounting,2015-10-30,SH5828,2013-03-29,2015-10-03,2015-04-01,2016-03-31,0.0,0.0,,,918 days 00:00:00.000000000,Residential,Toledo,OH,43615,800,1006,3,1.5,
1607,sh,t0017353,Adjust Deposit Accounting,2015-12-29,SH5828,2013-03-29,2015-10-03,2015-04-01,2016-03-31,0.0,0.0,,,918 days 00:00:00.000000000,Residential,Toledo,OH,43615,800,1006,3,1.5,
1608,sh,t0017353,Adjust Deposit Accounting,2016-02-23,SH5828,2013-03-29,2015-10-03,2015-04-01,2016-03-31,0.0,0.0,,,918 days 00:00:00.000000000,Residential,Toledo,OH,43615,800,1006,3,1.5,
1609,sh,t0017353,Eviction,2015-07-07,SH5828,2013-03-29,2015-08-07,2015-04-01,2016-03-31,99.0,0.0,Cannot Afford Apartment,,861 days 00:00:00.000000000,Residential,Toledo,OH,43615,800,1006,3,1.5,
1610,sh,t0017353,Eviction,2015-01-12,SH5828,2013-03-29,2015-02-13,2014-04-01,2015-03-31,99.0,0.0,Eviction,,686 days 00:00:00.000000000,Residential,Toledo,OH,43615,800,1006,3,1.5,
1611,ce,t0037928,Adjust Moveout Dates,2019-01-03,M0036C,2018-01-02,2019-01-03,2018-01-02,2019-01-01,738.0,0.0,Cannot Afford Apartment,,366 days 00:00:00.000000000,Residential,Fairfield,OH,45014,780,875,2,1.5,
1612,ce,t0037928,Adjust Moveout Dates,2019-01-04,M0036C,2018-01-02,2019-01-07,2018-01-02,2019-01-01,738.0,0.0,Cannot Afford Apartment,,370 days 00:00:00.000000000,Residential,Fairfield,OH,45014,780,875,2,1.5,
1613,ce,t0037928,Notice Given,2018-12-01,M0036C,2018-01-02,2019-01-01,2018-01-02,2019-01-01,738.0,0.0,Cannot Afford Apartment,Cannot Afford Apartment,364 days 00:00:00.000000000,Residential,Fairfield,OH,45014,780,875,2,1.5,
1614,ce,t0037928,Adjust Moveout Dates,2019-01-07,M0036C,2018-01-02,2019-01-09,2018-01-02,2019-01-01,738.0,0.0,Cannot Afford Apartment,,372 days 00:00:00.000000000,Residential,Fairfield,OH,45014,780,875,2,1.5,
1615,ce,t0037928,Adjust Moveout Dates,2019-01-08,M0036C,2018-01-02,2018-12-31,2018-01-02,2019-01-01,738.0,0.0,Medical,,363 days 00:00:00.000000000,Residential,Fairfield,OH,45014,780,875,2,1.5,
1616,ce,t0037928,Move Out,2019-01-08,M0036C,2018-01-02,2018-12-31,2018-01-02,2019-01-01,738.0,0.0,Move Out,,363 days 00:00:00.000000000,Residential,Fairfield,OH,45014,780,875,2,1.5,
1617,ce,t0037928,Adjust Moveout Dates,2018-09-08,M0036C,2018-01-02,2018-09-29,2018-01-02,2019-01-01,738.0,0.0,Cannot Afford Apartment,,270 days 00:00:00.000000000,Residential,Fairfield,OH,45014,780,875,2,1.5,
1618,ce,t0037928,Notice Given,2018-08-10,M0036C,2018-01-02,2018-08-31,2018-01-02,2019-01-01,738.0,0.0,Cannot Afford Apartment,Cannot Afford Apartment,241 days 00:00:00.000000000,Residential,Fairfield,OH,45014,780,875,2,1.5,
1619,ce,t0037928,Adjust Moveout Dates,2018-09-04,M0036C,2018-01-02,2018-09-05,2018-01-02,2019-01-01,738.0,0.0,Cannot Afford Apartment,,246 days 00:00:00.000000000,Residential,Fairfield,OH,45014,780,875,2,1.5,
1620,ce,t0037928,Adjust Moveout Dates,2018-09-04,M0036C,2018-01-02,2018-09-05,2018-01-02,2019-01-01,738.0,0.0,Cannot Afford Apartment,,246 days 00:00:00.000000000,Residential,Fairfield,OH,45014,780,875,2,1.5,
1621,ce,t0037928,Adjust Moveout Dates,2018-10-05,M0036C,2018-01-02,2018-10-08,2018-01-02,2019-01-01,738.0,0.0,Cannot Afford Apartment,,279 days 00:00:00.000000000,Residential,Fairfield,OH,45014,780,875,2,1.5,
1622,ce,t0037928,Adjust Moveout Dates,2018-10-02,M0036C,2018-01-02,2018-10-03,2018-01-02,2019-01-01,738.0,0.0,Cannot Afford Apartment,,274 days 00:00:00.000000000,Residential,Fairfield,OH,45014,780,875,2,1.5,
1623,ce,t0019746,Skip,2017-11-15,M0036C,2014-03-20,2017-11-15,2017-04-01,2018-03-31,99.0,0.0,Skip,,1336 days 00:00:00.000000000,Residential,Fairfield,OH,45014,780,875,2,1.5,
1624,ce,t0019746,Move Out,2017-11-15,M0036C,2014-03-20,2017-11-15,2017-04-01,2018-03-31,99.0,0.0,Move Out,,1336 days 00:00:00.000000000,Residential,Fairfield,OH,45014,780,875,2,1.5,
1625,ce,t0019746,Deposit Change,2017-11-29,M0036C,2014-03-20,2017-11-15,2017-04-01,2018-03-31,0.0,0.0,,,1336 days 00:00:00.000000000,Residential,Fairfield,OH,45014,780,875,2,1.5,
1626,ce,t0019746,Deposit Accounting,2017-11-29,M0036C,2014-03-20,2017-11-15,2017-04-01,2018-03-31,0.0,0.0,Deposit Accounting,,1336 days 00:00:00.000000000,Residential,Fairfield,OH,45014,780,875,2,1.5,
1627,ce,t0019746,Adjust Deposit Accounting,2017-11-29,M0036C,2014-03-20,2017-11-15,2017-04-01,2018-03-31,0.0,0.0,Adjust Deposit Accounting,,1336 days 00:00:00.000000000,Residential,Fairfield,OH,45014,780,875,2,1.5,
1628,ce,t0019746,Adjust Deposit Accounting,2017-11-29,M0036C,2014-03-20,2017-11-15,2017-04-01,2018-03-31,0.0,0.0,Adjust Deposit Accounting,,1336 days 00:00:00.000000000,Residential,Fairfield,OH,45014,780,875,2,1.5,
1629,ce,t0014218,Move Out,2013-12-31,M0036C,2010-12-17,2013-12-31,2013-01-01,2013-12-31,170.0,0.0,Move Out,,1110 days 00:00:00.000000000,Residential,Fairfield,OH,45014,780,875,2,1.5,
1630,ce,t0014218,Deposit Change,2014-02-13,M0036C,2010-12-17,2013-12-31,2013-01-01,2013-12-31,0.0,0.0,,,1110 days 00:00:00.000000000,Residential,Fairfield,OH,45014,780,875,2,1.5,
1631,ce,t0014218,Deposit Accounting,2014-02-13,M0036C,2010-12-17,2013-12-31,2013-01-01,2013-12-31,0.0,0.0,,,1110 days 00:00:00.000000000,Residential,Fairfield,OH,45014,780,875,2,1.5,
1632,ce,t0014218,Notice Given,2013-11-06,M0036C,2010-12-17,2013-12-31,2013-01-01,2013-12-31,170.0,0.0,Lost Job,,1110 days 00:00:00.000000000,Residential,Fairfield,OH,45014,780,875,2,1.5,
1633,ce,t0038018,Notice Given,2018-12-01,S1456C,2018-02-16,2019-02-15,2018-02-16,2019-02-15,99.0,0.0,Cannot Afford Apartment,Cannot Afford Apartment,364 days 00:00:00.000000000,Residential,Fairfield,OH,45014,675,675,1,1.0,
1634,ce,t0031827,Deposit Change,2018-02-22,S1456C,2017-02-10,2018-02-09,2017-02-10,2018-02-09,0.0,0.0,,,364 days 00:00:00.000000000,Residential,Fairfield,OH,45014,675,675,1,1.0,
1635,ce,t0031827,Deposit Accounting,2018-02-22,S1456C,2017-02-10,2018-02-09,2017-02-10,2018-02-09,0.0,0.0,Deposit Accounting,,364 days 00:00:00.000000000,Residential,Fairfield,OH,45014,675,675,1,1.0,
1636,ce,t0031827,Move Out,2018-02-09,S1456C,2017-02-10,2018-02-09,2017-02-10,2018-02-09,657.0,0.0,Move Out,,364 days 00:00:00.000000000,Residential,Fairfield,OH,45014,675,675,1,1.0,
1637,ce,t0031827,Notice Given,2017-12-05,S1456C,2017-02-10,2018-02-09,2017-02-10,2018-02-09,657.0,0.0,Moved Out Of State,,364 days 00:00:00.000000000,Residential,Fairfield,OH,45014,675,675,1,1.0,
1638,ce,t0023946,Adjust Moveout Dates,2017-01-02,S1456C,2015-01-03,2017-01-02,2016-01-03,2017-01-02,99.0,0.0,Construction Non-Renewal,,730 days 00:00:00.000000000,Residential,Fairfield,OH,45014,675,675,1,1.0,
1639,ce,t0023946,Move Out,2017-01-02,S1456C,2015-01-03,2017-01-02,2016-01-03,2017-01-02,99.0,0.0,Move Out,,730 days 00:00:00.000000000,Residential,Fairfield,OH,45014,675,675,1,1.0,
1640,ce,t0023946,Notice Given,2016-11-14,S1456C,2015-01-03,2017-01-02,2016-01-03,2017-01-02,99.0,0.0,Construction Non-Renewal,,730 days 00:00:00.000000000,Residential,Fairfield,OH,45014,675,675,1,1.0,
1641,ce,t0023946,Deposit Change,2017-01-13,S1456C,2015-01-03,2017-01-02,2016-01-03,2017-01-02,0.0,0.0,,,730 days 00:00:00.000000000,Residential,Fairfield,OH,45014,675,675,1,1.0,
1642,ce,t0023946,Deposit Accounting,2017-01-13,S1456C,2015-01-03,2017-01-02,2016-01-03,2017-01-02,0.0,0.0,Deposit Accounting,,730 days 00:00:00.000000000,Residential,Fairfield,OH,45014,675,675,1,1.0,
