,Property_Code,Tenant_Code,Event,DateOccurred,Unit_Code,DateMoveIn,DateMoveOut,Rent,Sqft,Length of Stay,Vacancy
11760,sh,t0017576,Notice Given,2013-12-30,AC1077,2012-07-31,2013-12-17,889.0,0.0,504 days 00:00:00.000000000,0
11761,sh,t0017576,Move Out,2013-12-30,AC1077,2012-07-31,2013-12-17,889.0,0.0,504 days 00:00:00.000000000,1
11762,sh,t0017576,Deposit Change,2014-01-22,AC1077,2012-07-31,2013-12-17,889.0,0.0,504 days 00:00:00.000000000,0
11763,sh,t0017576,Deposit Accounting,2014-01-22,AC1077,2012-07-31,2013-12-17,889.0,0.0,504 days 00:00:00.000000000,0
11764,sh,t0017576,Adjust Deposit Accounting,2014-02-24,AC1077,2012-07-31,2013-12-17,889.0,0.0,504 days 00:00:00.000000000,0
11779,sh,t0017578,Adjust Moveout Dates,2014-04-07,AC1083,2013-06-26,2014-04-08,899.0,0.0,286 days 00:00:00.000000000,0
11780,sh,t0017578,Early Termination,2014-04-07,AC1083,2013-06-26,2014-04-08,899.0,0.0,286 days 00:00:00.000000000,0
11781,sh,t0017578,Skip,2014-04-07,AC1083,2013-06-26,2014-04-07,899.0,0.0,285 days 00:00:00.000000000,0
11784,sh,t0017578,Move Out,2014-04-07,AC1083,2013-06-26,2014-04-07,899.0,0.0,285 days 00:00:00.000000000,1
11785,sh,t0017578,Deposit Change,2014-06-12,AC1083,2013-06-26,2014-04-07,899.0,0.0,285 days 00:00:00.000000000,0
11786,sh,t0017578,Deposit Accounting,2014-06-12,AC1083,2013-06-26,2014-04-07,899.0,0.0,285 days 00:00:00.000000000,0
11787,sh,t0017578,Notice Given,2014-01-20,AC1083,2013-06-26,2014-02-20,899.0,0.0,239 days 00:00:00.000000000,0
11791,sh,t0017578,Cancel Notice,2014-02-19,AC1083,2013-06-26,,899.0,0.0,,0
11794,sh,t0017579,Notice Given,2013-12-30,AC1087,2012-12-17,2013-12-20,899.0,0.0,368 days 00:00:00.000000000,0
11795,sh,t0017579,Move Out,2013-12-30,AC1087,2012-12-17,2013-12-20,899.0,0.0,368 days 00:00:00.000000000,1
11796,sh,t0017579,Deposit Change,2014-01-21,AC1087,2012-12-17,2013-12-20,899.0,0.0,368 days 00:00:00.000000000,0
11797,sh,t0017579,Deposit Accounting,2014-01-21,AC1087,2012-12-17,2013-12-20,899.0,0.0,368 days 00:00:00.000000000,0
11801,sh,t0017580,Notice Given,2014-03-14,AC1089,2010-08-20,2014-04-30,854.0,0.0,1349 days 00:00:00.000000000,0
11802,sh,t0017580,Move Out,2014-04-30,AC1089,2010-08-20,2014-04-30,854.0,0.0,1349 days 00:00:00.000000000,1
11803,sh,t0017580,Deposit Change,2014-05-02,AC1089,2010-08-20,2014-04-30,854.0,0.0,1349 days 00:00:00.000000000,0
11804,sh,t0017580,Deposit Accounting,2014-05-02,AC1089,2010-08-20,2014-04-30,854.0,0.0,1349 days 00:00:00.000000000,0
11805,sh,t0017580,Adjust Deposit Accounting,2014-11-26,AC1089,2010-08-20,2014-04-30,854.0,0.0,1349 days 00:00:00.000000000,0
11806,sh,t0017580,Adjust Deposit Accounting,2015-10-29,AC1089,2010-08-20,2014-04-30,854.0,0.0,1349 days 00:00:00.000000000,0
11810,sh,t0017581,Notice Given,2014-04-14,AC1091,2012-07-25,2014-05-14,909.0,0.0,658 days 00:00:00.000000000,0
11811,sh,t0017581,Adjust Moveout Dates,2014-05-06,AC1091,2012-07-25,2014-05-06,909.0,0.0,650 days 00:00:00.000000000,0
11812,sh,t0017581,Move Out,2014-05-06,AC1091,2012-07-25,2014-05-06,909.0,0.0,650 days 00:00:00.000000000,1
11813,sh,t0017581,Deposit Change,2014-06-30,AC1091,2012-07-25,2014-05-06,909.0,0.0,650 days 00:00:00.000000000,0
11814,sh,t0017581,Deposit Accounting,2014-06-30,AC1091,2012-07-25,2014-05-06,909.0,0.0,650 days 00:00:00.000000000,0
11815,sh,t0017581,Adjust Deposit Accounting,2015-10-29,AC1091,2012-07-25,2014-05-06,909.0,0.0,650 days 00:00:00.000000000,0
11847,sh,t0017583,Notice Given,2013-12-30,AC1094,2012-04-10,2013-12-27,869.0,0.0,626 days 00:00:00.000000000,0
11848,sh,t0017583,Move Out,2013-12-30,AC1094,2012-04-10,2013-12-27,869.0,0.0,626 days 00:00:00.000000000,1
11849,sh,t0017583,Deposit Change,2014-01-22,AC1094,2012-04-10,2013-12-27,869.0,0.0,626 days 00:00:00.000000000,0
11850,sh,t0017583,Deposit Accounting,2014-01-22,AC1094,2012-04-10,2013-12-27,869.0,0.0,626 days 00:00:00.000000000,0
11854,sh,t0017584,Eviction,2014-06-09,AC1076,2011-11-18,2014-08-04,864.0,0.0,990 days 00:00:00.000000000,0
11855,sh,t0017584,Adjust Moveout Dates,2014-05-29,AC1076,2011-11-18,2014-07-12,864.0,0.0,967 days 00:00:00.000000000,0
11856,sh,t0017584,Notice Given,2014-06-16,AC1076,2011-11-18,2014-07-04,864.0,0.0,959 days 00:00:00.000000000,0
11857,sh,t0017584,Adjust Moveout Dates,2014-06-30,AC1076,2011-11-18,2014-06-30,864.0,0.0,955 days 00:00:00.000000000,0
11858,sh,t0017584,Move Out,2014-06-30,AC1076,2011-11-18,2014-06-30,864.0,0.0,955 days 00:00:00.000000000,1
11859,sh,t0017584,Deposit Change,2014-09-19,AC1076,2011-11-18,2014-06-30,864.0,0.0,955 days 00:00:00.000000000,0
11860,sh,t0017584,Deposit Accounting,2014-09-19,AC1076,2011-11-18,2014-06-30,864.0,0.0,955 days 00:00:00.000000000,0
11861,sh,t0017584,Adjust Deposit Accounting,2014-09-26,AC1076,2011-11-18,2014-06-30,864.0,0.0,955 days 00:00:00.000000000,0
11862,sh,t0017584,Early Termination,2014-05-06,AC1076,2011-11-18,2014-06-07,864.0,0.0,932 days 00:00:00.000000000,0
11866,sh,t0017584,Cancel Notice,2014-06-09,AC1076,2011-11-18,,864.0,0.0,,0
11867,sh,t0017584,Cancel Eviction,2014-06-16,AC1076,2011-11-18,,864.0,0.0,,0
11908,sh,t0017587,Adjust Moveout Dates,2014-02-10,AC1066,2012-07-31,2014-02-10,859.0,0.0,559 days 00:00:00.000000000,0
11909,sh,t0017587,Move Out,2014-02-10,AC1066,2012-07-31,2014-02-10,859.0,0.0,559 days 00:00:00.000000000,1
11910,sh,t0017587,Deposit Accounting,2014-06-30,AC1066,2012-07-31,2014-02-10,859.0,0.0,559 days 00:00:00.000000000,0
11911,sh,t0017587,Adjust Deposit Accounting,2014-06-30,AC1066,2012-07-31,2014-02-10,859.0,0.0,559 days 00:00:00.000000000,0
11912,sh,t0017587,Notice Given,2014-01-10,AC1066,2012-07-31,2014-02-09,859.0,0.0,558 days 00:00:00.000000000,0
11913,sh,t0017587,Month to Month,2014-01-01,AC1066,2012-07-31,,859.0,0.0,,0
11914,sh,t0017587,Month to Month,2014-01-06,AC1066,2012-07-31,,859.0,0.0,,0
11970,sh,t0017592,Eviction,2014-09-12,FT5840,2011-10-05,2014-10-31,849.0,0.0,1122 days 00:00:00.000000000,0
11971,sh,t0017592,Adjust Moveout Dates,2014-10-16,FT5840,2011-10-05,2014-10-16,849.0,0.0,1107 days 00:00:00.000000000,0
11972,sh,t0017592,Move Out,2014-10-16,FT5840,2011-10-05,2014-10-16,849.0,0.0,1107 days 00:00:00.000000000,1
11973,sh,t0017592,Deposit Change,2014-10-31,FT5840,2011-10-05,2014-10-16,849.0,0.0,1107 days 00:00:00.000000000,0
11974,sh,t0017592,Deposit Accounting,2014-10-31,FT5840,2011-10-05,2014-10-16,849.0,0.0,1107 days 00:00:00.000000000,0
11978,sh,t0017593,Notice Given,2014-07-01,FT5842,2013-08-16,2014-08-14,899.0,0.0,363 days 00:00:00.000000000,0
11979,sh,t0017593,Move Out,2014-08-18,FT5842,2013-08-16,2014-08-14,899.0,0.0,363 days 00:00:00.000000000,1
11980,sh,t0017593,Deposit Change,2014-09-25,FT5842,2013-08-16,2014-08-14,899.0,0.0,363 days 00:00:00.000000000,0
11981,sh,t0017593,Deposit Accounting,2014-09-25,FT5842,2013-08-16,2014-08-14,899.0,0.0,363 days 00:00:00.000000000,0
11982,sh,t0017593,Adjust Deposit Accounting,2014-09-26,FT5842,2013-08-16,2014-08-14,899.0,0.0,363 days 00:00:00.000000000,0
12000,sh,t0017595,Adjust Moveout Dates,2014-04-30,FT5834,2010-11-05,2014-05-01,849.0,0.0,1273 days 00:00:00.000000000,0
12001,sh,t0017595,Notice Given,2014-04-01,FT5834,2010-11-05,2014-04-30,849.0,0.0,1272 days 00:00:00.000000000,0
12002,sh,t0017595,Adjust Moveout Dates,2014-05-01,FT5834,2010-11-05,2014-04-30,849.0,0.0,1272 days 00:00:00.000000000,0
12003,sh,t0017595,Move Out,2014-05-01,FT5834,2010-11-05,2014-04-30,849.0,0.0,1272 days 00:00:00.000000000,1
12004,sh,t0017595,Deposit Change,2014-05-28,FT5834,2010-11-05,2014-04-30,849.0,0.0,1272 days 00:00:00.000000000,0
12005,sh,t0017595,Deposit Accounting,2014-05-28,FT5834,2010-11-05,2014-04-30,849.0,0.0,1272 days 00:00:00.000000000,0
12006,sh,t0017595,Adjust Deposit Accounting,2014-05-28,FT5834,2010-11-05,2014-04-30,849.0,0.0,1272 days 00:00:00.000000000,0
12007,sh,t0017595,Adjust Deposit Accounting,2014-10-16,FT5834,2010-11-05,2014-04-30,849.0,0.0,1272 days 00:00:00.000000000,0
12011,sh,t0017596,Notice Given,2014-06-18,FT5824,2013-09-27,2014-09-26,899.0,0.0,364 days 00:00:00.000000000,0
12012,sh,t0017596,Move Out,2014-09-29,FT5824,2013-09-27,2014-09-26,899.0,0.0,364 days 00:00:00.000000000,1
12013,sh,t0017596,Deposit Change,2014-10-02,FT5824,2013-09-27,2014-09-26,899.0,0.0,364 days 00:00:00.000000000,0
12014,sh,t0017596,Deposit Accounting,2014-10-02,FT5824,2013-09-27,2014-09-26,899.0,0.0,364 days 00:00:00.000000000,0
12015,sh,t0017596,Adjust Deposit Accounting,2014-10-02,FT5824,2013-09-27,2014-09-26,899.0,0.0,364 days 00:00:00.000000000,0
12045,sh,t0017598,Notice Given,2014-04-18,FT5814,2013-05-17,2014-05-17,899.0,0.0,365 days 00:00:00.000000000,0
12046,sh,t0017598,Move Out,2014-05-19,FT5814,2013-05-17,2014-05-17,899.0,0.0,365 days 00:00:00.000000000,1
12047,sh,t0017598,Deposit Change,2014-10-31,FT5814,2013-05-17,2014-05-17,899.0,0.0,365 days 00:00:00.000000000,0
12048,sh,t0017598,Deposit Accounting,2014-10-31,FT5814,2013-05-17,2014-05-17,899.0,0.0,365 days 00:00:00.000000000,0
12049,sh,t0017598,Adjust Deposit Accounting,2016-12-30,FT5814,2013-05-17,2014-05-17,899.0,0.0,365 days 00:00:00.000000000,0
12081,sh,t0017601,Adjust Moveout Dates,2014-02-28,FT5788,2013-01-30,2014-03-01,899.0,0.0,395 days 00:00:00.000000000,0
12082,sh,t0017601,Move Out,2014-03-03,FT5788,2013-01-30,2014-03-01,899.0,0.0,395 days 00:00:00.000000000,1
12083,sh,t0017601,Deposit Change,2014-05-01,FT5788,2013-01-30,2014-03-01,899.0,0.0,395 days 00:00:00.000000000,0
12084,sh,t0017601,Deposit Accounting,2014-05-01,FT5788,2013-01-30,2014-03-01,899.0,0.0,395 days 00:00:00.000000000,0
12085,sh,t0017601,Adjust Deposit Accounting,2014-05-01,FT5788,2013-01-30,2014-03-01,899.0,0.0,395 days 00:00:00.000000000,0
12086,sh,t0017601,Adjust Deposit Accounting,2016-08-29,FT5788,2013-01-30,2014-03-01,899.0,0.0,395 days 00:00:00.000000000,0
12087,sh,t0017601,Notice Given,2014-01-27,FT5788,2013-01-30,2014-02-28,899.0,0.0,394 days 00:00:00.000000000,0
12115,sh,t0017603,Notice Given,2014-09-02,AC1140,2012-08-10,2014-09-30,909.0,0.0,781 days 00:00:00.000000000,0
12116,sh,t0017603,Move Out,2014-09-30,AC1140,2012-08-10,2014-09-30,909.0,0.0,781 days 00:00:00.000000000,1
12117,sh,t0017603,Deposit Accounting,2014-10-02,AC1140,2012-08-10,2014-09-30,909.0,0.0,781 days 00:00:00.000000000,0
12118,sh,t0017603,Adjust Deposit Accounting,2014-10-02,AC1140,2012-08-10,2014-09-30,909.0,0.0,781 days 00:00:00.000000000,0
12119,sh,t0017603,Month to Month,2014-08-01,AC1140,2012-08-10,,909.0,0.0,,0
12145,sh,t0017605,Eviction,2014-05-27,AC1126,2012-09-14,2014-07-10,909.0,0.0,664 days 00:00:00.000000000,0
12146,sh,t0017605,Adjust Moveout Dates,2014-07-02,AC1126,2012-09-14,2014-07-02,909.0,0.0,656 days 00:00:00.000000000,0
12147,sh,t0017605,Move Out,2014-07-02,AC1126,2012-09-14,2014-07-02,909.0,0.0,656 days 00:00:00.000000000,1
12148,sh,t0017605,Deposit Change,2014-10-21,AC1126,2012-09-14,2014-07-02,909.0,0.0,656 days 00:00:00.000000000,0
12149,sh,t0017605,Deposit Accounting,2014-10-21,AC1126,2012-09-14,2014-07-02,909.0,0.0,656 days 00:00:00.000000000,0
12172,sh,t0017607,Adjust Moveout Dates,2014-06-30,AC1120,2012-08-31,2014-07-01,899.0,0.0,669 days 00:00:00.000000000,0
12173,sh,t0017607,Move Out,2014-07-01,AC1120,2012-08-31,2014-07-01,899.0,0.0,669 days 00:00:00.000000000,1
12174,sh,t0017607,Deposit Accounting,2014-09-19,AC1120,2012-08-31,2014-07-01,899.0,0.0,669 days 00:00:00.000000000,0
12175,sh,t0017607,Adjust Deposit Accounting,2014-09-19,AC1120,2012-08-31,2014-07-01,899.0,0.0,669 days 00:00:00.000000000,0
12176,sh,t0017607,Notice Given,2014-05-30,AC1120,2012-08-31,2014-06-30,899.0,0.0,668 days 00:00:00.000000000,0
12177,sh,t0017607,Month to Month,2014-01-01,AC1120,2012-08-31,,899.0,0.0,,0
12194,sh,t0017609,Eviction,2014-04-15,AC1114,2013-04-26,2014-05-30,899.0,0.0,399 days 00:00:00.000000000,0
12195,sh,t0017609,Notice Given,2014-03-21,AC1114,2013-04-26,2014-05-01,899.0,0.0,370 days 00:00:00.000000000,0
12196,sh,t0017609,Notice Given,2014-04-16,AC1114,2013-04-26,2014-05-01,899.0,0.0,370 days 00:00:00.000000000,0
12197,sh,t0017609,Adjust Moveout Dates,2014-05-01,AC1114,2013-04-26,2014-04-30,899.0,0.0,369 days 00:00:00.000000000,0
12198,sh,t0017609,Move Out,2014-05-01,AC1114,2013-04-26,2014-04-30,899.0,0.0,369 days 00:00:00.000000000,1
12199,sh,t0017609,Deposit Accounting,2014-05-22,AC1114,2013-04-26,2014-04-30,899.0,0.0,369 days 00:00:00.000000000,0
12203,sh,t0017609,Eviction,2014-01-23,AC1114,2013-04-26,2014-03-05,899.0,0.0,313 days 00:00:00.000000000,0
12204,sh,t0017609,Eviction,2014-01-20,AC1114,2013-04-26,2014-02-28,899.0,0.0,308 days 00:00:00.000000000,0
12205,sh,t0017609,Cancel Eviction,2014-01-23,AC1114,2013-04-26,,899.0,0.0,,0
12206,sh,t0017609,Cancel Eviction,2014-02-13,AC1114,2013-04-26,,899.0,0.0,,0
12207,sh,t0017609,Cancel Notice,2014-04-15,AC1114,2013-04-26,,899.0,0.0,,0
12208,sh,t0017609,Cancel Eviction,2014-04-16,AC1114,2013-04-26,,899.0,0.0,,0
12265,sh,t0017613,Eviction,2014-01-23,WC5956C,2013-05-29,2014-03-05,569.0,0.0,280 days 00:00:00.000000000,0
12266,sh,t0017613,Eviction,2014-01-20,WC5956C,2013-05-29,2014-02-28,569.0,0.0,275 days 00:00:00.000000000,0
12267,sh,t0017613,Eviction,2014-02-24,WC5956C,2013-05-29,2014-02-24,569.0,0.0,271 days 00:00:00.000000000,0
12268,sh,t0017613,Move Out,2014-02-24,WC5956C,2013-05-29,2014-02-24,569.0,0.0,271 days 00:00:00.000000000,1
12269,sh,t0017613,Deposit Change,2014-06-09,WC5956C,2013-05-29,2014-02-24,569.0,0.0,271 days 00:00:00.000000000,0
12270,sh,t0017613,Deposit Accounting,2014-06-09,WC5956C,2013-05-29,2014-02-24,569.0,0.0,271 days 00:00:00.000000000,0
12274,sh,t0017613,Cancel Eviction,2014-01-23,WC5956C,2013-05-29,,569.0,0.0,,0
12275,sh,t0017613,Cancel Eviction,2014-02-24,WC5956C,2013-05-29,,569.0,0.0,,0
12317,sh,t0017616,Notice Given,2015-03-13,WC5956F,2013-08-20,2015-05-13,569.0,0.0,631 days 00:00:00.000000000,0
12318,sh,t0017616,Skip,2015-04-20,WC5956F,2013-08-20,2015-04-20,569.0,0.0,608 days 00:00:00.000000000,0
12319,sh,t0017616,Move Out,2015-04-20,WC5956F,2013-08-20,2015-04-20,569.0,0.0,608 days 00:00:00.000000000,1
12320,sh,t0017616,Deposit Change,2015-05-14,WC5956F,2013-08-20,2015-04-20,569.0,0.0,608 days 00:00:00.000000000,0
12321,sh,t0017616,Deposit Accounting,2015-05-14,WC5956F,2013-08-20,2015-04-20,569.0,0.0,608 days 00:00:00.000000000,0
12325,sh,t0017616,Month to Month,2014-08-16,WC5956F,2013-08-20,,569.0,0.0,,0
12326,sh,t0017616,Cancel Eviction,2015-04-20,WC5956F,2013-08-20,,569.0,0.0,,0
12337,sh,t0017618,Adjust Moveout Dates,2014-07-10,WC5956H,2013-06-21,2014-07-14,569.0,0.0,388 days 00:00:00.000000000,0
12338,sh,t0017618,Move Out,2014-07-14,WC5956H,2013-06-21,2014-07-14,569.0,0.0,388 days 00:00:00.000000000,1
12339,sh,t0017618,Deposit Change,2014-09-19,WC5956H,2013-06-21,2014-07-14,569.0,0.0,388 days 00:00:00.000000000,0
12340,sh,t0017618,Deposit Accounting,2014-09-19,WC5956H,2013-06-21,2014-07-14,569.0,0.0,388 days 00:00:00.000000000,0
12341,sh,t0017618,Eviction,2014-05-27,WC5956H,2013-06-21,2014-07-10,569.0,0.0,384 days 00:00:00.000000000,0
12342,sh,t0017618,Eviction,2014-02-25,WC5956H,2013-06-21,2014-03-15,569.0,0.0,267 days 00:00:00.000000000,0
12343,sh,t0017618,Eviction,2014-01-23,WC5956H,2013-06-21,2014-03-05,569.0,0.0,257 days 00:00:00.000000000,0
12344,sh,t0017618,Eviction,2014-01-20,WC5956H,2013-06-21,2014-02-28,569.0,0.0,252 days 00:00:00.000000000,0
12348,sh,t0017618,Cancel Eviction,2014-01-23,WC5956H,2013-06-21,,569.0,0.0,,0
12349,sh,t0017618,Cancel Eviction,2014-02-25,WC5956H,2013-06-21,,569.0,0.0,,0
12350,sh,t0017618,Cancel Eviction,2014-03-05,WC5956H,2013-06-21,,569.0,0.0,,0
12369,sh,t0017620,Notice Given,2014-01-09,WC5956K,2013-02-28,2014-02-28,569.0,0.0,365 days 00:00:00.000000000,0
12370,sh,t0017620,Move Out,2014-02-28,WC5956K,2013-02-28,2014-02-28,569.0,0.0,365 days 00:00:00.000000000,1
12371,sh,t0017620,Deposit Change,2014-12-30,WC5956K,2013-02-28,2014-02-28,569.0,0.0,365 days 00:00:00.000000000,0
12372,sh,t0017620,Deposit Accounting,2014-12-30,WC5956K,2013-02-28,2014-02-28,569.0,0.0,365 days 00:00:00.000000000,0
12466,sh,t0017626,Notice Given,2014-03-26,WC5956S,2013-04-27,2014-04-26,569.0,0.0,364 days 00:00:00.000000000,0
12467,sh,t0017626,Move Out,2014-04-28,WC5956S,2013-04-27,2014-04-26,569.0,0.0,364 days 00:00:00.000000000,1
12468,sh,t0017626,Deposit Change,2014-04-30,WC5956S,2013-04-27,2014-04-26,569.0,0.0,364 days 00:00:00.000000000,0
12469,sh,t0017626,Deposit Accounting,2014-04-30,WC5956S,2013-04-27,2014-04-26,569.0,0.0,364 days 00:00:00.000000000,0
12529,sh,t0017631,Skip,2013-12-30,WC5960E,2013-03-09,2013-12-21,569.0,0.0,287 days 00:00:00.000000000,0
12530,sh,t0017631,Move Out,2013-12-30,WC5960E,2013-03-09,2013-12-21,569.0,0.0,287 days 00:00:00.000000000,1
12531,sh,t0017631,Deposit Change,2014-01-22,WC5960E,2013-03-09,2013-12-21,569.0,0.0,287 days 00:00:00.000000000,0
12532,sh,t0017631,Deposit Accounting,2014-01-22,WC5960E,2013-03-09,2013-12-21,569.0,0.0,287 days 00:00:00.000000000,0
12533,sh,t0017631,Adjust Lease End Date,2014-05-01,WC5960E,2013-03-09,2013-12-21,569.0,0.0,287 days 00:00:00.000000000,0
12534,sh,t0017631,Adjust Deposit Accounting,2014-05-01,WC5960E,2013-03-09,2013-12-21,569.0,0.0,287 days 00:00:00.000000000,0
12538,sh,t0017632,Adjust Moveout Dates,2014-05-09,WC5960F,2013-05-25,2014-06-09,569.0,0.0,380 days 00:00:00.000000000,0
12539,sh,t0017632,Adjust Moveout Dates,2014-06-02,WC5960F,2013-05-25,2014-06-02,569.0,0.0,373 days 00:00:00.000000000,0
12540,sh,t0017632,Move Out,2014-06-02,WC5960F,2013-05-25,2014-06-02,569.0,0.0,373 days 00:00:00.000000000,1
12541,sh,t0017632,Deposit Change,2014-10-31,WC5960F,2013-05-25,2014-06-02,569.0,0.0,373 days 00:00:00.000000000,0
12542,sh,t0017632,Deposit Accounting,2014-10-31,WC5960F,2013-05-25,2014-06-02,569.0,0.0,373 days 00:00:00.000000000,0
12543,sh,t0017632,Notice Given,2014-05-09,WC5960F,2013-05-25,2014-05-31,569.0,0.0,371 days 00:00:00.000000000,0
12565,sh,t0017634,Notice Given,2014-01-09,WC5960H,2011-02-18,2014-02-28,544.0,0.0,1106 days 00:00:00.000000000,0
12566,sh,t0017634,Move Out,2014-02-28,WC5960H,2011-02-18,2014-02-28,544.0,0.0,1106 days 00:00:00.000000000,1
12567,sh,t0017634,Adjust Lease End Date,2014-05-05,WC5960H,2011-02-18,2014-02-28,544.0,0.0,1106 days 00:00:00.000000000,0
12568,sh,t0017634,Deposit Change,2014-05-05,WC5960H,2011-02-18,2014-02-28,544.0,0.0,1106 days 00:00:00.000000000,0
12569,sh,t0017634,Deposit Accounting,2014-05-05,WC5960H,2011-02-18,2014-02-28,544.0,0.0,1106 days 00:00:00.000000000,0
12573,sh,t0017635,Deposit Change,2014-01-20,WC5960I,2013-02-28,2014-01-08,569.0,0.0,314 days 00:00:00.000000000,0
12574,sh,t0017635,Deposit Accounting,2014-01-20,WC5960I,2013-02-28,2014-01-08,569.0,0.0,314 days 00:00:00.000000000,0
12575,sh,t0017635,Early Termination,2014-01-08,WC5960I,2013-02-28,2013-12-26,569.0,0.0,301 days 00:00:00.000000000,0
12576,sh,t0017635,Move Out,2014-01-08,WC5960I,2013-02-28,2013-12-26,569.0,0.0,301 days 00:00:00.000000000,1
12580,sh,t0017636,Notice Given,2014-06-30,WC5960J,2013-07-12,2014-08-11,569.0,0.0,395 days 00:00:00.000000000,0
12581,sh,t0017636,Adjust Moveout Dates,2014-07-07,WC5960J,2013-07-12,2014-07-07,569.0,0.0,360 days 00:00:00.000000000,0
12582,sh,t0017636,Move Out,2014-07-07,WC5960J,2013-07-12,2014-07-07,569.0,0.0,360 days 00:00:00.000000000,1
12583,sh,t0017636,Deposit Change,2014-09-19,WC5960J,2013-07-12,2014-07-07,569.0,0.0,360 days 00:00:00.000000000,0
12584,sh,t0017636,Deposit Accounting,2014-09-19,WC5960J,2013-07-12,2014-07-07,569.0,0.0,360 days 00:00:00.000000000,0
12585,sh,t0017636,Adjust Deposit Accounting,2014-09-26,WC5960J,2013-07-12,2014-07-07,569.0,0.0,360 days 00:00:00.000000000,0
12600,sh,t0017638,Notice Given,2014-02-28,WC5960L,2013-04-12,2014-03-03,569.0,0.0,325 days 00:00:00.000000000,0
12601,sh,t0017638,Move Out,2014-03-05,WC5960L,2013-04-12,2014-03-03,569.0,0.0,325 days 00:00:00.000000000,1
12602,sh,t0017638,Adjust Lease End Date,2015-01-14,WC5960L,2013-04-12,2014-03-03,569.0,0.0,325 days 00:00:00.000000000,0
12603,sh,t0017638,Deposit Change,2015-01-14,WC5960L,2013-04-12,2014-03-03,569.0,0.0,325 days 00:00:00.000000000,0
12604,sh,t0017638,Deposit Accounting,2015-01-14,WC5960L,2013-04-12,2014-03-03,569.0,0.0,325 days 00:00:00.000000000,0
12605,sh,t0017638,Adjust Deposit Accounting,2015-01-14,WC5960L,2013-04-12,2014-03-03,569.0,0.0,325 days 00:00:00.000000000,0
12609,sh,t0017639,Adjust Moveout Dates,2014-01-31,WC5950A,2013-01-18,2014-02-03,549.0,0.0,381 days 00:00:00.000000000,0
12610,sh,t0017639,Move Out,2014-02-03,WC5950A,2013-01-18,2014-02-03,549.0,0.0,381 days 00:00:00.000000000,1
12611,sh,t0017639,Deposit Change,2014-04-08,WC5950A,2013-01-18,2014-02-03,549.0,0.0,381 days 00:00:00.000000000,0
12612,sh,t0017639,Deposit Accounting,2014-04-08,WC5950A,2013-01-18,2014-02-03,549.0,0.0,381 days 00:00:00.000000000,0
12613,sh,t0017639,Adjust Deposit Accounting,2014-04-08,WC5950A,2013-01-18,2014-02-03,549.0,0.0,381 days 00:00:00.000000000,0
12614,sh,t0017639,Adjust Moveout Dates,2013-12-31,WC5950A,2013-01-18,2014-01-31,549.0,0.0,378 days 00:00:00.000000000,0
12615,sh,t0017639,Notice Given,2013-12-31,WC5950A,2013-01-18,2013-12-31,549.0,0.0,347 days 00:00:00.000000000,0
12684,sh,t0017644,Eviction,2014-07-17,WC5950F,2013-11-14,2014-09-05,549.0,0.0,295 days 00:00:00.000000000,0
12685,sh,t0017644,Adjust Moveout Dates,2014-08-13,WC5950F,2013-11-14,2014-08-13,549.0,0.0,272 days 00:00:00.000000000,0
12686,sh,t0017644,Move Out,2014-08-13,WC5950F,2013-11-14,2014-08-13,549.0,0.0,272 days 00:00:00.000000000,1
12687,sh,t0017644,Deposit Change,2014-12-29,WC5950F,2013-11-14,2014-08-13,549.0,0.0,272 days 00:00:00.000000000,0
12688,sh,t0017644,Deposit Accounting,2014-12-29,WC5950F,2013-11-14,2014-08-13,549.0,0.0,272 days 00:00:00.000000000,0
12689,sh,t0017644,Eviction,2014-06-09,WC5950F,2013-11-14,2014-08-04,549.0,0.0,263 days 00:00:00.000000000,0
12693,sh,t0017644,Cancel Eviction,2014-06-23,WC5950F,2013-11-14,,549.0,0.0,,0
12694,sh,t0017645,Skip,2015-03-03,WC5950G,2013-12-06,2015-03-03,549.0,0.0,452 days 00:00:00.000000000,0
12695,sh,t0017645,Move Out,2015-03-03,WC5950G,2013-12-06,2015-03-03,549.0,0.0,452 days 00:00:00.000000000,1
12696,sh,t0017645,Deposit Change,2015-03-23,WC5950G,2013-12-06,2015-03-03,549.0,0.0,452 days 00:00:00.000000000,0
12697,sh,t0017645,Deposit Accounting,2015-03-23,WC5950G,2013-12-06,2015-03-03,549.0,0.0,452 days 00:00:00.000000000,0
12701,sh,t0017645,Lease Renewal,2014-11-04,WC5950G,2013-12-06,,549.0,0.0,,0
12702,sh,t0017645,Cancel Eviction,2015-03-03,WC5950G,2013-12-06,,549.0,0.0,,0
12703,sh,t0017646,Skip,2015-01-07,WC5950H,2013-12-19,2015-01-07,549.0,0.0,384 days 00:00:00.000000000,0
