ResUnitStatus,,,,,,,,,,,,,,,,,,,,,
Property_Code,Ref_Property_ID,StartDate,EndDate,Unit_Code,Date,Status,Tenant_Code,Ext_Ref_Tenant_Id,ApplyDate,ApproveDate,SignDate,MoveInDate,MoveOutDate,LeaseFromDate,LeaseToDate,NoticeDate,AvailableDate,RentReady,VacantDate,ReadyDate,Ref_Unit_Id
sh,,10/5/2006,10/16/2014,TH5789,12/26/2013,Occupied No Notice,t0017435,,2/1/2013,,2/1/2013,10/5/2006,,3/1/2014,2/28/2015,,,0,11/30/2014,12/19/2013,
sh,,3/25/2013,9/30/2014,TH5791,12/26/2013,Occupied No Notice,t0017436,,3/25/2013,,3/25/2013,3/25/2013,,4/1/2014,9/30/2014,,,0,11/29/2014,12/19/2013,
sh,,10/1/2014,12/5/2014,TH5791,10/1/2014,Notice Unrented,t0017436,,3/25/2013,,3/25/2013,3/25/2013,12/6/2014,4/1/2014,9/30/2014,10/1/2014,12/6/2014,0,12/6/2014,12/6/2014,
sh,,2/9/2015,3/11/2015,TH5791,2/9/2015,Vacant Unrented Ready,t0017436,,3/25/2013,,3/25/2013,3/25/2013,12/6/2014,4/1/2014,9/30/2014,10/1/2014,2/9/2015,1,12/6/2014,2/9/2015,
sh,,12/6/2014,2/8/2015,TH5791,12/8/2014,Vacant Unrented Not Ready,t0017436,,3/25/2013,,3/25/2013,3/25/2013,12/6/2014,4/1/2014,9/30/2014,10/1/2014,12/6/2014,0,12/6/2014,12/6/2014,
sh,,6/1/2015,8/30/2015,TH5793,6/2/2015,Notice Unrented,t0017437,,9/1/2013,,9/1/2013,9/9/2011,8/31/2015,9/1/2014,8/31/2015,6/1/2015,8/31/2015,0,8/31/2015,8/31/2015,
sh,,8/31/2015,10/28/2015,TH5793,8/31/2015,Vacant Unrented Not Ready,t0017437,,9/1/2013,,9/1/2013,9/9/2011,8/31/2015,9/1/2014,8/31/2015,6/1/2015,8/31/2015,0,8/31/2015,8/31/2015,
sh,,10/28/2015,1/12/2016,TH5793,10/28/2015,Vacant Unrented Ready,t0017437,,9/1/2013,,9/1/2013,9/9/2011,8/31/2015,9/1/2014,8/31/2015,6/1/2015,11/3/2015,-1,8/31/2015,11/3/2015,
sh,,9/9/2011,5/31/2015,TH5793,12/26/2013,Occupied No Notice,t0017437,,9/1/2013,,9/1/2013,9/9/2011,,9/1/2014,8/31/2015,,,0,8/31/2015,12/19/2013,
sh,,9/8/2010,11/30/2013,TH5795,12/26/2013,Occupied No Notice,t0017438,,12/1/2012,,12/1/2012,9/8/2010,,12/1/2012,12/31/2013,,,0,12/31/2013,12/19/2013,
sh,,12/1/2013,12/30/2013,TH5795,12/31/2013,Notice Unrented,t0017438,,12/1/2012,,12/1/2012,9/8/2010,12/31/2013,12/1/2012,12/31/2013,12/1/2013,12/31/2013,0,12/31/2013,12/31/2013,
sh,,12/31/2013,12/31/2013,TH5795,12/31/2013,Vacant Unrented Not Ready,t0017438,,12/1/2012,,12/1/2012,9/8/2010,12/31/2013,12/1/2012,12/31/2013,12/1/2013,12/31/2013,0,12/31/2013,12/31/2013,
sh,,12/31/2013,12/31/2013,TH5795,1/3/2014,Notice Unrented,t0017438,,12/1/2012,,12/1/2012,9/8/2010,12/31/2013,12/1/2012,12/31/2013,12/1/2013,12/31/2013,0,,12/31/2013,
sh,,12/1/2013,6/8/2014,TH5795,1/3/2014,Occupied No Notice,t0017438,,12/1/2012,,12/1/2012,9/8/2010,,2/1/2014,1/31/2015,,,0,8/4/2014,12/31/2013,
sh,,8/6/2014,11/16/2014,TH5795,8/6/2014,Vacant Unrented Not Ready,t0017438,,12/1/2012,,12/1/2012,9/8/2010,8/6/2014,2/1/2014,1/31/2015,6/9/2014,8/6/2014,0,8/6/2014,8/6/2014,
sh,,6/9/2014,8/5/2014,TH5795,6/9/2014,Notice Unrented,t0017438,,12/1/2012,,12/1/2012,9/8/2010,8/6/2014,2/1/2014,1/31/2015,6/9/2014,8/6/2014,0,8/6/2014,8/6/2014,
sh,,11/17/2014,12/14/2014,TH5795,11/17/2014,Vacant Unrented Ready,t0017438,,12/1/2012,,12/1/2012,9/8/2010,8/6/2014,2/1/2014,1/31/2015,6/9/2014,11/17/2014,1,8/6/2014,11/17/2014,
sh,,10/21/2014,10/24/2014,TH5910,10/21/2014,Vacant Unrented Ready,t0017439,,8/23/2013,,8/23/2013,8/23/2013,9/1/2014,8/23/2013,8/31/2014,7/25/2014,10/21/2014,1,9/1/2014,10/21/2014,
sh,,7/25/2014,8/31/2014,TH5910,7/25/2014,Notice Unrented,t0017439,,8/23/2013,,8/23/2013,8/23/2013,9/1/2014,8/23/2013,8/31/2014,7/25/2014,9/1/2014,0,9/1/2014,9/1/2014,
sh,,9/1/2014,10/20/2014,TH5910,9/2/2014,Vacant Unrented Not Ready,t0017439,,8/23/2013,,8/23/2013,8/23/2013,9/1/2014,8/23/2013,8/31/2014,7/25/2014,9/1/2014,0,9/1/2014,9/1/2014,
sh,,8/23/2013,7/24/2014,TH5910,12/26/2013,Occupied No Notice,t0017439,,8/23/2013,,8/23/2013,8/23/2013,,8/23/2013,8/31/2014,,,0,8/31/2014,12/19/2013,
sh,,1/1/2011,2/19/2014,TH5912,12/26/2013,Occupied No Notice,t0017440,,5/1/2013,,5/1/2013,1/1/2011,,5/1/2013,5/4/2014,,,0,5/1/2014,12/19/2013,
sh,,2/20/2014,4/30/2014,TH5912,2/20/2014,Notice Unrented,t0017440,,5/1/2013,,5/1/2013,1/1/2011,5/1/2014,5/1/2013,5/4/2014,2/20/2014,5/1/2014,0,5/1/2014,5/1/2014,
sh,,5/1/2014,5/3/2014,TH5912,5/2/2014,Vacant Unrented Not Ready,t0017440,,5/1/2013,,5/1/2013,1/1/2011,5/1/2014,5/1/2013,5/4/2014,2/20/2014,5/1/2014,0,5/1/2014,5/1/2014,
sh,,11/19/2014,12/7/2014,TH5912,11/19/2014,Vacant Unrented Ready,t0017440,,5/1/2013,,5/1/2013,1/1/2011,5/1/2014,5/1/2013,5/4/2014,2/20/2014,11/14/2014,1,5/1/2014,11/14/2014,
sh,,10/5/2015,12/30/2015,TH5914,10/22/2015,Notice Unrented,t0017441,,12/1/2013,,12/1/2013,11/19/2012,12/31/2015,12/1/2014,11/30/2015,10/5/2015,12/31/2015,0,12/31/2015,12/31/2015,
sh,,1/27/2016,2/25/2016,TH5914,1/27/2016,Vacant Unrented Ready,t0017441,,12/1/2013,,12/1/2013,11/19/2012,12/31/2015,12/1/2014,11/30/2015,10/5/2015,12/31/2015,1,12/31/2015,1/27/2016,
sh,,12/31/2015,1/27/2016,TH5914,12/31/2015,Vacant Unrented Not Ready,t0017441,,12/1/2013,,12/1/2013,11/19/2012,12/31/2015,12/1/2014,11/30/2015,10/5/2015,12/31/2015,0,12/31/2015,12/31/2015,
sh,,11/19/2012,10/4/2015,TH5914,12/26/2013,Occupied No Notice,t0017441,,12/1/2013,,12/1/2013,11/19/2012,,12/1/2014,11/30/2015,,,0,12/31/2015,12/19/2013,
sh,,8/22/2013,6/20/2018,TH5916,12/26/2013,Occupied No Notice,t0017442,,8/22/2013,,8/22/2013,8/22/2013,,9/1/2017,8/31/2018,,,0,8/31/2018,12/19/2013,
sh,,7/29/2018,8/30/2018,TH5916,7/29/2018,Notice Unrented,t0017442,,8/22/2013,,8/22/2013,8/22/2013,8/31/2018,9/1/2017,8/31/2018,6/21/2018,7/29/2018,0,,7/29/2018,
sh,,6/21/2018,7/10/2018,TH5916,6/23/2018,Notice Unrented,t0017442,,8/22/2013,,8/22/2013,8/22/2013,8/31/2018,9/1/2017,8/31/2018,6/21/2018,9/10/2018,0,,9/10/2018,
sh,,8/31/2018,9/5/2018,TH5916,8/31/2018,Vacant Unrented Not Ready,t0017442,,8/22/2013,,8/22/2013,8/22/2013,8/31/2018,9/1/2017,8/31/2018,6/21/2018,8/31/2018,0,8/31/2018,8/31/2018,
sh,,10/3/2018,10/3/2018,TH5916,10/3/2018,Vacant Unrented Not Ready,t0017442,,8/22/2013,,8/22/2013,8/22/2013,8/31/2018,9/1/2017,8/31/2018,6/21/2018,10/3/2018,0,,10/3/2018,
sh,,9/15/2018,9/20/2018,TH5916,9/15/2018,Vacant Unrented Not Ready,t0017442,,8/22/2013,,8/22/2013,8/22/2013,8/31/2018,9/1/2017,8/31/2018,6/21/2018,9/15/2018,0,,9/15/2018,
sh,,10/24/2014,12/9/2014,TH5918,10/24/2014,Vacant Unrented Ready,t0017443,,10/1/2013,,10/1/2013,9/17/2012,9/11/2014,10/1/2013,9/16/2014,5/13/2014,10/21/2014,1,9/11/2014,10/21/2014,
sh,,9/17/2012,5/12/2014,TH5918,12/26/2013,Occupied No Notice,t0017443,,10/1/2013,,10/1/2013,9/17/2012,,10/1/2013,9/16/2014,,,0,6/13/2014,12/19/2013,
sh,,5/13/2014,9/10/2014,TH5918,5/16/2014,Notice Unrented,t0017443,,10/1/2013,,10/1/2013,9/17/2012,9/11/2014,10/1/2013,9/16/2014,5/13/2014,9/11/2014,0,9/11/2014,9/11/2014,
sh,,9/11/2014,10/23/2014,TH5918,9/11/2014,Vacant Unrented Not Ready,t0017443,,10/1/2013,,10/1/2013,9/17/2012,9/11/2014,10/1/2013,9/16/2014,5/13/2014,9/11/2014,0,9/11/2014,9/11/2014,
sh,,8/21/2013,6/3/2015,TH5920,12/26/2013,Occupied No Notice,t0017444,,8/21/2013,,8/21/2013,8/21/2013,,8/21/2014,8/31/2015,,,0,8/31/2015,12/19/2013,
sh,,10/5/2015,12/29/2015,TH5920,10/5/2015,Vacant Unrented Ready,t0017444,,8/21/2013,,8/21/2013,8/21/2013,8/31/2015,8/21/2014,8/31/2015,6/4/2015,8/31/2015,1,8/31/2015,10/5/2015,
sh,,8/31/2015,10/5/2015,TH5920,8/31/2015,Vacant Unrented Not Ready,t0017444,,8/21/2013,,8/21/2013,8/21/2013,8/31/2015,8/21/2014,8/31/2015,6/4/2015,8/31/2015,0,8/31/2015,8/31/2015,
sh,,6/4/2015,8/30/2015,TH5920,6/9/2015,Notice Unrented,t0017444,,8/21/2013,,8/21/2013,8/21/2013,8/31/2015,8/21/2014,8/31/2015,6/4/2015,8/31/2015,0,8/31/2015,8/31/2015,
sh,,11/29/2014,12/17/2014,TH5824,11/29/2014,Vacant Unrented Not Ready,t0017445,,12/1/2013,,12/1/2013,11/30/2012,11/29/2014,12/1/2013,11/29/2014,10/3/2014,11/29/2014,0,11/29/2014,11/29/2014,
sh,,11/30/2012,10/2/2014,TH5824,12/26/2013,Occupied No Notice,t0017445,,12/1/2013,,12/1/2013,11/30/2012,,12/1/2013,11/29/2014,,,0,11/29/2014,12/19/2013,
sh,,10/3/2014,11/28/2014,TH5824,10/3/2014,Notice Unrented,t0017445,,12/1/2013,,12/1/2013,11/30/2012,11/29/2014,12/1/2013,11/29/2014,10/3/2014,11/29/2014,0,11/29/2014,11/29/2014,
sh,,5/9/2013,4/15/2015,TH5826,12/26/2013,Occupied No Notice,t0017446,,5/9/2013,,5/9/2013,5/9/2013,,5/10/2014,5/31/2015,,,0,6/30/2015,12/19/2013,
sh,,6/30/2015,7/8/2015,TH5826,6/30/2015,Vacant Unrented Not Ready,t0017446,,5/9/2013,,5/9/2013,5/9/2013,6/30/2015,5/10/2014,5/31/2015,4/16/2015,6/30/2015,0,6/30/2015,6/30/2015,
sh,,4/16/2015,6/29/2015,TH5826,4/16/2015,Notice Unrented,t0017446,,5/9/2013,,5/9/2013,5/9/2013,6/30/2015,5/10/2014,5/31/2015,4/16/2015,6/30/2015,0,6/30/2015,6/30/2015,
sh,,5/3/2013,1/2/2014,TH5828,12/26/2013,Occupied No Notice,t0017447,,5/3/2013,,5/3/2013,5/3/2013,,5/3/2013,5/31/2014,,,0,2/2/2014,12/19/2013,
sh,,1/3/2014,2/1/2014,TH5828,1/3/2014,Notice Unrented,t0017447,,5/3/2013,,5/3/2013,5/3/2013,2/2/2014,5/3/2013,5/31/2014,1/3/2014,2/2/2014,0,2/2/2014,2/2/2014,
sh,,2/2/2014,2/18/2014,TH5828,2/3/2014,Vacant Unrented Not Ready,t0017447,,5/3/2013,,5/3/2013,5/3/2013,2/2/2014,5/3/2013,5/31/2014,1/3/2014,2/2/2014,0,2/2/2014,2/2/2014,
sh,,8/9/2013,6/29/2018,TH5830,12/26/2013,Occupied No Notice,t0017448,,8/9/2013,,8/9/2013,8/9/2013,,9/1/2017,8/31/2019,,,0,8/31/2018,12/19/2013,
sh,,6/30/2018,7/21/2018,TH5830,7/14/2018,Notice Unrented,t0017448,,8/9/2013,,8/9/2013,8/9/2013,8/31/2018,9/1/2017,8/31/2018,6/30/2018,9/10/2018,0,,9/10/2018,
sh,,9/15/2018,9/16/2018,TH5830,9/15/2018,Vacant Unrented Ready,t0017448,,8/9/2013,,8/9/2013,8/9/2013,8/31/2018,9/1/2017,8/31/2018,6/30/2018,9/15/2018,-1,,9/15/2018,
sh,,7/5/2013,3/25/2014,TH5832,12/26/2013,Occupied No Notice,t0017449,,7/5/2013,,7/5/2013,7/5/2013,,7/5/2013,7/4/2014,,,0,7/5/2014,12/19/2013,
sh,,3/26/2014,7/4/2014,TH5832,3/26/2014,Notice Unrented,t0017449,,7/5/2013,,7/5/2013,7/5/2013,7/5/2014,7/5/2013,7/4/2014,3/26/2014,7/5/2014,0,7/5/2014,7/5/2014,
sh,,7/5/2014,7/9/2014,TH5832,7/7/2014,Vacant Unrented Not Ready,t0017449,,7/5/2013,,7/5/2013,7/5/2013,7/5/2014,7/5/2013,7/4/2014,3/26/2014,7/5/2014,0,7/5/2014,7/5/2014,
sh,,3/21/2014,3/25/2014,TH5834,3/21/2014,Notice Unrented,t0017450,,5/22/2013,,5/22/2013,5/22/2013,5/21/2014,5/22/2013,5/21/2014,3/21/2014,5/21/2014,0,5/21/2014,5/21/2014,
sh,,3/31/2014,5/20/2014,TH5834,3/31/2014,Notice Unrented,t0017450,,5/22/2013,,5/22/2013,5/22/2013,5/21/2014,5/22/2013,5/21/2014,3/21/2014,5/21/2014,0,5/21/2014,5/21/2014,
sh,,5/21/2014,6/2/2014,TH5834,5/21/2014,Vacant Unrented Not Ready,t0017450,,5/22/2013,,5/22/2013,5/22/2013,5/21/2014,5/22/2013,5/21/2014,3/21/2014,5/21/2014,0,5/21/2014,5/21/2014,
sh,,5/22/2013,3/20/2014,TH5834,12/26/2013,Occupied No Notice,t0017450,,5/22/2013,,5/22/2013,5/22/2013,,5/22/2013,5/21/2014,,,0,5/21/2014,12/19/2013,
sh,,8/30/2012,10/14/2014,TH5836,12/26/2013,Occupied No Notice,t0017451,,9/1/2013,,9/1/2013,8/30/2012,,8/30/2014,11/30/2014,,,0,12/31/2014,12/19/2013,
sh,,10/15/2014,12/14/2014,TH5836,12/16/2014,Occupied No Notice,t0017451,,9/1/2013,,9/1/2013,8/30/2012,,8/30/2014,11/30/2014,,,0,1/31/2015,12/31/2014,
sh,,12/15/2014,12/15/2014,TH5836,12/16/2014,Notice Unrented,t0017451,,9/1/2013,,9/1/2013,8/30/2012,1/31/2015,8/30/2014,11/30/2014,12/15/2014,1/31/2015,0,1/31/2015,1/31/2015,
sh,,10/15/2014,10/15/2014,TH5836,10/16/2014,Notice Unrented,t0017451,,9/1/2013,,9/1/2013,8/30/2012,12/31/2014,8/30/2014,11/30/2014,10/15/2014,12/31/2014,0,12/31/2014,12/31/2014,
sh,,12/15/2014,1/4/2015,TH5836,1/5/2015,Occupied No Notice,t0017451,,9/1/2013,,9/1/2013,8/30/2012,,8/30/2014,11/30/2014,,,0,1/5/2015,1/31/2015,
sh,,1/5/2015,1/5/2015,TH5836,1/5/2015,Notice Unrented,t0017451,,9/1/2013,,9/1/2013,8/30/2012,1/5/2015,8/30/2014,11/30/2014,1/5/2015,1/5/2015,0,1/5/2015,1/5/2015,
sh,,1/5/2015,1/27/2015,TH5836,1/5/2015,Vacant Unrented Not Ready,t0017451,,9/1/2013,,9/1/2013,8/30/2012,1/5/2015,8/30/2014,11/30/2014,1/5/2015,1/5/2015,0,1/5/2015,1/5/2015,
sh,,11/16/2012,2/28/2014,TH5802,12/26/2013,Occupied No Notice,t0017452,,12/1/2013,,12/1/2013,11/16/2012,,12/1/2013,12/31/2013,,,0,3/31/2014,12/19/2013,
sh,,4/30/2014,5/20/2014,TH5802,4/30/2014,Vacant Unrented Not Ready,t0017452,,12/1/2013,,12/1/2013,11/16/2012,4/30/2014,12/1/2013,12/31/2013,3/1/2014,4/30/2014,0,4/30/2014,4/30/2014,
sh,,3/1/2014,4/29/2014,TH5802,3/6/2014,Notice Unrented,t0017452,,12/1/2013,,12/1/2013,11/16/2012,4/30/2014,12/1/2013,12/31/2013,3/1/2014,4/30/2014,0,4/30/2014,4/30/2014,
sh,,3/4/2014,4/3/2014,TH5804,4/7/2014,Notice Unrented,t0017453,,7/3/2013,,7/3/2013,7/3/2013,4/4/2014,7/3/2013,7/2/2014,3/4/2014,4/4/2014,0,4/4/2014,4/4/2014,
sh,,4/4/2014,4/17/2014,TH5804,4/7/2014,Vacant Unrented Not Ready,t0017453,,7/3/2013,,7/3/2013,7/3/2013,4/4/2014,7/3/2013,7/2/2014,3/4/2014,4/4/2014,0,4/4/2014,4/4/2014,
sh,,7/3/2013,3/3/2014,TH5804,12/26/2013,Occupied No Notice,t0017453,,7/3/2013,,7/3/2013,7/3/2013,,7/3/2013,7/2/2014,,,0,4/4/2014,12/19/2013,
sh,,11/15/2011,2/28/2014,TH5806,12/26/2013,Occupied No Notice,t0017454,,12/1/2013,,12/1/2013,11/15/2011,,12/1/2013,12/31/2013,,,0,3/30/2014,12/19/2013,
sh,,4/1/2014,4/3/2014,TH5806,4/2/2014,Vacant Unrented Not Ready,t0017454,,12/1/2013,,12/1/2013,11/15/2011,4/1/2014,12/1/2013,12/31/2013,3/1/2014,4/1/2014,0,4/1/2014,4/1/2014,
sh,,3/1/2014,3/31/2014,TH5806,3/1/2014,Notice Unrented,t0017454,,12/1/2013,,12/1/2013,11/15/2011,4/1/2014,12/1/2013,12/31/2013,3/1/2014,4/1/2014,0,4/1/2014,4/1/2014,
sh,,7/18/2014,7/28/2014,TH5808,7/18/2014,Vacant Unrented Not Ready,t0017455,,4/26/2013,,4/26/2013,4/26/2013,7/18/2014,4/26/2014,4/30/2015,6/9/2014,7/18/2014,0,7/18/2014,7/18/2014,
sh,,6/9/2014,7/17/2014,TH5808,6/9/2014,Notice Unrented,t0017455,,4/26/2013,,4/26/2013,4/26/2013,7/18/2014,4/26/2014,4/30/2015,6/9/2014,7/18/2014,0,7/18/2014,7/18/2014,
sh,,8/15/2014,8/24/2014,TH5808,8/15/2014,Vacant Unrented Ready,t0017455,,4/26/2013,,4/26/2013,4/26/2013,7/18/2014,4/26/2014,4/30/2015,6/9/2014,8/13/2014,1,7/18/2014,8/13/2014,
sh,,4/26/2013,6/8/2014,TH5808,12/26/2013,Occupied No Notice,t0017455,,4/26/2013,,4/26/2013,4/26/2013,,4/26/2014,4/30/2015,,,0,8/4/2014,12/19/2013,
sh,,5/1/2013,6/8/2014,TH5810,12/26/2013,Occupied No Notice,t0017456,,5/1/2013,,5/1/2013,5/1/2013,,6/1/2014,8/31/2014,,,0,8/4/2014,12/19/2013,
sh,,6/9/2014,6/9/2014,TH5810,6/9/2014,Notice Unrented,t0017456,,5/1/2013,,5/1/2013,5/1/2013,8/4/2014,6/1/2014,8/31/2014,6/9/2014,8/4/2014,0,8/4/2014,8/4/2014,
sh,,6/9/2014,6/16/2014,TH5810,6/17/2014,Occupied No Notice,t0017456,,5/1/2013,,5/1/2013,5/1/2013,,6/1/2014,8/31/2014,,,0,6/17/2014,8/4/2014,
sh,,6/17/2014,6/17/2014,TH5810,6/17/2014,Notice Unrented,t0017456,,5/1/2013,,5/1/2013,5/1/2013,6/17/2014,6/1/2014,8/31/2014,6/17/2014,6/17/2014,0,6/17/2014,6/17/2014,
sh,,6/17/2014,6/30/2014,TH5810,6/17/2014,Vacant Unrented Not Ready,t0017456,,5/1/2013,,5/1/2013,5/1/2013,6/17/2014,6/1/2014,8/31/2014,6/17/2014,6/17/2014,0,6/17/2014,6/17/2014,
sh,,10/9/2013,9/28/2015,TH5812,12/26/2013,Occupied No Notice,t0017457,,10/9/2013,,10/9/2013,10/9/2013,,11/1/2014,10/31/2015,,,0,10/31/2015,12/19/2013,
sh,,9/29/2015,9/29/2015,TH5812,9/29/2015,Notice Unrented,t0017457,,10/9/2013,,10/9/2013,10/9/2013,10/31/2015,11/1/2014,10/31/2015,9/29/2015,10/31/2015,0,10/31/2015,10/31/2015,
sh,,9/29/2015,9/30/2015,TH5812,10/7/2015,Occupied No Notice,t0017457,,10/9/2013,,10/9/2013,10/9/2013,,11/1/2014,10/31/2015,,,0,10/31/2015,10/31/2015,
sh,,10/1/2015,10/14/2015,TH5812,10/7/2015,Notice Unrented,t0017457,,10/9/2013,,10/9/2013,10/9/2013,10/15/2015,11/1/2014,10/31/2015,10/1/2015,10/15/2015,0,10/15/2015,10/15/2015,
sh,,10/15/2015,11/4/2015,TH5812,10/15/2015,Vacant Unrented Not Ready,t0017457,,10/9/2013,,10/9/2013,10/9/2013,10/15/2015,11/1/2014,10/31/2015,10/1/2015,10/15/2015,0,10/15/2015,10/15/2015,
sh,,9/30/2013,12/9/2013,TH5814,12/26/2013,Occupied No Notice,t0017458,,9/30/2013,,9/30/2013,9/30/2013,,9/30/2013,9/29/2014,,,0,1/31/2014,12/19/2013,
sh,,12/10/2013,12/10/2013,TH5814,1/8/2014,Notice Unrented,t0017458,,9/30/2013,,9/30/2013,9/30/2013,1/31/2014,9/30/2013,9/29/2014,12/10/2013,1/31/2014,0,1/31/2014,1/31/2014,
sh,,12/10/2013,12/10/2013,TH5814,1/13/2014,Occupied No Notice,t0017458,,9/30/2013,,9/30/2013,9/30/2013,,9/30/2013,9/29/2014,,,0,2/15/2014,1/31/2014,
sh,,12/10/2013,12/10/2013,TH5814,1/13/2014,Notice Unrented,t0017458,,9/30/2013,,9/30/2013,9/30/2013,2/15/2014,9/30/2013,9/29/2014,12/10/2013,2/15/2014,0,2/15/2014,2/15/2014,
sh,,1/20/2014,1/20/2014,TH5814,2/25/2014,Occupied No Notice,t0017458,,9/30/2013,,9/30/2013,9/30/2013,,9/30/2013,9/29/2014,,,0,3/15/2014,3/5/2014,
sh,,1/20/2014,1/20/2014,TH5814,2/25/2014,Notice Unrented,t0017458,,9/30/2013,,9/30/2013,9/30/2013,3/15/2014,9/30/2013,9/29/2014,1/20/2014,3/15/2014,0,3/15/2014,3/15/2014,
sh,,1/20/2014,1/20/2014,TH5814,3/10/2014,Occupied No Notice,t0017458,,9/30/2013,,9/30/2013,9/30/2013,,9/30/2013,9/29/2014,,,0,3/10/2014,3/15/2014,
sh,,1/20/2014,3/9/2014,TH5814,3/10/2014,Notice Unrented,t0017458,,9/30/2013,,9/30/2013,9/30/2013,3/10/2014,9/30/2013,9/29/2014,1/20/2014,3/10/2014,0,3/10/2014,3/10/2014,
sh,,3/10/2014,3/24/2014,TH5814,3/10/2014,Vacant Unrented Not Ready,t0017458,,9/30/2013,,9/30/2013,9/30/2013,3/10/2014,9/30/2013,9/29/2014,1/20/2014,3/10/2014,0,3/10/2014,3/10/2014,
sh,,2/10/2014,2/10/2014,TH5814,2/10/2014,Notice Unrented,t0017458,,9/30/2013,,9/30/2013,9/30/2013,2/12/2014,9/30/2013,9/29/2014,1/20/2014,2/12/2014,0,2/12/2014,2/12/2014,
sh,,1/20/2014,1/20/2014,TH5814,2/10/2014,Occupied No Notice,t0017458,,9/30/2013,,9/30/2013,9/30/2013,,9/30/2013,9/29/2014,,,0,3/5/2014,2/12/2014,
sh,,1/20/2014,1/20/2014,TH5814,2/10/2014,Notice Unrented,t0017458,,9/30/2013,,9/30/2013,9/30/2013,3/5/2014,9/30/2013,9/29/2014,1/20/2014,3/5/2014,0,3/5/2014,3/5/2014,
sh,,12/10/2013,1/19/2014,TH5814,1/29/2014,Occupied No Notice,t0017458,,9/30/2013,,9/30/2013,9/30/2013,,9/30/2013,9/29/2014,,,0,2/12/2014,2/15/2014,
sh,,1/20/2014,1/29/2014,TH5814,1/29/2014,Notice Unrented,t0017458,,9/30/2013,,9/30/2013,9/30/2013,2/12/2014,9/30/2013,9/29/2014,1/20/2014,2/12/2014,0,2/12/2014,2/12/2014,
sh,,1/20/2014,1/20/2014,TH5816,1/23/2014,Occupied No Notice,t0017459,,9/27/2013,,9/27/2013,9/27/2013,,9/27/2013,9/26/2014,,,0,3/5/2014,2/28/2014,
sh,,1/20/2014,1/20/2014,TH5816,1/23/2014,Notice Unrented,t0017459,,9/27/2013,,9/27/2013,9/27/2013,3/5/2014,9/27/2013,9/26/2014,1/20/2014,3/5/2014,0,3/5/2014,3/5/2014,
sh,,1/20/2014,3/16/2014,TH5816,2/10/2014,Occupied No Notice,t0017459,,9/27/2013,,9/27/2013,9/27/2013,,9/27/2013,9/26/2014,,,0,4/30/2014,3/5/2014,
sh,,3/17/2014,3/17/2014,TH5816,3/17/2014,Notice Unrented,t0017459,,9/27/2013,,9/27/2013,9/27/2013,5/10/2014,9/27/2013,9/26/2014,3/17/2014,5/10/2014,0,5/10/2014,5/10/2014,
sh,,3/17/2014,4/27/2014,TH5816,4/14/2014,Occupied No Notice,t0017459,,9/27/2013,,9/27/2013,9/27/2013,,9/27/2013,9/26/2014,,,0,5/30/2014,5/10/2014,
sh,,4/28/2014,6/8/2014,TH5816,4/29/2014,Occupied No Notice,t0017459,,9/27/2013,,9/27/2013,9/27/2013,,9/27/2013,9/26/2014,,,0,8/4/2014,5/30/2014,
sh,,4/28/2014,4/28/2014,TH5816,4/28/2014,Notice Unrented,t0017459,,9/27/2013,,9/27/2013,9/27/2013,5/30/2014,9/27/2013,9/26/2014,4/28/2014,5/30/2014,0,5/30/2014,5/30/2014,
sh,,6/9/2014,8/14/2014,TH5816,6/9/2014,Notice Unrented,t0017459,,9/27/2013,,9/27/2013,9/27/2013,8/15/2014,9/27/2013,9/26/2014,6/9/2014,8/15/2014,0,8/15/2014,8/15/2014,
sh,,8/15/2014,9/11/2014,TH5816,8/18/2014,Vacant Unrented Not Ready,t0017459,,9/27/2013,,9/27/2013,9/27/2013,8/15/2014,9/27/2013,9/26/2014,6/9/2014,8/15/2014,0,8/15/2014,8/15/2014,
sh,,1/20/2014,1/20/2014,TH5816,1/20/2014,Notice Unrented,t0017459,,9/27/2013,,9/27/2013,9/27/2013,2/28/2014,9/27/2013,9/26/2014,1/20/2014,2/28/2014,0,2/28/2014,2/28/2014,
sh,,9/27/2013,1/19/2014,TH5816,12/26/2013,Occupied No Notice,t0017459,,9/27/2013,,9/27/2013,9/27/2013,,9/27/2013,9/26/2014,,,0,2/28/2014,12/19/2013,
sh,,10/15/2014,10/24/2014,TH5816,10/15/2014,Vacant Unrented Ready,t0017459,,9/27/2013,,9/27/2013,9/27/2013,8/15/2014,9/27/2013,9/26/2014,6/9/2014,10/15/2014,1,8/15/2014,10/15/2014,
sh,,11/17/2014,11/25/2014,TH5818,11/17/2014,Vacant Unrented Ready,t0017460,,10/30/2013,,10/30/2013,10/30/2013,9/16/2014,10/30/2013,10/31/2014,9/12/2014,11/10/2014,1,9/16/2014,11/10/2014,
sh,,10/30/2013,2/17/2014,TH5818,12/26/2013,Occupied No Notice,t0017460,,10/30/2013,,10/30/2013,10/30/2013,,10/30/2013,10/31/2014,,,0,3/31/2014,12/19/2013,
sh,,8/19/2014,8/19/2014,TH5818,8/19/2014,Notice Unrented,t0017460,,10/30/2013,,10/30/2013,10/30/2013,10/29/2014,10/30/2013,10/31/2014,8/19/2014,10/29/2014,0,10/29/2014,10/29/2014,
