,Property_Code,Unit_Code,City,State,Rent,SQFT,Rent_Ready,Bedrooms,Bathrooms
1276,sh,SH5814,Toledo,OH,800,1006,1,3,1.5
1277,sh,SH5816,Toledo,OH,800,1006,1,3,1.5
1278,sh,SH5818,Toledo,OH,800,1006,1,3,1.5
1279,sh,SH5820,Toledo,OH,800,1006,0,3,1.5
1280,sh,SH5822,Toledo,OH,800,1006,1,3,1.5
1281,sh,SH5824,Toledo,OH,800,1006,1,3,1.5
1282,sh,SH5826,Toledo,OH,800,1006,1,3,1.5
1283,sh,SH5828,Toledo,OH,800,1006,-1,3,1.5
1284,sh,SH5830,Toledo,OH,800,1006,0,3,1.5
1285,sh,SH5832,Toledo,OH,800,1006,1,3,1.5
1286,sh,SH5834,Toledo,OH,800,1006,1,3,1.5
1287,sh,SH5836,Toledo,OH,800,1006,1,3,1.5
1288,sh,SH5838,Toledo,OH,775,1006,1,2,1.5
1289,sh,SH5840,Toledo,OH,775,1006,0,2,1.5
1290,sh,SH5842,Toledo,OH,775,1006,0,2,1.5
1291,sh,SH5844,Toledo,OH,775,1006,1,2,1.5
1292,sh,SH5846,Toledo,OH,775,1006,0,2,1.5
1293,sh,SH5848,Toledo,OH,775,1006,1,2,1.5
1294,sh,SH5850,Toledo,OH,775,1006,0,2,1.5
1295,sh,SH5852,Toledo,OH,775,1006,1,2,1.5
1296,sh,SH5854,Toledo,OH,775,1006,1,2,1.5
1297,sh,SH5856,Toledo,OH,775,1006,1,2,1.5
1298,sh,SH5858,Toledo,OH,775,1006,1,2,1.5
1299,sh,SH5860,Toledo,OH,724,1006,1,2,1.5
1300,sh,SH5862,Toledo,OH,775,1006,1,2,1.5
1301,sh,SH5864,Toledo,OH,775,1006,1,2,1.5
1302,sh,SH5900,Toledo,OH,775,1006,1,2,1.5
1303,sh,SH5902,Toledo,OH,775,1006,1,2,1.5
1304,sh,SH5904,Toledo,OH,775,1006,0,2,1.5
1305,sh,SH5906,Toledo,OH,775,1006,1,2,1.5
1306,sh,SH5908,Toledo,OH,775,1006,0,2,1.5
1307,sh,SH5910,Toledo,OH,775,1006,1,2,1.5
1308,sh,SH5914,Toledo,OH,775,1006,0,2,1.5
1309,sh,SH5916,Toledo,OH,775,1006,1,2,1.5
1310,sh,SH5918,Toledo,OH,775,1006,1,2,1.5
1311,sh,SH5920,Toledo,OH,775,1006,0,2,1.5
1312,sh,SH5922,Toledo,OH,775,1006,1,2,1.5
1313,sh,SH5924,Toledo,OH,775,1006,1,2,1.5
1314,sh,SH5926,Toledo,OH,775,1006,1,2,1.5
1315,sh,SH5928,Toledo,OH,775,1006,1,2,1.5
1316,sh,SH5930,Toledo,OH,775,1006,1,2,1.5
1317,sh,SH5932,Toledo,OH,775,1006,1,2,1.5
1318,sh,SH5934,Toledo,OH,775,1006,1,2,1.5
1319,sh,SH5936,Toledo,OH,775,1006,0,2,1.5
1320,sh,SH5940,Toledo,OH,775,1006,1,2,1.5
1321,sh,SH5942,Toledo,OH,775,1006,1,2,1.5
1322,sh,SH5944,Toledo,OH,775,1006,1,2,1.5
1323,sh,SH5946,Toledo,OH,775,1006,1,2,1.5
1324,sh,SH5948,Toledo,OH,775,1006,1,2,1.5
1325,sh,SH5950,Toledo,OH,775,1006,1,2,1.5
1326,sh,SH5952,Toledo,OH,775,1006,1,2,1.5
1327,sh,SH5954,Toledo,OH,775,1006,1,2,1.5
1328,sh,TH5965,Toledo,OH,800,1006,1,3,1.5
1329,sh,TH5967,Toledo,OH,800,1006,0,3,1.5
1330,sh,TH5969,Toledo,OH,800,1006,0,3,1.5
1331,sh,TH5971,Toledo,OH,800,1006,0,3,1.5
1332,sh,TH5973,Toledo,OH,950,1006,0,3,1.5
1333,sh,TH5975,Toledo,OH,900,1156,1,3,1.5
1334,sh,TH5977,Toledo,OH,800,1006,0,3,1.5
1335,sh,TH5979,Toledo,OH,800,1006,0,3,1.5
1336,sh,TH5981,Toledo,OH,800,1006,1,3,1.5
1337,sh,TH5983,Toledo,OH,800,1006,1,3,1.5
1338,sh,TH5985,Toledo,OH,800,1006,1,3,1.5
1339,sh,TH5987,Toledo,OH,800,1006,0,3,1.5
1340,sh,TH5825,Toledo,OH,900,1156,1,3,1.5
1341,sh,TH5827,Toledo,OH,900,1156,1,3,1.5
1342,sh,TH5829,Toledo,OH,900,1156,1,3,1.5
1343,sh,TH5831,Toledo,OH,900,1156,1,3,1.5
1344,sh,TH5833,Toledo,OH,775,1006,1,2,1.5
1345,sh,TH5835,Toledo,OH,775,1006,1,2,1.5
1346,sh,TH5837,Toledo,OH,890,1006,0,2,1.5
1347,sh,TH5839,Toledo,OH,775,1006,1,2,1.5
1348,sh,TH5841,Toledo,OH,900,1156,1,3,1.5
1349,sh,TH5843,Toledo,OH,900,1156,1,3,1.5
1350,sh,TH5845,Toledo,OH,900,1156,1,3,1.5
1351,sh,TH5847,Toledo,OH,900,1156,1,3,1.5
1352,sh,TH5801,Toledo,OH,775,1006,1,2,1.5
1353,sh,TH5803,Toledo,OH,775,1006,1,2,1.5
1354,sh,TH5805,Toledo,OH,775,1006,1,2,1.5
1355,sh,TH5807,Toledo,OH,775,1006,1,2,1.5
1356,sh,TH5809,Toledo,OH,900,1156,1,3,1.5
1357,sh,TH5811,Toledo,OH,900,1156,1,3,1.5
1358,sh,TH5813,Toledo,OH,960,1156,1,3,1.5
1359,sh,TH5815,Toledo,OH,900,1156,1,3,1.5
1360,sh,TH5817,Toledo,OH,775,1006,0,2,1.5
1361,sh,TH5819,Toledo,OH,775,1006,1,2,1.5
1362,sh,TH5821,Toledo,OH,775,1006,1,2,1.5
1363,sh,TH5823,Toledo,OH,775,1006,0,2,1.5
1364,sh,TH5773,Toledo,OH,900,1156,0,3,1.5
1365,sh,TH5775,Toledo,OH,900,1156,1,3,1.5
1366,sh,TH5777,Toledo,OH,900,1156,1,3,1.5
1367,sh,TH5779,Toledo,OH,900,1156,1,3,1.5
1368,sh,TH5781,Toledo,OH,775,1006,1,2,1.5
1369,sh,TH5783,Toledo,OH,775,1006,1,2,1.5
1370,sh,TH5785,Toledo,OH,775,1006,1,2,1.5
1371,sh,TH5787,Toledo,OH,775,1006,1,2,1.5
1372,sh,TH5789,Toledo,OH,900,1156,0,3,1.5
1373,sh,TH5791,Toledo,OH,900,1156,0,3,1.5
1374,sh,TH5793,Toledo,OH,900,1156,1,3,1.5
1375,sh,TH5795,Toledo,OH,900,1156,1,3,1.5
1376,sh,TH5910,Toledo,OH,900,1156,1,3,1.5
1377,sh,TH5912,Toledo,OH,990,1156,1,3,1.5
1378,sh,TH5914,Toledo,OH,900,1156,1,3,1.5
1379,sh,TH5916,Toledo,OH,900,1156,1,3,1.5
1380,sh,TH5918,Toledo,OH,900,1156,-1,3,1.5
1381,sh,TH5920,Toledo,OH,900,1156,0,3,1.5
1382,sh,TH5822,Toledo,OH,775,1006,1,2,1.5
1383,sh,TH5824,Toledo,OH,775,1006,1,2,1.5
1384,sh,TH5826,Toledo,OH,775,1006,1,2,1.5
1385,sh,TH5828,Toledo,OH,775,1006,1,2,1.5
1386,sh,TH5830,Toledo,OH,775,1006,1,2,1.5
1387,sh,TH5832,Toledo,OH,775,1006,1,2,1.5
1388,sh,TH5834,Toledo,OH,775,1006,1,2,1.5
1389,sh,TH5836,Toledo,OH,775,1006,1,2,1.5
1390,sh,TH5802,Toledo,OH,800,1006,0,3,1.5
1391,sh,TH5804,Toledo,OH,800,1006,1,3,1.5
1392,sh,TH5806,Toledo,OH,800,1006,1,3,1.5
1393,sh,TH5808,Toledo,OH,800,1006,1,3,1.5
1394,sh,TH5810,Toledo,OH,800,1006,1,3,1.5
1395,sh,TH5812,Toledo,OH,800,1006,1,3,1.5
1396,sh,TH5814,Toledo,OH,800,1006,0,3,1.5
1397,sh,TH5816,Toledo,OH,815,1006,1,3,1.5
1398,sh,TH5818,Toledo,OH,800,1006,1,3,1.5
1399,sh,TH5820,Toledo,OH,775,1006,1,2,1.5
1400,sh,SH5755,Toledo,OH,900,1156,0,3,1.5
1401,sh,SH5757,Toledo,OH,900,1156,0,3,1.5
1402,sh,SH5759,Toledo,OH,900,1156,0,3,1.5
1403,sh,SH5761,Toledo,OH,900,1156,1,3,1.5
1404,sh,SH5763,Toledo,OH,900,1156,1,3,1.5
1405,sh,SH5765,Toledo,OH,900,1156,1,3,1.5
1406,sh,SH5805,Toledo,OH,900,1156,1,3,1.5
1407,sh,SH5807,Toledo,OH,900,1156,1,3,1.5
1408,sh,SH5809,Toledo,OH,900,1156,0,3,1.5
1409,sh,SH5811,Toledo,OH,900,1156,1,3,1.5
1410,sh,SH5813,Toledo,OH,900,1156,0,3,1.5
1411,sh,SH5815,Toledo,OH,900,1156,1,3,1.5
1412,sh,SH5817,Toledo,OH,800,1006,0,3,1.5
1413,sh,SH5819,Toledo,OH,800,1006,1,3,1.5
1414,sh,SH5821,Toledo,OH,800,1006,1,3,1.5
1415,sh,SH5823,Toledo,OH,800,1006,1,3,1.5
1416,sh,SH5825,Toledo,OH,800,1006,1,3,1.5
1417,sh,SH5827,Toledo,OH,800,1006,0,3,1.5
1418,sh,SH5829,Toledo,OH,775,1006,1,2,1.5
1419,sh,SH5831,Toledo,OH,775,1006,0,2,1.5
1420,sh,SH5833,Toledo,OH,775,1006,1,2,1.5
1421,sh,SH5835,Toledo,OH,775,1006,1,2,1.5
1422,sh,SH5837,Toledo,OH,775,1006,1,2,1.5
1423,sh,SH5839,Toledo,OH,775,1006,1,2,1.5
1424,sh,SH5841,Toledo,OH,775,1006,1,2,1.5
1425,sh,SH5843,Toledo,OH,775,1006,1,2,1.5
1426,sh,SH5845,Toledo,OH,775,1006,1,2,1.5
1427,sh,SH5847,Toledo,OH,775,1006,0,2,1.5
1428,sh,SH5849,Toledo,OH,775,1006,0,2,1.5
1429,sh,SH5851,Toledo,OH,775,1006,1,2,1.5
1430,sh,SH5853,Toledo,OH,775,1006,1,2,1.5
1431,sh,SH5855,Toledo,OH,775,1006,0,2,1.5
1432,sh,SH5857,Toledo,OH,775,1006,1,2,1.5
1433,sh,SH5859,Toledo,OH,775,1006,0,2,1.5
1434,sh,SH5861,Toledo,OH,775,1006,1,2,1.5
1435,sh,SH5863,Toledo,OH,775,1006,1,2,1.5
1436,sh,SH5901,Toledo,OH,775,1006,1,2,1.5
1437,sh,SH5903,Toledo,OH,775,1006,0,2,1.5
1438,sh,SH5905,Toledo,OH,775,1006,1,2,1.5
1439,sh,SH5907,Toledo,OH,775,1006,1,2,1.5
1440,sh,SH5909,Toledo,OH,775,1006,1,2,1.5
1441,sh,SH5911,Toledo,OH,775,1006,1,2,1.5
1442,sh,SH5913,Toledo,OH,775,1006,1,2,1.5
1443,sh,SH5915,Toledo,OH,775,1006,1,2,1.5
1444,sh,AC1097,Toledo,OH,1175,1350,0,2,1.5
1445,sh,AC1099,Toledo,OH,1375,1350,1,2,1.5
1446,sh,AC1103,Toledo,OH,1175,1350,0,2,1.5
1447,sh,AC1105,Toledo,OH,1175,1350,0,2,1.5
1448,sh,AC1107,Toledo,OH,1175,1350,1,2,1.5
1449,sh,AC1109,Toledo,OH,1175,1350,1,2,1.5
1450,sh,AC1113,Toledo,OH,1175,1350,1,2,1.5
1451,sh,AC1115,Toledo,OH,1175,1350,1,2,1.5
1452,sh,AC1119,Toledo,OH,1175,1350,1,2,1.5
1453,sh,AC1121,Toledo,OH,1175,1350,0,2,1.5
1454,sh,AC1127,Toledo,OH,1175,1350,1,2,1.5
1455,sh,AC1125,Toledo,OH,1175,1350,1,2,1.5
1456,sh,AC1131,Toledo,OH,1175,1350,1,2,1.5
1457,sh,AC1133,Toledo,OH,1175,1350,1,2,1.5
1458,sh,AC1137,Toledo,OH,1175,1350,1,2,1.5
1459,sh,AC1139,Toledo,OH,1175,1350,0,2,1.5
1460,sh,AC1143,Toledo,OH,1175,1350,1,2,1.5
1461,sh,AC1145,Toledo,OH,1175,1350,0,2,1.5
1462,sh,AC1151,Toledo,OH,1175,1350,1,2,1.5
1463,sh,AC1153,Toledo,OH,1175,1350,1,2,1.5
1464,sh,FT5765,Toledo,OH,1175,1350,1,2,1.5
1465,sh,FT5767,Toledo,OH,1175,1350,1,2,1.5
1466,sh,FT5771,Toledo,OH,1175,1350,1,2,1.5
1467,sh,FT5773,Toledo,OH,1300,1350,1,2,1.5
1468,sh,FT5779,Toledo,OH,1175,1350,1,2,1.5
1469,sh,FT5781,Toledo,OH,1175,1350,0,2,1.5
1470,sh,FT5789,Toledo,OH,1175,1350,0,2,1.5
1471,sh,FT5791,Toledo,OH,1175,1350,1,2,1.5
1472,sh,TT1177,Toledo,OH,1175,1350,0,2,1.5
1473,sh,TT1179,Toledo,OH,1175,1350,1,2,1.5
1474,sh,TT1183,Toledo,OH,1175,1350,1,2,1.5
1475,sh,TT1185,Toledo,OH,1175,1350,-1,2,1.5
1476,sh,TT1189,Toledo,OH,1175,1350,0,2,1.5
1477,sh,TT1191,Toledo,OH,1175,1350,0,2,1.5
1478,sh,TT1193,Toledo,OH,1175,1350,1,2,1.5
1479,sh,TT1195,Toledo,OH,1175,1350,0,2,1.5
1480,sh,TT1197,Toledo,OH,1175,1350,0,2,1.5
1481,sh,TT1199,Toledo,OH,1175,1350,0,2,1.5
1482,sh,TT1203,Toledo,OH,1175,1350,0,2,1.5
1483,sh,TT1205,Toledo,OH,1175,1350,1,2,1.5
1484,sh,TT1209,Toledo,OH,1175,1350,1,2,1.5
1485,sh,TT1211,Toledo,OH,1175,1350,1,2,1.5
1486,sh,TT1217,Toledo,OH,1175,1350,1,2,1.5
1487,sh,TT1219,Toledo,OH,1175,1350,0,2,1.5
1488,sh,TT1221,Toledo,OH,1175,1350,1,2,1.5
1489,sh,TT1223,Toledo,OH,1175,1350,1,2,1.5
1490,sh,TT1222,Toledo,OH,1175,1350,0,2,1.5
1491,sh,TT1224,Toledo,OH,1175,1350,0,2,1.5
1492,sh,TT1218,Toledo,OH,1250,1350,1,3,1.5
1493,sh,TT1220,Toledo,OH,1250,1350,1,3,1.5
1494,sh,TT1212,Toledo,OH,1250,1350,1,3,1.5
1495,sh,TT1214,Toledo,OH,1250,1350,1,3,1.5
1496,sh,TT1204,Toledo,OH,1250,1350,1,3,1.5
1497,sh,TT1206,Toledo,OH,1250,1350,1,3,1.5
1498,sh,TT1190,Toledo,OH,1250,1350,1,3,1.5
1499,sh,TT1192,Toledo,OH,1250,1350,1,3,1.5
1500,sh,TT1178,Toledo,OH,1250,1350,1,3,1.5
1501,sh,TT1180,Toledo,OH,1250,1350,0,3,1.5
1502,sh,TT1172,Toledo,OH,1250,1350,1,3,1.5
1503,sh,TT1174,Toledo,OH,1500,1350,1,3,1.5
1504,sh,TT1166,Toledo,OH,1250,1350,-1,3,1.5
1505,sh,TT1168,Toledo,OH,1250,1350,0,3,1.5
1506,sh,TT1162,Toledo,OH,1250,1350,1,3,1.5
1507,sh,TT1164,Toledo,OH,1250,1350,1,3,1.5
1508,sh,FT5801,Toledo,OH,1250,1350,-1,3,1.5
1509,sh,FT5803,Toledo,OH,1250,1350,1,3,1.5
1510,sh,FT5807,Toledo,OH,1250,1350,0,3,1.5
1511,sh,FT5809,Toledo,OH,1250,1350,1,3,1.5
1512,sh,FT5815,Toledo,OH,1250,1350,1,3,1.5
1513,sh,FT5817,Toledo,OH,1250,1350,1,3,1.5
1514,sh,FT5821,Toledo,OH,1250,1350,1,3,1.5
1515,sh,FT5823,Toledo,OH,1250,1350,1,3,1.5
1516,sh,FT5827,Toledo,OH,1250,1350,0,3,1.5
1517,sh,FT5829,Toledo,OH,1250,1350,1,3,1.5
1518,sh,FT5833,Toledo,OH,1250,1350,1,3,1.5
1519,sh,FT5835,Toledo,OH,1250,1350,0,3,1.5
1520,sh,FT5841,Toledo,OH,1250,1350,1,3,1.5
1521,sh,FT5843,Toledo,OH,1250,1350,1,3,1.5
1522,sh,AC1041,Toledo,OH,1250,1350,1,3,1.5
1523,sh,AC1043,Toledo,OH,1250,1350,0,3,1.5
1524,sh,AC1047,Toledo,OH,1450,1350,-1,3,1.5
1525,sh,AC1049,Toledo,OH,1250,1350,0,3,1.5
1526,sh,AC1053,Toledo,OH,1250,1350,-1,3,1.5
1527,sh,AC1055,Toledo,OH,1250,1350,-1,3,1.5
1528,sh,AC1059,Toledo,OH,1250,1350,1,3,1.5
1529,sh,AC1061,Toledo,OH,1250,1350,1,3,1.5
1530,sh,AC1063,Toledo,OH,1250,1350,1,3,1.5
1531,sh,AC1065,Toledo,OH,1250,1350,1,3,1.5
1532,sh,AC1069,Toledo,OH,1250,1350,0,3,1.5
1533,sh,AC1071,Toledo,OH,1250,1350,1,3,1.5
1534,sh,AC1075,Toledo,OH,1250,1350,1,3,1.5
1535,sh,AC1077,Toledo,OH,1250,1350,0,3,1.5
1536,sh,AC1081,Toledo,OH,1250,1350,0,3,1.5
1537,sh,AC1083,Toledo,OH,1250,1350,0,3,1.5
1538,sh,AC1087,Toledo,OH,1250,1350,0,3,1.5
1539,sh,AC1089,Toledo,OH,1250,1350,1,3,1.5
1540,sh,AC1091,Toledo,OH,1250,1350,1,3,1.5
1541,sh,AC1093,Toledo,OH,1250,1350,0,3,1.5
1542,sh,AC1094,Toledo,OH,1250,1350,0,3,1.5
1543,sh,AC1096,Toledo,OH,1250,1350,1,3,1.5
1544,sh,AC1076,Toledo,OH,1250,1350,1,3,1.5
1545,sh,AC1078,Toledo,OH,1250,1350,1,3,1.5
1546,sh,AC1064,Toledo,OH,1250,1350,1,3,1.5
1547,sh,AC1066,Toledo,OH,1250,1350,1,3,1.5
1548,sh,AC1044,Toledo,OH,1250,1350,0,3,1.5
1549,sh,AC1046,Toledo,OH,1250,1350,1,3,1.5
1550,sh,AC1038,Toledo,OH,1250,1350,1,3,1.5
1551,sh,AC1040,Toledo,OH,1250,1350,0,3,1.5
1552,sh,FT5840,Toledo,OH,1250,1350,0,3,1.5
1553,sh,FT5842,Toledo,OH,1250,1350,0,3,1.5
1554,sh,FT5832,Toledo,OH,1250,1350,0,3,1.5
1555,sh,FT5834,Toledo,OH,1250,1350,1,3,1.5
1556,sh,FT5824,Toledo,OH,1250,1350,1,3,1.5
1557,sh,FT5826,Toledo,OH,1250,1350,1,3,1.5
1558,sh,FT5814,Toledo,OH,1250,1350,1,3,1.5
1559,sh,FT5816,Toledo,OH,1250,1350,1,3,1.5
1560,sh,FT5786,Toledo,OH,1250,1350,1,3,1.5
1561,sh,FT5788,Toledo,OH,1250,1350,1,3,1.5
1562,sh,AC1138,Toledo,OH,1250,1350,1,3,1.5
1563,sh,AC1140,Toledo,OH,1250,1350,0,3,1.5
1564,sh,AC1132,Toledo,OH,1250,1350,1,3,1.5
1565,sh,AC1134,Toledo,OH,1250,1350,1,3,1.5
1566,sh,AC1126,Toledo,OH,1250,1350,1,3,1.5
1567,sh,AC1128,Toledo,OH,1250,1350,0,3,1.5
1568,sh,AC1120,Toledo,OH,1250,1350,1,3,1.5
1569,sh,AC1122,Toledo,OH,1250,1350,0,3,1.5
1570,sh,AC1114,Toledo,OH,1250,1350,1,3,1.5
1571,sh,AC1116,Toledo,OH,1250,1350,1,3,1.5
1572,sh,WC5956A,Toledo,OH,715,963,1,2,1.5
1573,sh,WC5956B,Toledo,OH,715,963,0,2,1.5
1574,sh,WC5956C,Toledo,OH,715,963,1,2,1.5
1575,sh,WC5956D,Toledo,OH,715,963,0,2,1.5
1576,sh,WC5956E,Toledo,OH,715,963,0,2,1.5
1577,sh,WC5956F,Toledo,OH,715,963,1,2,1.5
1578,sh,WC5956G,Toledo,OH,715,963,1,2,1.5
1579,sh,WC5956H,Toledo,OH,715,963,0,2,1.5
1580,sh,WC5956I,Toledo,OH,715,963,0,2,1.5
1581,sh,WC5956J,Toledo,OH,715,963,0,2,1.5
1582,sh,WC5956K,Toledo,OH,715,963,0,2,1.5
1583,sh,WC5956L,Toledo,OH,715,963,1,2,1.5
1584,sh,WC5956M,Toledo,OH,715,963,0,2,1.5
1585,sh,WC5956N,Toledo,OH,715,963,1,2,1.5
1586,sh,WC5956O,Toledo,OH,715,963,1,2,1.5
1587,sh,WC5956P,Toledo,OH,715,963,1,2,1.5
1588,sh,WC5956Q,Toledo,OH,715,963,0,2,1.5
1589,sh,WC5956R,Toledo,OH,715,963,1,2,1.5
1590,sh,WC5956S,Toledo,OH,715,963,0,2,1.5
1591,sh,WC5956T,Toledo,OH,715,963,1,2,1.5
1592,sh,WC5960A,Toledo,OH,715,963,1,2,1.5
1593,sh,WC5960B,Toledo,OH,715,963,1,2,1.5
1594,sh,WC5960C,Toledo,OH,715,963,0,2,1.5
1595,sh,WC5960D,Toledo,OH,715,963,1,2,1.5
1596,sh,WC5960E,Toledo,OH,715,963,1,2,1.5
1597,sh,WC5960F,Toledo,OH,715,963,1,2,1.5
1598,sh,WC5960G,Toledo,OH,715,963,1,2,1.5
1599,sh,WC5960H,Toledo,OH,715,963,1,2,1.5
1600,sh,WC5960I,Toledo,OH,715,963,0,2,1.5
1601,sh,WC5960J,Toledo,OH,715,963,1,2,1.5
1602,sh,WC5960K,Toledo,OH,715,963,0,2,1.5
1603,sh,WC5960L,Toledo,OH,715,963,1,2,1.5
1604,sh,WC5960M,Toledo,OH,715,963,0,2,1.5
1605,sh,WC5960N,Toledo,OH,715,963,1,2,1.5
1606,sh,WC5950A,Toledo,OH,720,950,0,2,2.0
1607,sh,WC5950B,Toledo,OH,720,950,1,2,2.0
1608,sh,WC5950C,Toledo,OH,720,950,1,2,2.0
1609,sh,WC5950D,Toledo,OH,720,950,1,2,2.0
1610,sh,WC5950E,Toledo,OH,720,950,0,2,2.0
1611,sh,WC5950F,Toledo,OH,720,950,1,2,2.0
1612,sh,WC5950G,Toledo,OH,720,950,1,2,2.0
1613,sh,WC5950H,Toledo,OH,720,950,1,2,2.0
1614,sh,WC5950I,Toledo,OH,720,950,1,2,2.0
1615,sh,WC5950J,Toledo,OH,720,950,0,2,2.0
1616,sh,WC5950K,Toledo,OH,720,950,1,2,2.0
1617,sh,WC5950L,Toledo,OH,720,950,1,2,2.0
1618,sh,WC5946A,Toledo,OH,720,950,1,2,2.0
1619,sh,WC5946B,Toledo,OH,720,950,1,2,2.0
1620,sh,WC5946C,Toledo,OH,720,950,1,2,2.0
1621,sh,WC5946D,Toledo,OH,720,950,1,2,2.0
1622,sh,WC5946E,Toledo,OH,720,950,1,2,2.0
1623,sh,WC5946F,Toledo,OH,720,950,0,2,2.0
1624,sh,WC5946G,Toledo,OH,720,950,1,2,2.0
1625,sh,WC5946H,Toledo,OH,720,950,1,2,2.0
1626,sh,WC5946I,Toledo,OH,720,950,1,2,2.0
1627,sh,WC5946J,Toledo,OH,720,950,0,2,2.0
1628,sh,WC5946K,Toledo,OH,720,950,1,2,2.0
1629,sh,WC5946L,Toledo,OH,720,950,0,2,2.0
1630,sh,WC5940A,Toledo,OH,720,950,1,2,2.0
1631,sh,WC5940B,Toledo,OH,870,950,1,2,2.0
1632,sh,WC5940C,Toledo,OH,720,950,1,2,2.0
1633,sh,WC5940D,Toledo,OH,720,950,1,2,2.0
1634,sh,WC5940E,Toledo,OH,720,950,0,2,2.0
1635,sh,WC5940F,Toledo,OH,720,950,1,2,2.0
1636,sh,WC5940G,Toledo,OH,720,950,1,2,2.0
1637,sh,WC5940H,Toledo,OH,720,950,0,2,2.0
1638,sh,WC5940I,Toledo,OH,720,950,-1,2,2.0
1639,sh,WC5940J,Toledo,OH,720,950,1,2,2.0
1640,sh,WC5936A,Toledo,OH,720,950,1,2,2.0
1641,sh,WC5936B,Toledo,OH,720,950,1,2,2.0
1642,sh,WC5936C,Toledo,OH,720,950,1,2,2.0
1643,sh,WC5936D,Toledo,OH,720,950,1,2,2.0
1644,sh,WC5936E,Toledo,OH,720,950,1,2,2.0
1645,sh,WC5936F,Toledo,OH,720,950,1,2,2.0
1646,sh,WC5936G,Toledo,OH,720,950,0,2,2.0
1647,sh,WC5936H,Toledo,OH,720,950,0,2,2.0
1648,sh,WC5936I,Toledo,OH,720,950,1,2,2.0
1649,sh,WC5936J,Toledo,OH,720,950,1,2,2.0
1650,sh,WC5936K,Toledo,OH,720,950,0,2,2.0
1651,sh,WC5936L,Toledo,OH,720,950,1,2,2.0
1652,sh,WC5930A,Toledo,OH,720,950,0,2,2.0
1653,sh,WC5930B,Toledo,OH,720,950,-1,2,2.0
1654,sh,WC5930C,Toledo,OH,720,950,1,2,2.0
1655,sh,WC5930D,Toledo,OH,720,950,1,2,2.0
1656,sh,WC5930E,Toledo,OH,720,950,0,2,2.0
1657,sh,WC5930F,Toledo,OH,720,950,0,2,2.0
1658,sh,WC5930G,Toledo,OH,720,950,0,2,2.0
1659,sh,WC5930H,Toledo,OH,720,950,1,2,2.0
1660,sh,WC5933A,Toledo,OH,715,963,0,2,1.5
1661,sh,WC5933B,Toledo,OH,715,963,0,2,1.5
1662,sh,WC5933C,Toledo,OH,715,963,0,2,1.5
1663,sh,WC5933D,Toledo,OH,715,963,1,2,1.5
1664,sh,WC5933E,Toledo,OH,715,963,1,2,1.5
1665,sh,WC5933F,Toledo,OH,715,963,1,2,1.5
1666,sh,WC5933G,Toledo,OH,715,963,1,2,1.5
1667,sh,WC5933H,Toledo,OH,715,963,1,2,1.5
1668,sh,WC5933I,Toledo,OH,715,963,0,2,1.5
1669,sh,WC5933J,Toledo,OH,715,963,1,2,1.5
1670,sh,WC5933K,Toledo,OH,715,963,1,2,1.5
1671,sh,WC5933L,Toledo,OH,715,963,1,2,1.5
1672,sh,WC5933M,Toledo,OH,715,963,1,2,1.5
1673,sh,WC5933N,Toledo,OH,715,963,1,2,1.5
1674,sh,WC5933O,Toledo,OH,715,963,1,2,1.5
1675,sh,WC5933P,Toledo,OH,715,963,0,2,1.5
1676,sh,WC5933Q,Toledo,OH,715,963,1,2,1.5
1677,sh,WC5933R,Toledo,OH,715,963,0,2,1.5
1678,sh,WC5933S,Toledo,OH,715,963,0,2,1.5
1679,sh,WC5933T,Toledo,OH,715,963,1,2,1.5
1680,sh,WC5933U,Toledo,OH,715,963,0,2,1.5
1681,sh,WC5933V,Toledo,OH,715,963,1,2,1.5
1682,sh,WC5933W,Toledo,OH,715,963,1,2,1.5
1683,sh,WC5933X,Toledo,OH,715,963,0,2,1.5
1684,sh,WC5966A,Toledo,OH,715,963,0,2,1.5
1685,sh,WC5966B,Toledo,OH,715,963,1,2,1.5
1686,sh,WC5966C,Toledo,OH,715,963,0,2,1.5
1687,sh,WC5966D,Toledo,OH,715,963,0,2,1.5
1688,sh,WC5966E,Toledo,OH,715,963,1,2,1.5
1689,sh,WC5966F,Toledo,OH,715,963,0,2,1.5
1690,sh,WC5966G,Toledo,OH,715,963,1,2,1.5
1691,sh,WC5966H,Toledo,OH,715,963,1,2,1.5
1692,sh,WC5966I,Toledo,OH,715,963,1,2,1.5
1693,sh,WC5966J,Toledo,OH,715,963,0,2,1.5
1694,sh,WC5970A,Toledo,OH,675,950,0,2,1.0
1695,sh,WC5970B,Toledo,OH,675,950,1,2,1.0
1696,sh,WC5970C,Toledo,OH,675,950,1,2,1.0
1697,sh,WC5970D,Toledo,OH,675,950,1,2,1.0
1698,sh,WC5970E,Toledo,OH,675,950,0,2,1.0
1699,sh,WC5970F,Toledo,OH,675,950,0,2,1.0
1700,sh,WC5970G,Toledo,OH,675,950,1,2,1.0
1701,sh,WC5970H,Toledo,OH,675,950,1,2,1.0
1702,sh,WC5970I,Toledo,OH,675,950,1,2,1.0
1703,sh,WC5970J,Toledo,OH,675,950,0,2,1.0
1704,sh,WC5970K,Toledo,OH,675,950,1,2,1.0
1705,sh,WC5970L,Toledo,OH,675,950,1,2,1.0
1706,sh,FT5862A,Toledo,OH,650,932,0,2,1.0
