,Property_Code,Tenant_Code,Event,DateOccurred,Unit_Code,DateMoveIn,DateMoveOut,Rent,Vacancy,SQFT,BedRooms,Bathroom,chrent,LengthStay
7160,sh,t0025348,Rent Change,2016-05-31,WC5936B,2015-06-27,,642.0,0,950,2,2.0,0.0,
7161,sh,t0025348,Rent Change,2016-06-30,WC5936B,2015-06-27,,659.0,0,950,2,2.0,17.0,
7162,sh,t0025348,Rent Change,2017-05-31,WC5936B,2015-06-27,,662.0,0,950,2,2.0,3.0,
7163,sh,t0025348,Rent Change,2017-06-30,WC5936B,2015-06-27,,684.0,0,950,2,2.0,22.0,
7164,sh,t0025348,Rent Change,2018-06-30,WC5936B,2015-06-27,,720.0,0,950,2,2.0,36.0,
5809,sh,t0025350,Rent Change,2015-05-26,TT1193,2015-06-29,,975.0,0,1350,2,1.5,0.0,
2093,ce,t0025351,Rent Change,2015-05-23,S1458K,2015-06-13,,641.0,0,675,1,1.0,0.0,
2094,ce,t0025351,Rent Change,2016-08-31,S1458K,2015-06-13,,670.0,0,675,1,1.0,29.0,
2095,ce,t0025351,Rent Change,2017-05-31,S1458K,2015-06-13,,676.0,0,675,1,1.0,6.0,
2096,ce,t0025351,Rent Change,2017-06-30,S1458K,2015-06-13,,680.0,0,675,1,1.0,4.0,
2097,ce,t0025351,Rent Change,2018-06-30,S1458K,2015-06-13,2019-01-05,714.0,1,675,1,1.0,34.0,189 days 00:00:00.000000000
656,ce,t0025369,Rent Change,2015-06-27,C5254E,2015-06-27,,679.0,0,905,1,2.0,0.0,
657,ce,t0025369,Rent Change,2016-05-31,C5254E,2015-06-27,,683.0,0,905,1,2.0,4.0,
658,ce,t0025369,Rent Change,2016-06-30,C5254E,2015-06-27,,709.0,0,905,1,2.0,26.0,
659,ce,t0025369,Rent Change,2017-05-31,C5254E,2015-06-27,,712.0,0,905,1,2.0,3.0,
660,ce,t0025369,Rent Change,2017-06-30,C5254E,2015-06-27,,738.0,0,905,1,2.0,26.0,
661,ce,t0025369,Rent Change,2018-05-31,C5254E,2015-06-27,,743.0,0,905,1,2.0,5.0,
662,ce,t0025369,Rent Change,2018-06-30,C5254E,2015-06-27,,775.0,0,905,1,2.0,32.0,
1721,ce,t0025384,Rent Change,2016-07-31,S1450H,2015-08-01,,654.0,0,675,1,1.0,0.0,
1722,ce,t0025384,Rent Change,2017-07-31,S1450H,2015-08-01,2018-03-19,667.0,1,675,1,1.0,13.0,231 days 00:00:00.000000000
3019,ce,t0025389,Rent Change,2016-06-30,M0008B,2015-07-01,,699.0,0,875,2,1.5,0.0,
3020,ce,t0025389,Rent Change,2017-06-30,M0008B,2015-07-01,,728.0,0,875,2,1.5,29.0,
3021,ce,t0025389,Rent Change,2018-06-30,M0008B,2015-07-01,,770.0,0,875,2,1.5,42.0,
2195,ce,t0025392,Rent Change,2015-06-09,S1500-1J,2015-07-24,,736.0,0,955,2,1.0,0.0,
2196,ce,t0025392,Rent Change,2016-06-30,S1500-1J,2015-07-24,,746.0,0,955,2,1.0,10.0,
2197,ce,t0025392,Rent Change,2016-07-31,S1500-1J,2015-07-24,,774.0,0,955,2,1.0,28.0,
2198,ce,t0025392,Rent Change,2017-06-30,S1500-1J,2015-07-24,,778.0,0,955,2,1.0,4.0,
2199,ce,t0025392,Rent Change,2017-07-31,S1500-1J,2015-07-24,,789.0,0,955,2,1.0,11.0,
2200,ce,t0025392,Rent Change,2018-06-30,S1500-1J,2015-07-24,,799.0,0,955,2,1.0,10.0,
2201,ce,t0025392,Rent Change,2018-07-31,S1500-1J,2015-07-24,,830.0,0,955,2,1.0,31.0,
6262,sh,t0025402,Rent Change,2016-05-31,FT5862D,2015-06-13,,599.0,0,932,2,1.0,0.0,
6263,sh,t0025402,Rent Change,2016-06-02,FT5862D,2015-06-13,2017-06-14,587.0,1,932,2,1.0,-12.0,377 days 00:00:00.000000000
2873,ce,t0025410,Rent Change,2015-06-12,M0002D,2015-07-17,,615.0,0,635,1,1.0,0.0,
3045,ce,t0025410,Rent Change,2015-06-24,M0009A,2015-06-30,,595.0,0,635,1,1.0,-20.0,
3046,ce,t0025410,Rent Change,2015-06-30,M0009A,2015-06-30,,1190.0,0,635,1,1.0,595.0,
3047,ce,t0025410,Rent Change,2015-07-31,M0009A,2015-06-30,2015-12-04,595.0,1,635,1,1.0,-595.0,126 days 00:00:00.000000000
1510,ce,t0025413,Rent Change,2016-06-30,C5324C,2015-07-30,,632.0,0,675,1,1.0,0.0,
1511,ce,t0025413,Rent Change,2016-07-31,C5324C,2015-07-30,,654.0,0,675,1,1.0,22.0,
1512,ce,t0025413,Rent Change,2017-06-30,C5324C,2015-07-30,,655.0,0,675,1,1.0,1.0,
1513,ce,t0025413,Rent Change,2017-07-31,C5324C,2015-07-30,2018-02-26,667.0,1,675,1,1.0,12.0,210 days 00:00:00.000000000
5348,sh,t0025414,Rent Change,2016-06-30,WC5933S,2015-06-29,2016-07-15,648.0,1,963,2,1.5,0.0,15 days 00:00:00.000000000
6003,sh,t0025417,Rent Change,2016-06-30,AC1127,2015-07-10,,993.0,0,1350,2,1.5,0.0,
6004,sh,t0025417,Rent Change,2016-07-31,AC1127,2015-07-10,,1000.0,0,1350,2,1.5,7.0,
6005,sh,t0025417,Rent Change,2017-06-30,AC1127,2015-07-10,,1016.0,0,1350,2,1.5,16.0,
6006,sh,t0025417,Rent Change,2017-07-31,AC1127,2015-07-10,,1025.0,0,1350,2,1.5,9.0,
6007,sh,t0025417,Rent Change,2018-07-31,AC1127,2015-07-10,,1125.0,0,1350,2,1.5,100.0,
4910,sh,t0025420,Rent Change,2016-05-31,AC1046,2015-06-29,,992.0,0,1350,3,1.5,0.0,
4911,sh,t0025420,Rent Change,2016-06-30,AC1046,2015-06-29,,990.0,0,1350,3,1.5,-2.0,
4912,sh,t0025420,Rent Change,2016-07-31,AC1046,2015-06-29,2017-06-19,1015.0,1,1350,3,1.5,25.0,323 days 00:00:00.000000000
7187,sh,t0025422,Rent Change,2015-06-26,WC5956C,2015-07-20,2016-06-15,628.0,1,963,2,1.5,0.0,355 days 00:00:00.000000000
2048,ce,t0025431,Rent Change,2016-06-30,S1458E,2015-07-10,,647.0,0,675,1,1.0,0.0,
2049,ce,t0025431,Rent Change,2016-07-31,S1458E,2015-07-10,2017-07-08,654.0,1,675,1,1.0,7.0,342 days 00:00:00.000000000
6764,sh,t0025441,Rent Change,2015-06-30,AC1077,2015-06-25,,1980.0,0,1350,3,1.5,0.0,
6765,sh,t0025441,Rent Change,2015-08-31,AC1077,2015-06-25,,990.0,0,1350,3,1.5,-990.0,
6766,sh,t0025441,Rent Change,2016-06-30,AC1077,2015-06-25,2016-08-08,1015.0,1,1350,3,1.5,25.0,39 days 00:00:00.000000000
4451,sh,t0025456,Rent Change,2015-07-31,SH5813,2015-08-15,,824.0,0,1156,3,1.5,0.0,
6448,sh,t0025456,Rent Change,2015-07-31,TH5971,2015-08-15,2016-10-06,721.0,1,1006,3,1.5,-103.0,433 days 00:00:00.000000000
4542,sh,t0025463,Rent Change,2015-06-18,SH5861,2015-06-30,,695.0,0,1006,2,1.5,0.0,
4543,sh,t0025463,Rent Change,2015-06-18,SH5861,2015-06-30,,785.0,0,1006,2,1.5,90.0,
4778,sh,t0025463,Rent Change,2015-06-19,TT1190,2015-06-30,2016-06-29,990.0,1,1350,3,1.5,205.0,376 days 00:00:00.000000000
4431,sh,t0025469,Rent Change,2015-06-17,SH5763,2015-06-30,,824.0,0,1156,3,1.5,0.0,
4432,sh,t0025469,Rent Change,2017-05-31,SH5763,2015-06-30,,825.0,0,1156,3,1.5,1.0,
4433,sh,t0025469,Rent Change,2017-06-30,SH5763,2015-06-30,2018-07-12,849.0,1,1156,3,1.5,24.0,377 days 00:00:00.000000000
6461,sh,t0025482,Rent Change,2015-06-12,WC5933T,2015-07-09,2016-07-21,628.0,1,963,2,1.5,0.0,405 days 00:00:00.000000000
6306,sh,t0025492,Rent Change,2015-06-30,FT5803,2015-06-30,,1980.0,0,1350,3,1.5,0.0,
6307,sh,t0025492,Rent Change,2015-08-31,FT5803,2015-06-30,,990.0,0,1350,3,1.5,-990.0,
6308,sh,t0025492,Rent Change,2016-07-31,FT5803,2015-06-30,,1002.0,0,1350,3,1.5,12.0,
6309,sh,t0025492,Rent Change,2017-06-30,FT5803,2015-06-30,,1017.0,0,1350,3,1.5,15.0,
6310,sh,t0025492,Rent Change,2018-06-30,FT5803,2015-06-30,2018-06-30,1075.0,1,1350,3,1.5,58.0,0 days 00:00:00.000000000
4100,sh,t0025499,Rent Change,2017-07-31,SH5932,2015-07-18,,718.0,0,1006,2,1.5,0.0,
4101,sh,t0025499,Rent Change,2017-08-31,SH5932,2015-07-18,2018-04-27,720.0,1,1006,2,1.5,2.0,239 days 00:00:00.000000000
4919,sh,t0025500,Rent Change,2015-06-18,AC1038,2015-06-30,,990.0,0,1350,3,1.5,0.0,
6904,sh,t0025501,Rent Change,2016-05-31,SH5856,2015-06-30,,696.0,0,1006,2,1.5,0.0,
6905,sh,t0025501,Rent Change,2016-06-30,SH5856,2015-06-30,2017-06-29,720.0,1,1006,2,1.5,24.0,364 days 00:00:00.000000000
3583,ce,t0025504,Rent Change,2015-07-10,M0036E,2015-07-15,,685.0,0,875,2,1.5,0.0,
3584,ce,t0025504,Rent Change,2015-07-15,M0036E,2015-07-15,,680.0,0,875,2,1.5,-5.0,
3585,ce,t0025504,Rent Change,2015-07-31,M0036E,2015-07-15,,685.0,0,875,2,1.5,5.0,
3586,ce,t0025504,Rent Change,2016-06-30,M0036E,2015-07-15,,686.0,0,875,2,1.5,1.0,
3587,ce,t0025504,Rent Change,2016-07-31,M0036E,2015-07-15,,714.0,0,875,2,1.5,28.0,
3588,ce,t0025504,Rent Change,2017-06-30,M0036E,2015-07-15,,732.0,0,875,2,1.5,18.0,
3589,ce,t0025504,Rent Change,2017-07-31,M0036E,2015-07-15,,748.0,0,875,2,1.5,16.0,
3590,ce,t0025504,Rent Change,2018-06-30,M0036E,2015-07-15,,771.0,0,875,2,1.5,23.0,
3591,ce,t0025504,Rent Change,2018-07-31,M0036E,2015-07-15,,790.0,0,875,2,1.5,19.0,
4580,sh,t0025505,Rent Change,2016-06-30,AC1107,2015-06-30,,987.0,0,1350,2,1.5,0.0,
4581,sh,t0025505,Rent Change,2017-05-31,AC1107,2015-06-30,,988.0,0,1350,2,1.5,1.0,
4582,sh,t0025505,Rent Change,2017-06-30,AC1107,2015-06-30,2018-06-29,1012.0,1,1350,2,1.5,24.0,364 days 00:00:00.000000000
1391,ce,t0025511,Rent Change,2015-12-31,C5322B,2015-06-27,2016-03-26,669.0,1,675,1,1.0,0.0,86 days 00:00:00.000000000
6084,ce,t0025521,Rent Change,2016-11-18,M0024F,2016-11-30,,748.0,0,875,2,1.5,0.0,
5586,sh,t0025524,Rent Change,2016-06-30,FT5906H,2015-07-20,,596.0,0,932,2,1.0,0.0,
5587,sh,t0025524,Rent Change,2016-07-31,FT5906H,2015-07-20,,612.0,0,932,2,1.0,16.0,
5588,sh,t0025524,Rent Change,2016-11-30,FT5906H,2015-07-20,,600.0,0,932,2,1.0,-12.0,
5589,sh,t0025524,Rent Change,2017-06-30,FT5906H,2015-07-20,,608.0,0,932,2,1.0,8.0,
5590,sh,t0025524,Rent Change,2017-07-31,FT5906H,2015-07-20,2017-10-21,700.0,1,932,2,1.0,92.0,82 days 00:00:00.000000000
5752,sh,t0025526,Rent Change,2015-08-04,SH5829,2015-08-21,2016-09-01,695.0,1,1006,2,1.5,0.0,394 days 00:00:00.000000000
920,ce,t0025529,Rent Change,2016-07-31,C5271L,2015-07-31,2017-07-30,674.0,1,675,1,1.0,0.0,364 days 00:00:00.000000000
6978,sh,t0025548,Rent Change,2016-07-31,TH5824,2015-07-25,2017-07-31,720.0,1,1006,2,1.5,0.0,365 days 00:00:00.000000000
7190,sh,t0025557,Rent Change,2015-07-01,FT5773,2015-07-01,2016-07-05,1215.0,1,1350,2,1.5,0.0,370 days 00:00:00.000000000
6542,sh,t0025568,Rent Change,2016-07-31,FT5892H,2015-07-31,,633.0,0,984,2,1.0,0.0,
6543,sh,t0025568,Rent Change,2016-08-12,FT5892H,2015-07-31,,608.0,0,984,2,1.0,-25.0,
6544,sh,t0025568,Rent Change,2017-07-31,FT5892H,2015-07-31,,633.0,0,984,2,1.0,25.0,
6545,sh,t0025568,Rent Change,2018-07-31,FT5892H,2015-07-31,,685.0,0,984,2,1.0,52.0,
443,ce,t0025580,Rent Change,2016-08-31,C5250E,2015-09-12,,728.0,0,955,2,2.0,0.0,
444,ce,t0025580,Rent Change,2016-09-30,C5250E,2015-09-12,2017-09-12,744.0,1,955,2,2.0,16.0,347 days 00:00:00.000000000
2722,ce,t0025584,Rent Change,2016-08-31,S1500-6J,2015-08-01,,774.0,0,955,2,1.0,0.0,
2723,ce,t0025584,Rent Change,2017-07-31,S1500-6J,2015-08-01,2018-08-01,789.0,1,955,2,1.0,15.0,366 days 00:00:00.000000000
3758,ce,t0025593,Rent Change,2016-06-30,S1458C,2015-07-15,,633.0,0,675,1,1.0,0.0,
3759,ce,t0025593,Rent Change,2016-07-31,S1458C,2015-07-15,2016-12-05,644.0,1,675,1,1.0,11.0,127 days 00:00:00.000000000
6373,sh,t0025597,Rent Change,2016-06-30,WC5940C,2015-07-13,,646.0,0,950,2,2.0,0.0,
6374,sh,t0025597,Rent Change,2016-07-31,WC5940C,2015-07-13,2017-06-13,651.0,1,950,2,2.0,5.0,317 days 00:00:00.000000000
6179,sh,t0025598,Rent Change,2015-07-02,FT5880B,2015-07-03,,608.0,0,984,2,1.0,608.0,
6707,sh,t0025615,Rent Change,2016-06-30,WC5946I,2015-07-17,,649.0,0,950,2,2.0,0.0,
6708,sh,t0025615,Rent Change,2016-07-31,WC5946I,2015-07-17,2017-07-16,659.0,1,950,2,2.0,10.0,350 days 00:00:00.000000000
1998,ce,t0025617,Rent Change,2015-07-06,S1456L,2015-08-01,,651.0,0,675,1,1.0,0.0,
1995,ce,t0025617,Rent Change,2015-08-26,S1456L,2015-07-31,,659.0,0,675,1,1.0,8.0,
1996,ce,t0025617,Rent Change,2016-06-30,S1456L,2015-07-31,,660.0,0,675,1,1.0,1.0,
1997,ce,t0025617,Rent Change,2016-07-31,S1456L,2015-07-31,2017-01-31,674.0,1,675,1,1.0,14.0,184 days 00:00:00.000000000
275,ce,t0025621,Rent Change,2015-07-06,C0007K,2015-07-24,2016-07-20,666.0,1,675,1,1.0,0.0,380 days 00:00:00.000000000
1278,ce,t0025622,Rent Change,2016-06-30,C5307C,2015-07-10,,627.0,0,675,1,1.0,0.0,
1279,ce,t0025622,Rent Change,2016-07-31,C5307C,2015-07-10,2017-07-09,634.0,1,675,1,1.0,7.0,343 days 00:00:00.000000000
7176,ce,t0025623,Rent Change,2015-08-01,S1500-5M,2015-08-01,2016-07-31,779.0,1,955,2,1.5,0.0,365 days 00:00:00.000000000
2577,ce,t0025629,Rent Change,2016-06-30,S1500-5D,2015-07-16,,742.0,0,955,2,1.5,0.0,
2578,ce,t0025629,Rent Change,2016-07-31,S1500-5D,2015-07-16,2017-03-14,754.0,1,955,2,1.5,12.0,226 days 00:00:00.000000000
2908,ce,t0025660,Rent Change,2016-06-30,M0003B,2015-07-28,,837.0,0,875,2,1.5,0.0,
2909,ce,t0025660,Rent Change,2016-07-31,M0003B,2015-07-28,,855.0,0,875,2,1.5,18.0,
2910,ce,t0025660,Rent Change,2017-07-31,M0003B,2015-07-28,2018-07-31,865.0,1,875,2,1.5,10.0,365 days 00:00:00.000000000
6550,sh,t0025662,Rent Change,2016-07-31,TH5817,2015-07-18,2017-07-03,720.0,1,1006,2,1.5,0.0,337 days 00:00:00.000000000
4344,sh,t0025669,Rent Change,2016-07-31,TH5826,2015-07-28,2017-01-27,707.0,1,1006,2,1.5,0.0,180 days 00:00:00.000000000
2642,ce,t0025672,Rent Change,2015-07-13,S1500-5L,2015-07-24,,715.0,0,955,2,1.0,0.0,
2643,ce,t0025672,Rent Change,2015-07-27,S1500-5L,2015-07-24,,749.0,0,955,2,1.0,34.0,
2644,ce,t0025672,Rent Change,2016-06-30,S1500-5L,2015-07-24,,753.0,0,955,2,1.0,4.0,
2645,ce,t0025672,Rent Change,2016-07-31,S1500-5L,2015-07-24,,764.0,0,955,2,1.0,11.0,
2646,ce,t0025672,Rent Change,2017-06-30,S1500-5L,2015-07-24,,768.0,0,955,2,1.0,4.0,
2647,ce,t0025672,Rent Change,2017-07-31,S1500-5L,2015-07-24,,779.0,0,955,2,1.0,11.0,
2648,ce,t0025672,Rent Change,2018-06-30,S1500-5L,2015-07-24,,790.0,0,955,2,1.0,11.0,
2649,ce,t0025672,Rent Change,2018-07-31,S1500-5L,2015-07-24,,820.0,0,955,2,1.0,30.0,
1563,ce,t0025673,Rent Change,2015-07-31,C5324L,2015-07-31,,1332.0,0,675,1,1.0,0.0,
1564,ce,t0025673,Rent Change,2015-08-31,C5324L,2015-07-31,2016-04-15,666.0,1,675,1,1.0,-666.0,228 days 00:00:00.000000000
1370,ce,t0025689,Rent Change,2016-06-30,C5307M,2015-07-24,,643.0,0,675,1,1.0,0.0,
1371,ce,t0025689,Rent Change,2016-07-31,C5307M,2015-07-24,,654.0,0,675,1,1.0,11.0,
1372,ce,t0025689,Rent Change,2017-06-30,C5307M,2015-07-24,,657.0,0,675,1,1.0,3.0,
1373,ce,t0025689,Rent Change,2017-07-31,C5307M,2015-07-24,2018-07-23,667.0,1,675,1,1.0,10.0,357 days 00:00:00.000000000
988,ce,t0025713,Rent Change,2015-07-16,C5273F,2015-08-22,,639.0,0,675,1,1.0,0.0,
2417,ce,t0025714,Rent Change,2015-11-14,S1500-3J,2015-11-30,,759.0,0,955,2,1.0,0.0,
1402,ce,t0025715,Rent Change,2016-07-31,C5322C,2015-08-07,,672.0,0,675,1,1.0,0.0,
1403,ce,t0025715,Rent Change,2016-08-31,C5322C,2015-08-07,2017-07-31,679.0,1,675,1,1.0,7.0,334 days 00:00:00.000000000
5298,sh,t0025716,Rent Change,2016-07-14,WC5933C,2015-07-31,2016-08-31,628.0,1,963,2,1.5,628.0,48 days 00:00:00.000000000
1321,ce,t0025722,Rent Change,2015-07-21,C5307H,2015-07-31,,629.0,0,675,1,1.0,0.0,
6850,ce,t0025722,Rent Change,2015-07-21,M0012B,2015-08-01,,859.0,0,875,2,1.5,230.0,
572,ce,t0025722,Rent Change,2015-08-06,C5252H,2015-08-22,,689.0,0,905,1,1.0,-170.0,
573,ce,t0025722,Rent Change,2016-07-31,C5252H,2015-08-22,,699.0,0,905,1,1.0,10.0,
574,ce,t0025722,Rent Change,2016-08-31,C5252H,2015-08-22,2016-11-26,719.0,1,905,1,1.0,20.0,87 days 00:00:00.000000000
6851,ce,t0025723,Rent Change,2015-07-17,M0012B,2015-07-31,,859.0,0,875,2,1.5,0.0,
302,ce,t0025723,Rent Change,2015-07-21,C0007M,2015-09-12,2016-06-22,649.0,1,675,1,1.0,-210.0,337 days 00:00:00.000000000
6008,sh,t0025729,Rent Change,2017-07-31,FT5765,2015-08-03,,998.0,0,1350,2,1.5,0.0,
6009,sh,t0025729,Rent Change,2017-08-31,FT5765,2015-08-03,,1000.0,0,1350,2,1.5,2.0,
6010,sh,t0025729,Rent Change,2018-08-31,FT5765,2015-08-03,,1050.0,0,1350,2,1.5,50.0,
6011,sh,t0025729,Rent Change,2018-09-30,FT5765,2015-08-03,,1025.0,0,1350,2,1.5,-25.0,
7201,sh,t0025732,Rent Change,2016-05-31,TH5809,2015-07-17,2017-06-02,839.0,1,1156,3,1.5,0.0,367 days 00:00:00.000000000
6557,sh,t0025733,Rent Change,2015-07-31,AC1114,2015-07-18,,990.0,0,1350,3,1.5,0.0,
6558,sh,t0025733,Rent Change,2016-07-31,AC1114,2015-07-18,2017-07-17,1002.0,1,1350,3,1.5,12.0,351 days 00:00:00.000000000
3154,ce,t0025735,Rent Change,2016-09-30,M0013A,2015-09-12,,624.0,0,635,1,1.0,0.0,
3155,ce,t0025735,Rent Change,2017-09-30,M0013A,2015-09-12,,709.0,0,635,1,1.0,85.0,
3156,ce,t0025735,Rent Change,2018-09-30,M0013A,2015-09-12,,749.0,0,635,1,1.0,40.0,
7204,sh,t0025753,Rent Change,2016-09-30,AC1061,2015-08-22,,994.0,0,1350,3,1.5,0.0,
7205,sh,t0025753,Rent Change,2016-10-31,AC1061,2015-08-22,,1000.0,0,1350,3,1.5,6.0,
7206,sh,t0025753,Rent Change,2017-10-31,AC1061,2015-08-22,2018-10-11,1025.0,1,1350,3,1.5,25.0,345 days 00:00:00.000000000
6181,sh,t0025756,Rent Change,2016-09-30,FT5880B,2015-07-31,,623.0,0,984,2,1.0,0.0,
6182,sh,t0025756,Rent Change,2017-07-31,FT5880B,2015-07-31,,624.0,0,984,2,1.0,1.0,
6183,sh,t0025756,Rent Change,2017-08-31,FT5880B,2015-07-31,2018-08-31,648.0,1,984,2,1.0,24.0,365 days 00:00:00.000000000
1944,ce,t0025779,Rent Change,2016-08-31,S1456E,2015-09-17,,656.0,0,675,1,1.0,0.0,
1945,ce,t0025779,Rent Change,2016-09-30,S1456E,2015-09-17,2017-03-31,674.0,1,675,1,1.0,18.0,182 days 00:00:00.000000000
6756,sh,t0025782,Rent Change,2016-07-31,AC1094,2015-07-24,2017-04-30,1002.0,1,1350,3,1.5,0.0,273 days 00:00:00.000000000
12,ce,t0025784,Rent Change,2016-09-30,C05270,2015-10-24,,853.0,0,1088,2,1.5,0.0,
13,ce,t0025784,Rent Change,2016-10-31,C05270,2015-10-24,2017-10-23,864.0,1,1088,2,1.5,11.0,357 days 00:00:00.000000000
7199,ce,t0025787,Rent Change,2015-08-31,M0010E,2015-08-01,2016-07-31,879.0,1,875,2,1.5,0.0,335 days 00:00:00.000000000
6358,sh,t0025788,Rent Change,2016-07-31,AC1083,2015-07-31,2016-10-17,1015.0,1,1350,3,1.5,0.0,78 days 00:00:00.000000000
989,ce,t0025811,Rent Change,2016-07-31,C5273F,2015-08-22,,649.0,0,675,1,1.0,0.0,
990,ce,t0025811,Rent Change,2016-08-31,C5273F,2015-08-22,,669.0,0,675,1,1.0,20.0,
