,Property_Code,Tenant_Code,Event,DateOccurred,Unit_Code,DateMoveIn,DateMoveOut,Rent,Sqft,Length of Stay,Vacancy,City,State,Zip_Code,SQFT,BedRooms,Bathroom
1481,ce,t0029243,Move Out,2016-10-26,M0024F,2016-04-23,2016-10-22,734.0,0.0,182 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
1488,ce,t0029243,Move In,2016-04-23,M0024F,2016-04-23,,734.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
1492,ce,t0014189,Move Out,2013-09-30,M0026C,2012-07-31,2013-09-30,635.0,0.0,426 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
1506,ce,t0014191,Move Out,2013-08-01,M0026E,2012-07-06,2013-07-31,645.0,0.0,390 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
1512,ce,t0023777,Move Out,2015-11-30,M0026E,2014-12-01,2015-11-30,675.0,0.0,364 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
1518,ce,t0023777,Move In,2014-12-01,M0026E,2014-12-01,,675.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
1525,ce,t0028633,Move Out,2017-04-05,M0026E,2016-03-16,2017-03-31,719.0,0.0,380 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
1533,ce,t0028633,Move In,2016-03-16,M0026E,2016-03-16,,719.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
1541,ce,t0014194,Move Out,2013-10-23,M0028B,2012-11-19,2013-10-23,625.0,0.0,338 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
1548,ce,t0018247,Move Out,2014-05-01,M0028B,2014-01-29,2014-04-30,700.0,0.0,91 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
1554,ce,t0018247,Move In,2014-01-29,M0028B,2014-01-29,,700.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
1558,ce,t0014197,Move Out,2013-07-29,M0028E,2011-06-13,2013-07-17,655.0,0.0,765 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
1570,ce,t0014204,Move Out,2013-05-06,M0030F,2010-10-11,2013-04-30,655.0,0.0,932 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
1575,ce,t0014244,Move Out,2014-06-02,M0030F,2013-05-17,2014-05-31,655.0,0.0,379 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
1578,ce,t0014244,Move In,2013-05-20,M0030F,2013-05-17,,655.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
1595,ce,t0014206,Move Out,2013-07-23,M0032C,2012-05-10,2013-07-19,645.0,0.0,435 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
1606,ce,t0019124,Move Out,2015-03-02,M0032C,2014-02-06,2015-02-28,665.0,0.0,387 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
1612,ce,t0019124,Move In,2014-02-06,M0032C,2014-02-06,,665.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
1616,ce,t0014211,Move Out,2014-02-28,M0034B,2013-02-08,2014-02-28,625.0,0.0,385 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
1626,ce,t0034630,Move In,2017-08-21,M0034B,2017-08-21,,803.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
1637,ce,t0040335,Move Out,2018-10-18,M0034B,2018-03-24,2018-10-12,803.0,0.0,202 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
1641,ce,t0040335,Move In,2018-03-24,M0034B,2018-03-24,,803.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
1659,ce,t0041258,Move In,2018-11-24,M0034B,2018-11-24,,845.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
1663,ce,t0014214,Move Out,2013-04-30,M0034E,2011-05-20,2013-04-30,655.0,0.0,711 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
1667,ce,t0023941,Move Out,2015-08-04,M0034E,2015-01-30,2015-08-04,685.0,0.0,186 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
1674,ce,t0023941,Move In,2015-02-03,M0034E,2015-01-30,,685.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
1678,ce,t0025843,Move In,2015-08-31,M0034E,2015-08-31,,879.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
1689,ce,t0014215,Move Out,2013-09-04,M0034F,2011-08-12,2013-08-31,645.0,0.0,750 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
1700,ce,t0016149,Move Out,2014-07-22,M0034F,2013-11-19,2014-07-22,750.0,0.0,245 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
1705,ce,t0016149,Move Out,2014-06-02,M0034F,2013-11-19,2014-06-02,750.0,0.0,195 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
1710,ce,t0016149,Move In,2013-11-20,M0034F,2013-11-19,,750.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
1713,ce,t0014217,Move Out,2014-02-28,M0036B,2013-02-02,2014-02-28,625.0,0.0,391 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
1725,ce,t0039820,Move In,2018-07-03,M0036B,2018-07-03,,770.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
1727,ce,t0014218,Move Out,2013-12-31,M0036C,2010-12-17,2013-12-31,635.0,0.0,1110 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
1739,ce,t0037928,Move Out,2019-01-08,M0036C,2018-01-02,2018-12-31,738.0,0.0,363 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
1750,ce,t0037928,Move In,2018-01-02,M0036C,2018-01-02,,738.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
1757,ce,t0014219,Move Out,2013-07-01,M0036D,2012-06-02,2013-06-30,635.0,0.0,393 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
1791,ce,t0014221,Move Out,2013-09-24,M0036F,2011-11-17,2013-09-23,645.0,0.0,676 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
1805,ce,t0014224,Move Out,2013-09-04,M0038C,2012-08-13,2013-08-31,635.0,0.0,383 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
1809,ce,t0014225,Move Out,2013-12-31,M0038D,2011-12-09,2013-12-31,645.0,0.0,753 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
1814,ce,t0024367,Move Out,2016-01-31,M0038D,2015-02-01,2016-01-31,675.0,0.0,364 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
1821,ce,t0024367,Move In,2015-02-02,M0038D,2015-02-01,,675.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
1830,ce,t0014241,Move Out,2013-06-03,S1500-7C,2013-04-28,2013-05-31,780.0,0.0,33 days 00:00:00.000000000,1,Fairfield,OH,45014,1088,2,1.5
1832,ce,t0014241,Move In,2013-04-29,S1500-7C,2013-04-28,,780.0,0.0,,0,Fairfield,OH,45014,1088,2,1.5
1848,ce,t0039751,Move Out,2018-05-23,S1500-7C,2018-05-18,2018-05-23,939.0,0.0,5 days 00:00:00.000000000,1,Fairfield,OH,45014,1088,2,1.5
1862,ce,t0039751,Move In,2018-05-20,S1500-7C,2018-05-18,,939.0,0.0,,0,Fairfield,OH,45014,1088,2,1.5
1871,ce,t0014245,Move Out,2013-12-01,M0032A,2013-05-01,2013-11-30,625.0,0.0,213 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
1874,ce,t0014245,Move In,2013-05-01,M0032A,2013-05-01,,625.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
1882,ce,t0018251,Move Out,2015-04-30,M0032A,2014-01-29,2015-04-30,635.0,0.0,456 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
1886,ce,t0018251,Move In,2014-01-29,M0032A,2014-01-29,,635.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
1914,ce,t0014285,Move Out,2014-05-01,M0010E,2013-05-01,2014-04-30,655.0,0.0,364 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
1920,ce,t0014285,Move In,2013-05-01,M0010E,2013-05-01,,655.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
1927,ce,t0021825,Move Out,2015-06-30,M0010E,2014-06-25,2015-06-30,685.0,0.0,370 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
1931,ce,t0021825,Move In,2014-06-25,M0010E,2014-06-25,,685.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
1935,ce,t0033410,Move Out,2018-02-08,M0010E,2017-07-14,2018-02-06,908.0,0.0,207 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
1942,ce,t0033410,Move In,2017-07-14,M0010E,2017-07-14,,908.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
1945,ce,t0039050,Move In,2018-03-24,M0010E,2018-03-24,,918.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
1961,ce,t0030226,Move Out,2016-11-30,C5324M,2016-09-09,2016-11-30,674.0,0.0,82 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
1972,ce,t0030226,Move In,2016-09-09,C5324M,2016-09-09,,674.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
1979,ce,t0031552,Move Out,2017-05-09,C5324M,2016-12-24,2017-05-08,687.0,0.0,135 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2001,ce,t0031552,Move In,2016-12-28,C5324M,2016-12-24,,687.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2012,ce,t0014528,Move Out,2014-12-01,S1454G,2013-07-05,2014-11-30,606.0,0.0,513 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2018,ce,t0014528,Move In,2013-07-05,S1454G,2013-07-05,,606.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2023,ce,t0024448,Move Out,2016-01-31,S1454G,2015-01-17,2016-01-31,619.0,0.0,379 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2030,ce,t0024448,Move In,2015-01-19,S1454G,2015-01-17,,619.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2048,ce,t0039655,Move In,2018-05-30,S1454G,2018-05-30,,685.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2066,ce,t0014522,Move Out,2014-02-21,S1458A,2013-07-01,2014-02-14,593.0,0.0,228 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2072,ce,t0014522,Move In,2013-07-01,S1458A,2013-07-01,,593.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2080,ce,t0032614,Move Out,2018-05-20,S1458A,2017-05-19,2018-05-18,657.0,0.0,364 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2088,ce,t0032614,Move In,2017-05-19,S1458A,2017-05-19,,657.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2096,ce,t0014473,Move Out,2014-07-28,C5271H,2013-07-13,2014-07-25,604.0,0.0,377 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2102,ce,t0014473,Move In,2013-07-15,C5271H,2013-07-13,,604.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2115,ce,t0014475,Move Out,2014-09-30,C5322L,2013-06-28,2014-09-30,592.0,0.0,459 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2122,ce,t0014475,Move In,2013-06-28,C5322L,2013-06-28,,592.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2145,ce,t0014531,Move Out,2014-01-31,S1458G,2013-07-13,2014-01-31,643.0,0.0,202 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2151,ce,t0014531,Move In,2013-07-15,S1458G,2013-07-13,,643.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2154,ce,t0014530,Move Out,2014-06-30,S1500-3C,2013-06-28,2014-06-30,680.0,0.0,367 days 00:00:00.000000000,1,Fairfield,OH,45014,955,2,1.0
2158,ce,t0014530,Move In,2013-06-28,S1500-3C,2013-06-28,,680.0,0.0,,0,Fairfield,OH,45014,955,2,1.0
2165,ce,t0021943,Move Out,2015-08-02,S1500-3C,2014-07-16,2015-07-31,695.0,0.0,380 days 00:00:00.000000000,1,Fairfield,OH,45014,955,2,1.0
2171,ce,t0021943,Move In,2014-07-16,S1500-3C,2014-07-16,,695.0,0.0,,0,Fairfield,OH,45014,955,2,1.0
2182,ce,t0025781,Move Out,2016-08-31,S1500-3C,2015-08-21,2016-08-31,739.0,0.0,376 days 00:00:00.000000000,1,Fairfield,OH,45014,955,2,1.0
2194,ce,t0025781,Move In,2015-08-24,S1500-3C,2015-08-21,,739.0,0.0,,0,Fairfield,OH,45014,955,2,1.0
2203,ce,t0034729,Move Out,2018-10-03,S1500-3C,2017-09-30,2018-09-29,769.0,0.0,364 days 00:00:00.000000000,1,Fairfield,OH,45014,955,2,1.0
2210,ce,t0034729,Move In,2017-09-30,S1500-3C,2017-09-30,,769.0,0.0,,0,Fairfield,OH,45014,955,2,1.0
2214,ce,t0014533,Move Out,2014-03-03,M0022D,2013-08-01,2014-03-01,708.0,0.0,212 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
2220,ce,t0014533,Move In,2013-08-01,M0022D,2013-08-01,,708.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
2224,ce,t0029276,Move Out,2017-06-01,M0022D,2016-06-24,2017-05-31,894.0,0.0,341 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
2228,ce,t0029276,Move In,2016-06-24,M0022D,2016-06-24,,894.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
2239,ce,t0033611,Move Out,2018-09-04,M0022D,2017-07-28,2018-08-31,858.0,0.0,399 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
2249,ce,t0033611,Move In,2017-07-31,M0022D,2017-07-28,,858.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
2254,ce,t0014551,Move Out,2013-11-25,C0011G,2013-08-16,2013-11-25,700.0,0.0,101 days 00:00:00.000000000,1,Fairfield,OH,45014,905,2,1.0
2262,ce,t0014551,Move In,2013-08-20,C0011G,2013-08-16,,700.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
2265,ce,t0014575,Move Out,2014-10-31,C5303M,2013-07-06,2014-10-31,626.0,0.0,482 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2270,ce,t0014575,Move Out,2014-06-03,C5303M,2013-07-06,2014-06-02,626.0,0.0,331 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2276,ce,t0014575,Move In,2013-07-09,C5303M,2013-07-06,,626.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2310,ce,t0025868,Move Out,2016-11-09,S1500-7E,2015-08-17,2016-10-31,1009.0,0.0,441 days 00:00:00.000000000,1,Fairfield,OH,45014,1400,3,2.5
2321,ce,t0025868,Move In,2015-08-14,S1500-7E,2015-08-14,,1009.0,0.0,,0,Fairfield,OH,45014,1400,3,2.5
2348,ce,t0014652,Move Out,2014-06-02,C5273B,2013-08-16,2014-05-31,616.0,0.0,288 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2354,ce,t0014652,Move In,2013-08-20,C5273B,2013-08-16,,616.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2360,ce,t0021717,Move Out,2014-10-31,C5273B,2014-06-18,2014-10-31,609.0,0.0,135 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2367,ce,t0021717,Move In,2014-06-18,C5273B,2014-06-18,,609.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2383,ce,t0015652,Move Out,2014-09-02,S1452M,2013-08-23,2014-08-31,642.0,0.0,373 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2389,ce,t0015652,Move In,2013-08-26,S1452M,2013-08-23,,642.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2394,ce,t0034660,Move Out,2018-03-26,S1452M,2017-09-16,2018-03-19,677.0,0.0,184 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2399,ce,t0034660,Move In,2017-09-18,S1452M,2017-09-16,,677.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2402,ce,t0015666,Move Out,2014-01-13,C5269J,2013-08-10,2014-01-13,630.0,0.0,156 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2409,ce,t0015666,Move In,2013-08-12,C5269J,2013-08-10,,630.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2411,ce,t0019154,Move Out,2015-03-31,C5269J,2014-02-11,2015-03-31,600.0,0.0,413 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2418,ce,t0019154,Move In,2014-02-11,C5269J,2014-02-11,,600.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2429,ce,t0015681,Move Out,2014-09-30,C5303C,2013-08-17,2014-09-30,650.0,0.0,409 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2434,ce,t0015681,Move In,2013-08-22,C5303C,2013-08-17,,650.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2445,ce,t0041005,Move In,2018-10-31,C5303C,2018-10-31,,770.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2459,ce,t0022859,Move Out,2015-01-02,S1458E,2014-08-28,2014-12-31,619.0,0.0,125 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2463,ce,t0022859,Move In,2014-09-02,S1458E,2014-08-28,,619.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2470,ce,t0024474,Move Out,2015-05-31,S1458E,2015-01-21,2015-05-31,619.0,0.0,130 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2476,ce,t0024474,Move In,2015-01-21,S1458E,2015-01-21,,619.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2479,ce,t0033366,Move Out,2018-07-31,S1458E,2017-08-01,2018-07-31,667.0,0.0,364 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2486,ce,t0033366,Move In,2017-08-01,S1458E,2017-08-01,,667.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2501,ce,t0015709,Move Out,2014-03-31,C5303L,2013-09-09,2014-03-31,616.0,0.0,203 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2507,ce,t0015709,Move In,2013-09-09,C5303L,2013-09-09,,616.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2516,ce,t0027710,Move Out,2016-12-21,C5303L,2016-01-04,2016-12-21,639.0,0.0,352 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2523,ce,t0027710,Move In,2016-01-04,C5303L,2016-01-04,,639.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2547,ce,t0015708,Move Out,2014-09-02,C05282,2013-08-31,2014-08-31,888.0,0.0,365 days 00:00:00.000000000,1,Fairfield,OH,45014,1400,3,2.5
2553,ce,t0015708,Move In,2013-09-03,C05282,2013-08-31,,888.0,0.0,,0,Fairfield,OH,45014,1400,3,2.5
2556,ce,t0022819,Move Out,2015-09-01,C05282,2014-10-01,2015-08-31,966.0,0.0,334 days 00:00:00.000000000,1,Fairfield,OH,45014,1400,3,2.5
2562,ce,t0022819,Move In,2014-10-02,C05282,2014-10-01,,966.0,0.0,,0,Fairfield,OH,45014,1400,3,2.5
2565,ce,t0026772,Move Out,2016-08-01,C05282,2015-11-01,2016-08-01,1009.0,0.0,274 days 00:00:00.000000000,1,Fairfield,OH,45014,1400,3,2.5
2568,ce,t0026772,Move Out,2016-08-10,C05282,2015-11-01,2016-07-31,1009.0,0.0,273 days 00:00:00.000000000,1,Fairfield,OH,45014,1400,3,2.5
2574,ce,t0026772,Move In,2015-11-01,C05282,2015-11-01,,1009.0,0.0,,0,Fairfield,OH,45014,1400,3,2.5
2577,ce,t0030746,Move Out,2017-08-31,C05282,2016-09-01,2017-08-31,1024.0,0.0,364 days 00:00:00.000000000,1,Fairfield,OH,45014,1400,3,2.5
2583,ce,t0030746,Move In,2016-09-01,C05282,2016-09-01,,1024.0,0.0,,0,Fairfield,OH,45014,1400,3,2.5
2612,ce,t0041008,Move In,2018-10-26,C5307M,2018-10-26,,790.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2614,ce,t0015719,Move Out,2014-09-02,M0024B,2013-08-31,2014-08-31,654.0,0.0,365 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
2622,ce,t0015719,Move In,2013-09-03,M0024B,2013-08-31,,654.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
2624,ce,t0023176,Move Out,2015-09-30,M0024B,2014-09-27,2015-09-30,655.0,0.0,368 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
2634,ce,t0023176,Move In,2014-09-29,M0024B,2014-09-27,,655.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
2637,ce,t0037907,Move Out,2018-06-01,M0024B,2017-12-02,2018-05-31,838.0,0.0,180 days 00:00:00.000000000,1,Fairfield,OH,45014,875,2,1.5
2643,ce,t0037907,Move In,2017-12-02,M0024B,2017-12-02,,838.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
2645,ce,t0041236,Move In,2018-12-10,M0024B,2018-12-10,,899.0,0.0,,0,Fairfield,OH,45014,875,2,1.5
2670,ce,t0015821,Move Out,2015-02-02,C0011B,2013-09-28,2015-01-31,680.0,0.0,490 days 00:00:00.000000000,1,Fairfield,OH,45014,905,2,1.0
2677,ce,t0015821,Move In,2013-09-30,C0011B,2013-09-28,,680.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
2682,ce,t0024660,Move Out,2016-03-04,C0011B,2015-03-06,2016-03-02,660.0,0.0,362 days 00:00:00.000000000,1,Fairfield,OH,45014,905,2,1.0
2687,ce,t0024660,Move In,2015-03-09,C0011B,2015-03-06,,660.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
2696,ce,t0029123,Move Out,2016-07-25,C0011B,2016-04-15,2016-07-25,734.0,0.0,101 days 00:00:00.000000000,1,Fairfield,OH,45014,905,2,1.0
2702,ce,t0029123,Move In,2016-04-15,C0011B,2016-04-15,,734.0,0.0,,0,Fairfield,OH,45014,905,2,1.0
2706,ce,t0015822,Move Out,2014-04-30,C5326F,2013-09-21,2014-04-30,621.0,0.0,221 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2713,ce,t0015822,Move In,2013-09-23,C5326F,2013-09-21,,621.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2716,ce,t0021231,Move Out,2015-05-31,C5326F,2014-05-15,2015-05-31,619.0,0.0,381 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2722,ce,t0021231,Move In,2014-05-16,C5326F,2014-05-15,,619.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2731,ce,t0029662,Move Out,2017-06-27,C5326F,2016-06-28,2017-06-27,654.0,0.0,364 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2736,ce,t0029662,Move In,2016-06-28,C5326F,2016-06-28,,654.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2742,ce,t0033360,Move Out,2018-07-19,C5326F,2017-07-15,2018-07-18,739.0,0.0,368 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2749,ce,t0033360,Move In,2017-07-17,C5326F,2017-07-15,,739.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2756,ce,t0015837,Move Out,2014-04-28,C5324K,2013-09-28,2014-04-28,630.0,0.0,212 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2762,ce,t0015837,Move In,2013-09-30,C5324K,2013-09-28,,630.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2766,ce,t0021388,Move Out,2014-09-04,C5324K,2014-05-31,2014-09-04,629.0,0.0,96 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2769,ce,t0021388,Move In,2014-06-02,C5324K,2014-05-31,,629.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2784,ce,t0031173,Move Out,2017-11-25,C5324K,2016-11-26,2017-11-25,677.0,0.0,364 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2788,ce,t0031173,Move In,2016-11-28,C5324K,2016-11-26,,677.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2805,ce,t0037986,Move Out,2018-06-28,C5324K,2017-12-23,2018-06-28,677.0,0.0,187 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2812,ce,t0037986,Move In,2017-12-23,C5324K,2017-12-23,,677.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2820,ce,t0015840,Move Out,2013-12-31,S1500-5G,2013-09-20,2013-12-31,738.0,0.0,102 days 00:00:00.000000000,1,Fairfield,OH,45014,955,2,1.0
2826,ce,t0015840,Move In,2013-09-23,S1500-5G,2013-09-20,,738.0,0.0,,0,Fairfield,OH,45014,955,2,1.0
2843,ce,t0040572,Move In,2018-09-04,S1500-5G,2018-09-01,,810.0,0.0,,0,Fairfield,OH,45014,955,2,1.0
2858,ce,t0039205,Move Out,2018-05-23,S1500-4G,2017-04-17,2018-05-18,769.0,0.0,396 days 00:00:00.000000000,1,Fairfield,OH,45014,955,2,1.0
2872,ce,t0039205,Move In,2017-04-18,S1500-4G,2017-04-17,,769.0,0.0,,0,Fairfield,OH,45014,955,2,1.0
2878,ce,t0039846,Move In,2018-06-30,S1500-4G,2018-06-30,,810.0,0.0,,0,Fairfield,OH,45014,955,2,1.0
2880,ce,t0015907,Move Out,2015-01-02,S1452G,2013-09-28,2014-12-31,650.0,0.0,459 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2886,ce,t0015907,Move In,2013-09-30,S1452G,2013-09-28,,650.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2889,ce,t0038035,Move Out,2018-03-26,S1452G,2018-01-27,2018-03-19,667.0,0.0,51 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2896,ce,t0038035,Move In,2018-01-27,S1452G,2018-01-27,,667.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2898,ce,t0015923,Move Out,2014-03-31,C5307D,2013-09-27,2014-03-31,695.0,0.0,185 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2904,ce,t0015923,Move In,2013-09-30,C5307D,2013-09-27,,695.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2908,ce,t0021015,Move Out,2014-10-13,C5307D,2014-05-01,2014-10-13,599.0,0.0,165 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2915,ce,t0021015,Move In,2014-05-02,C5307D,2014-05-01,,599.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2920,ce,t0039478,Move In,2018-04-21,C5307D,2018-04-21,,665.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2922,ce,t0015952,Move Out,2014-09-02,S1500-2C,2013-10-17,2014-08-31,695.0,0.0,318 days 00:00:00.000000000,1,Fairfield,OH,45014,955,2,1.0
2928,ce,t0015952,Move In,2013-10-17,S1500-2C,2013-10-17,,695.0,0.0,,0,Fairfield,OH,45014,955,2,1.0
2955,ce,t0037988,Move In,2018-01-22,S1500-2C,2018-01-21,,769.0,0.0,,0,Fairfield,OH,45014,955,2,1.0
2974,ce,t0025294,Move Out,2016-06-30,S1500-4H,2015-06-15,2016-06-30,700.0,0.0,381 days 00:00:00.000000000,1,Fairfield,OH,45014,955,2,1.5
2981,ce,t0025294,Move In,2015-06-15,S1500-4H,2015-06-15,,700.0,0.0,,0,Fairfield,OH,45014,955,2,1.5
