,Property_Code,Tenant_Code,Event,DateOccurred,Unit_Code,DateMoveIn,DateMoveOut,Rent,Vacancy,SQFT,BedRooms,Bathroom,chrent,LengthStay
2956,ce,t0014094,Rent Change,6/30/2015,M0005B,5/1/2011,,578,0,635,1,1,17,
2957,ce,t0014094,Rent Change,6/30/2016,M0005B,5/1/2011,,599,0,635,1,1,21,
2958,ce,t0014094,Rent Change,6/30/2017,M0005B,5/1/2011,,1029,0,635,1,1,430,
2959,ce,t0014094,Rent Change,7/31/2017,M0005B,5/1/2011,,709,0,635,1,1,-320,
2960,ce,t0014094,Rent Change,6/30/2018,M0005B,5/1/2011,,760,0,635,1,1,51,
2961,ce,t0014094,Rent Change,11/30/2018,M0005B,5/1/2011,,750,0,635,1,1,-10,
2962,ce,t0014095,Rent Change,3/31/2014,M0005C,4/1/2013,,565,0,635,1,1,0,
2963,ce,t0014095,Rent Change,6/30/2015,M0005C,4/1/2013,,582,0,635,1,1,17,
2964,ce,t0014095,Rent Change,6/30/2016,M0005C,4/1/2013,,619,0,635,1,1,37,
2965,ce,t0014095,Rent Change,6/30/2017,M0005C,4/1/2013,,719,0,635,1,1,100,
2966,ce,t0014095,Rent Change,6/30/2018,M0005C,4/1/2013,,760,0,635,1,1,41,
2968,ce,t0014097,Rent Change,6/30/2013,M0005F,11/14/2007,8/31/2013,565,1,635,1,1,0,62 days 00:00:00.000000000
2973,ce,t0014098,Rent Change,6/30/2013,M0006A,10/21/2005,6/30/2014,635,1,875,2,1.5,0,365 days 00:00:00.000000000
2979,ce,t0014099,Rent Change,12/31/2013,M0006B,12/28/2009,,650,0,875,2,1.5,0,
2980,ce,t0014099,Rent Change,3/31/2015,M0006B,12/28/2009,3/31/2016,657,1,875,2,1.5,7,366 days 00:00:00.000000000
2983,ce,t0014101,Rent Change,9/1/2013,M0006D,3/9/2010,9/8/2014,675,1,875,2,1.5,0,372 days 00:00:00.000000000
2991,ce,t0014102,Rent Change,12/1/2013,M0006E,10/28/2011,10/31/2015,675,1,875,2,1.5,0,699 days 00:00:00.000000000
2995,ce,t0014103,Rent Change,6/30/2013,M0006F,5/16/2008,,665,0,875,2,1.5,0,
2996,ce,t0014103,Rent Change,6/30/2014,M0006F,5/16/2008,7/20/2015,685,1,875,2,1.5,20,385 days 00:00:00.000000000
3003,ce,t0014104,Rent Change,6/30/2013,M0007A,5/29/2010,,545,0,635,1,1,0,
3004,ce,t0014104,Rent Change,7/31/2014,M0007A,5/29/2010,,561,0,635,1,1,16,
3005,ce,t0014104,Rent Change,8/31/2015,M0007A,5/29/2010,11/30/2015,595,1,635,1,1,34,91 days 00:00:00.000000000
3006,ce,t0014108,Rent Change,12/31/2013,M0007E,12/13/2007,,575,0,635,1,1,0,
3007,ce,t0014108,Rent Change,1/1/2015,M0007E,12/13/2007,,587,0,635,1,1,12,
3008,ce,t0014108,Rent Change,12/31/2015,M0007E,12/13/2007,,619,0,635,1,1,32,
3009,ce,t0014108,Rent Change,12/31/2017,M0007E,12/13/2007,,729,0,635,1,1,110,
3011,ce,t0014109,Rent Change,6/30/2013,M0007F,7/9/2011,,565,0,635,1,1,0,
3012,ce,t0014109,Rent Change,5/31/2014,M0007F,7/9/2011,6/30/2015,582,1,635,1,1,17,395 days 00:00:00.000000000
3018,ce,t0014111,Rent Change,12/1/2013,M0008B,11/12/2011,5/31/2015,655,1,875,2,1.5,0,546 days 00:00:00.000000000
3023,ce,t0014112,Rent Change,6/30/2013,M0008C,4/7/2012,,645,0,875,2,1.5,0,
3024,ce,t0014112,Rent Change,8/1/2013,M0008C,4/7/2012,,720,0,875,2,1.5,75,
3025,ce,t0014112,Rent Change,2/28/2014,M0008C,4/7/2012,,645,0,875,2,1.5,-75,
3026,ce,t0014112,Rent Change,7/31/2014,M0008C,4/7/2012,8/27/2014,665,1,875,2,1.5,20,27 days 00:00:00.000000000
3035,ce,t0014114,Rent Change,9/30/2013,M0008E,9/14/2012,,669,0,875,2,1.5,0,
3036,ce,t0014114,Rent Change,1/1/2015,M0008E,9/14/2012,7/31/2015,675,1,875,2,1.5,6,211 days 00:00:00.000000000
3043,ce,t0014116,Rent Change,9/30/2013,M0009A,9/21/2012,6/30/2014,555,1,635,1,1,0,273 days 00:00:00.000000000
3053,ce,t0014120,Rent Change,6/30/2013,M0009E,8/11/2012,6/30/2014,565,1,635,1,1,0,365 days 00:00:00.000000000
3061,ce,t0014121,Rent Change,2/28/2014,M0009F,8/15/2008,,580,0,635,1,1,0,
3062,ce,t0014121,Rent Change,3/1/2015,M0009F,8/15/2008,,586,0,635,1,1,6,
3063,ce,t0014121,Rent Change,2/29/2016,M0009F,8/15/2008,,629,0,635,1,1,43,
3064,ce,t0014121,Rent Change,2/28/2017,M0009F,8/15/2008,2/28/2018,656,1,635,1,1,27,365 days 00:00:00.000000000
3068,ce,t0014122,Rent Change,10/31/2013,M0010A,10/10/2010,2/28/2015,651,1,875,2,1.5,0,485 days 00:00:00.000000000
3074,ce,t0014123,Rent Change,3/31/2014,M0010B,3/16/2013,3/31/2015,644,1,875,2,1.5,0,365 days 00:00:00.000000000
3083,ce,t0014124,Rent Change,6/30/2013,M0010C,6/1/2010,,655,0,875,2,1.5,0,
3084,ce,t0014124,Rent Change,6/30/2014,M0010C,6/1/2010,,675,0,875,2,1.5,20,
3085,ce,t0014124,Rent Change,6/30/2015,M0010C,6/1/2010,,695,0,875,2,1.5,20,
3086,ce,t0014124,Rent Change,6/30/2016,M0010C,6/1/2010,6/30/2017,719,1,875,2,1.5,24,365 days 00:00:00.000000000
3088,ce,t0014125,Rent Change,3/31/2014,M0010D,8/27/2004,,654,0,875,2,1.5,0,
3089,ce,t0014125,Rent Change,3/31/2015,M0010D,8/27/2004,,661,0,875,2,1.5,7,
3090,ce,t0014125,Rent Change,3/31/2016,M0010D,8/27/2004,,799,0,875,2,1.5,138,
3091,ce,t0014125,Rent Change,3/31/2017,M0010D,8/27/2004,6/12/2017,829,1,875,2,1.5,30,73 days 00:00:00.000000000
3093,ce,t0014126,Rent Change,4/26/2013,M0010F,4/12/2013,,645,0,875,2,1.5,0,
3094,ce,t0014126,Rent Change,4/30/2014,M0010F,4/12/2013,,664,0,875,2,1.5,19,
3095,ce,t0014126,Rent Change,4/30/2015,M0010F,4/12/2013,11/20/2015,675,1,875,2,1.5,11,204 days 00:00:00.000000000
3102,ce,t0014127,Rent Change,9/30/2013,M0011A,9/22/2012,9/21/2014,551,1,635,1,1,0,356 days 00:00:00.000000000
3107,ce,t0014128,Rent Change,9/1/2013,M0011B,8/12/2005,,555,0,635,1,1,0,
3108,ce,t0014128,Rent Change,9/30/2013,M0011B,8/12/2005,,550,0,635,1,1,-5,
3109,ce,t0014128,Rent Change,11/30/2014,M0011B,8/12/2005,,568,0,635,1,1,18,
3110,ce,t0014128,Rent Change,11/30/2015,M0011B,8/12/2005,,599,0,635,1,1,31,
3111,ce,t0014128,Rent Change,11/30/2016,M0011B,8/12/2005,8/1/2017,626,1,635,1,1,27,244 days 00:00:00.000000000
3115,ce,t0014129,Rent Change,12/1/2013,M0011C,10/1/2002,10/31/2014,575,1,635,1,1,0,334 days 00:00:00.000000000
3121,ce,t0014130,Rent Change,10/31/2013,M0011D,1/24/2003,,560,0,635,1,1,0,
3122,ce,t0014130,Rent Change,1/31/2015,M0011D,1/24/2003,,577,0,635,1,1,17,
3123,ce,t0014130,Rent Change,1/31/2016,M0011D,1/24/2003,,612,0,635,1,1,35,
3124,ce,t0014130,Rent Change,1/31/2018,M0011D,1/24/2003,,642,0,635,1,1,30,
3125,ce,t0014135,Rent Change,5/31/2013,M0012C,8/28/2010,,635,0,875,2,1.5,0,
3126,ce,t0014135,Rent Change,9/1/2013,M0012C,8/28/2010,,665,0,875,2,1.5,30,
3127,ce,t0014135,Rent Change,9/1/2014,M0012C,8/28/2010,,675,0,875,2,1.5,10,
3128,ce,t0014135,Rent Change,8/31/2015,M0012C,8/28/2010,,702,0,875,2,1.5,27,
3129,ce,t0014135,Rent Change,8/31/2016,M0012C,8/28/2010,,732,0,875,2,1.5,30,
3130,ce,t0014135,Rent Change,8/31/2017,M0012C,8/28/2010,,738,0,875,2,1.5,6,
3131,ce,t0014135,Rent Change,8/31/2018,M0012C,8/28/2010,,780,0,875,2,1.5,42,
3133,ce,t0014137,Rent Change,9/1/2013,M0012E,8/12/2012,8/31/2014,675,1,875,2,1.5,0,364 days 00:00:00.000000000
3145,ce,t0014138,Rent Change,1/31/2014,M0012F,1/10/2009,9/1/2014,685,1,875,2,1.5,0,213 days 00:00:00.000000000
3152,ce,t0014139,Rent Change,9/1/2013,M0013A,8/3/2011,,555,0,635,1,1,0,
3153,ce,t0014139,Rent Change,9/1/2014,M0013A,8/3/2011,8/31/2015,575,1,635,1,1,20,364 days 00:00:00.000000000
3158,ce,t0014141,Rent Change,6/30/2013,M0013C,12/11/2010,,555,0,635,1,1,0,
3159,ce,t0014141,Rent Change,7/31/2014,M0013C,12/11/2010,2/2/2015,572,1,635,1,1,17,186 days 00:00:00.000000000
3166,ce,t0014142,Rent Change,12/1/2013,M0013D,11/18/2011,,565,0,635,1,1,0,
3167,ce,t0014142,Rent Change,11/30/2014,M0013D,11/18/2011,9/10/2015,582,1,635,1,1,17,284 days 00:00:00.000000000
3174,ce,t0014143,Rent Change,9/30/2013,M0013E,8/31/2003,,570,0,635,1,1,0,
3175,ce,t0014143,Rent Change,1/1/2015,M0013E,8/31/2003,,581,0,635,1,1,11,
3176,ce,t0014143,Rent Change,12/31/2015,M0013E,8/31/2003,,619,0,635,1,1,38,
3177,ce,t0014143,Rent Change,12/31/2016,M0013E,8/31/2003,,646,0,635,1,1,27,
3178,ce,t0014143,Rent Change,12/31/2017,M0013E,8/31/2003,,666,0,635,1,1,20,
3179,ce,t0014143,Rent Change,12/31/2018,M0013E,8/31/2003,,780,0,635,1,1,114,
3181,ce,t0014145,Rent Change,6/30/2013,M0014A,5/12/2012,,635,0,875,2,1.5,0,
3182,ce,t0014145,Rent Change,6/30/2014,M0014A,5/12/2012,10/10/2015,649,1,875,2,1.5,14,467 days 00:00:00.000000000
3188,ce,t0014147,Rent Change,6/30/2013,M0014C,1/13/2012,,655,0,875,2,1.5,0,
3189,ce,t0014147,Rent Change,7/31/2014,M0014C,1/13/2012,11/30/2014,675,1,875,2,1.5,20,122 days 00:00:00.000000000
3196,ce,t0014148,Rent Change,8/1/2013,M0014D,7/27/2012,,665,0,875,2,1.5,0,
3197,ce,t0014148,Rent Change,7/31/2014,M0014D,7/27/2012,8/31/2015,685,1,875,2,1.5,20,396 days 00:00:00.000000000
3201,ce,t0014149,Rent Change,6/30/2013,M0014E,3/30/2002,,665,0,875,2,1.5,0,
3202,ce,t0014149,Rent Change,6/30/2014,M0014E,3/30/2002,,680,0,875,2,1.5,15,
3203,ce,t0014149,Rent Change,9/30/2015,M0014E,3/30/2002,,714,0,875,2,1.5,34,
3204,ce,t0014149,Rent Change,9/30/2016,M0014E,3/30/2002,,744,0,875,2,1.5,30,
3205,ce,t0014149,Rent Change,9/30/2017,M0014E,3/30/2002,,758,0,875,2,1.5,14,
3206,ce,t0014149,Rent Change,9/30/2018,M0014E,3/30/2002,,800,0,875,2,1.5,42,
3208,ce,t0014150,Rent Change,10/31/2013,M0014F,10/29/2012,,675,0,875,2,1.5,0,
3209,ce,t0014150,Rent Change,11/1/2014,M0014F,10/29/2012,10/31/2015,693,1,875,2,1.5,18,364 days 00:00:00.000000000
3213,ce,t0014151,Rent Change,9/1/2013,M0015A,8/12/2011,,640,0,875,2,1.5,0,
3214,ce,t0014151,Rent Change,11/30/2014,M0015A,8/12/2011,,660,0,875,2,1.5,20,
3215,ce,t0014151,Rent Change,11/30/2015,M0015A,8/12/2011,12/22/2015,859,1,875,2,1.5,199,22 days 00:00:00.000000000
3219,ce,t0014152,Rent Change,4/26/2013,M0015B,4/9/2013,,625,0,875,2,1.5,0,
3220,ce,t0014152,Rent Change,4/30/2014,M0015B,4/9/2013,12/12/2014,644,1,875,2,1.5,19,226 days 00:00:00.000000000
3227,ce,t0014154,Rent Change,9/30/2013,M0015D,9/14/2007,,685,0,875,2,1.5,0,
3228,ce,t0014154,Rent Change,6/30/2014,M0015D,9/14/2007,3/31/2016,706,1,875,2,1.5,21,640 days 00:00:00.000000000
3235,ce,t0014155,Rent Change,6/30/2013,M0015E,6/8/2012,6/30/2014,655,1,875,2,1.5,0,365 days 00:00:00.000000000
3243,ce,t0014156,Rent Change,8/1/2013,M0015F,7/14/2012,,685,0,875,2,1.5,0,
3244,ce,t0014156,Rent Change,1/31/2014,M0015F,7/14/2012,,655,0,875,2,1.5,-30,
3245,ce,t0014156,Rent Change,2/28/2014,M0015F,7/14/2012,,685,0,875,2,1.5,30,
3246,ce,t0014156,Rent Change,7/31/2014,M0015F,7/14/2012,7/31/2015,705,1,875,2,1.5,20,365 days 00:00:00.000000000
3249,ce,t0014157,Rent Change,6/30/2013,M0016A,4/20/2012,7/29/2013,635,1,875,2,1.5,0,29 days 00:00:00.000000000
3252,ce,t0014160,Rent Change,6/30/2013,M0016D,7/31/2011,,675,0,875,2,1.5,0,
3253,ce,t0014160,Rent Change,6/30/2014,M0016D,7/31/2011,,695,0,875,2,1.5,20,
3254,ce,t0014160,Rent Change,6/30/2015,M0016D,7/31/2011,,716,0,875,2,1.5,21,
3255,ce,t0014160,Rent Change,6/30/2016,M0016D,7/31/2011,,745,0,875,2,1.5,29,
3256,ce,t0014160,Rent Change,6/30/2017,M0016D,7/31/2011,,765,0,875,2,1.5,20,
3257,ce,t0014160,Rent Change,6/30/2018,M0016D,7/31/2011,,803,0,875,2,1.5,38,
3260,ce,t0014161,Rent Change,9/30/2013,M0016E,9/9/2011,,692,0,875,2,1.5,0,
3259,ce,t0014161,Rent Change,5/31/2014,M0016E,9/9/2011,7/31/2014,680,0,875,2,1.5,-12,61 days 00:00:00.000000000
3261,ce,t0014161,Rent Change,7/31/2014,M0016E,9/9/2011,7/31/2015,713,1,875,2,1.5,33,365 days 00:00:00.000000000
3270,ce,t0014162,Rent Change,6/30/2013,M0016F,12/1/2011,6/26/2014,665,1,875,2,1.5,0,361 days 00:00:00.000000000
3276,ce,t0014163,Rent Change,6/30/2013,M0018A,3/10/2012,,635,0,875,2,1.5,0,
3277,ce,t0014163,Rent Change,1/31/2014,M0018A,3/10/2012,4/30/2015,650,1,875,2,1.5,15,454 days 00:00:00.000000000
3284,ce,t0014164,Rent Change,8/1/2013,M0018B,7/16/2011,3/31/2015,655,1,875,2,1.5,0,607 days 00:00:00.000000000
3291,ce,t0014165,Rent Change,6/30/2013,M0018C,5/1/2011,,645,0,875,2,1.5,0,
3292,ce,t0014165,Rent Change,6/30/2014,M0018C,5/1/2011,,664,0,875,2,1.5,19,
3293,ce,t0014165,Rent Change,6/30/2015,M0018C,5/1/2011,6/5/2016,684,1,875,2,1.5,20,341 days 00:00:00.000000000
3303,ce,t0014167,Rent Change,4/26/2013,M0018E,4/1/1994,,645,0,875,2,1.5,0,
3304,ce,t0014167,Rent Change,3/31/2014,M0018E,4/1/1994,,664,0,875,2,1.5,19,
3305,ce,t0014167,Rent Change,3/31/2015,M0018E,4/1/1994,,671,0,875,2,1.5,7,
3306,ce,t0014167,Rent Change,3/31/2016,M0018E,4/1/1994,,711,0,875,2,1.5,40,
3307,ce,t0014167,Rent Change,3/31/2017,M0018E,4/1/1994,12/15/2017,738,1,875,2,1.5,27,259 days 00:00:00.000000000
3309,ce,t0014168,Rent Change,9/30/2013,M0018F,9/21/2012,8/6/2014,675,1,875,2,1.5,0,310 days 00:00:00.000000000
3318,ce,t0014169,Rent Change,5/31/2013,M0020A,5/25/2012,,645,0,875,2,1.5,0,
3319,ce,t0014169,Rent Change,6/13/2013,M0020A,5/25/2012,,625,0,875,2,1.5,-20,
3320,ce,t0014169,Rent Change,5/31/2014,M0020A,5/25/2012,5/31/2015,644,1,875,2,1.5,19,365 days 00:00:00.000000000
3326,ce,t0014170,Rent Change,6/30/2013,M0020B,6/1/2012,9/30/2013,635,1,875,2,1.5,0,92 days 00:00:00.000000000
3335,ce,t0014171,Rent Change,9/30/2013,M0020C,9/28/2012,,675,0,875,2,1.5,0,
3336,ce,t0014171,Rent Change,9/30/2014,M0020C,9/28/2012,9/30/2015,695,1,875,2,1.5,20,365 days 00:00:00.000000000
3339,ce,t0014172,Rent Change,9/30/2013,M0020D,9/15/2011,4/30/2014,697,1,875,2,1.5,0,212 days 00:00:00.000000000
3355,ce,t0014174,Rent Change,9/1/2013,M0020F,8/26/2011,,675,0,875,2,1.5,0,
3356,ce,t0014174,Rent Change,9/1/2014,M0020F,8/26/2011,,700,0,875,2,1.5,25,
3357,ce,t0014174,Rent Change,8/31/2015,M0020F,8/26/2011,8/31/2016,728,1,875,2,1.5,28,366 days 00:00:00.000000000
3363,ce,t0014175,Rent Change,2/28/2014,M0022A,2/17/2012,,655,0,875,2,1.5,0,
3364,ce,t0014175,Rent Change,3/1/2015,M0022A,2/17/2012,,662,0,875,2,1.5,7,
3365,ce,t0014175,Rent Change,2/29/2016,M0022A,2/17/2012,4/1/2016,699,1,875,2,1.5,37,32 days 00:00:00.000000000
3366,ce,t0014175,Rent Change,2/28/2017,M0022A,2/17/2012,2/28/2018,728,1,875,2,1.5,29,365 days 00:00:00.000000000
3372,ce,t0014176,Rent Change,12/1/2013,M0022B,12/1/2011,,655,0,875,2,1.5,0,
3373,ce,t0014176,Rent Change,12/31/2013,M0022B,12/1/2011,,650,0,875,2,1.5,-5,
3374,ce,t0014176,Rent Change,7/31/2014,M0022B,12/1/2011,,670,0,875,2,1.5,20,
3375,ce,t0014176,Rent Change,9/30/2014,M0022B,12/1/2011,4/30/2015,650,1,875,2,1.5,-20,212 days 00:00:00.000000000
3381,ce,t0014177,Rent Change,2/28/2014,M0022C,2/9/2013,,659,0,875,2,1.5,0,
3382,ce,t0014177,Rent Change,5/31/2015,M0022C,2/9/2013,5/31/2016,679,1,875,2,1.5,20,366 days 00:00:00.000000000
3390,ce,t0014178,Rent Change,5/31/2013,M0022D,11/27/2004,7/6/2013,635,1,875,2,1.5,0,36 days 00:00:00.000000000
3396,ce,t0014179,Rent Change,3/31/2014,M0022E,3/2/2010,12/31/2014,664,1,875,2,1.5,0,275 days 00:00:00.000000000
3399,ce,t0014180,Rent Change,12/31/2013,M0022F,12/28/2005,,685,0,875,2,1.5,0,
3400,ce,t0014180,Rent Change,12/31/2015,M0022F,12/28/2005,,729,0,875,2,1.5,44,
3401,ce,t0014180,Rent Change,12/31/2016,M0022F,12/28/2005,,758,0,875,2,1.5,29,
3402,ce,t0014180,Rent Change,12/31/2017,M0022F,12/28/2005,,778,0,875,2,1.5,20,
3404,ce,t0014181,Rent Change,6/30/2013,M0024A,6/23/2012,6/30/2014,635,1,875,2,1.5,0,365 days 00:00:00.000000000
3410,ce,t0014182,Rent Change,6/30/2013,M0024B,11/1/2011,7/31/2013,635,1,875,2,1.5,0,31 days 00:00:00.000000000
3416,ce,t0014183,Rent Change,8/1/2013,M0024C,9/24/2010,,655,0,875,2,1.5,0,
3417,ce,t0014183,Rent Change,7/31/2014,M0024C,9/24/2010,7/31/2014,675,1,875,2,1.5,20,0 days 00:00:00.000000000
3427,ce,t0014187,Rent Change,2/28/2014,M0026A,2/23/2010,,649,0,875,2,1.5,0,
3428,ce,t0014187,Rent Change,5/31/2015,M0026A,2/23/2010,5/31/2016,668,1,875,2,1.5,19,366 days 00:00:00.000000000
3429,ce,t0014187,Rent Change,6/30/2016,M0026A,2/23/2010,,1014,0,875,2,1.5,346,
3430,ce,t0014187,Rent Change,8/31/2016,M0026A,2/23/2010,10/31/2016,728,1,875,2,1.5,-286,61 days 00:00:00.000000000
3436,ce,t0014188,Rent Change,6/30/2013,M0026B,4/8/2006,,635,0,875,2,1.5,0,
3437,ce,t0014188,Rent Change,6/30/2014,M0026B,4/8/2006,,654,0,875,2,1.5,19,
3438,ce,t0014188,Rent Change,7/31/2015,M0026B,4/8/2006,,675,0,875,2,1.5,21,
3439,ce,t0014188,Rent Change,8/31/2016,M0026B,4/8/2006,,714,0,875,2,1.5,39,
3440,ce,t0014188,Rent Change,7/31/2017,M0026B,4/8/2006,4/30/2018,728,1,875,2,1.5,14,273 days 00:00:00.000000000
3442,ce,t0014190,Rent Change,6/30/2013,M0026D,1/13/2012,,655,0,875,2,1.5,0,
3443,ce,t0014190,Rent Change,6/30/2014,M0026D,1/13/2012,,675,0,875,2,1.5,20,
3444,ce,t0014190,Rent Change,6/30/2015,M0026D,1/13/2012,9/30/2015,695,1,875,2,1.5,20,92 days 00:00:00.000000000
3448,ce,t0014192,Rent Change,3/31/2014,M0026F,3/10/2012,,675,0,875,2,1.5,0,
3449,ce,t0014192,Rent Change,3/31/2015,M0026F,3/10/2012,,682,0,875,2,1.5,7,
3450,ce,t0014192,Rent Change,3/31/2016,M0026F,3/10/2012,,723,0,875,2,1.5,41,
3451,ce,t0014192,Rent Change,3/31/2017,M0026F,3/10/2012,,758,0,875,2,1.5,35,
3452,ce,t0014192,Rent Change,3/31/2018,M0026F,3/10/2012,,778,0,875,2,1.5,20,
3454,ce,t0014193,Rent Change,6/30/2013,M0028A,10/10/2011,,635,0,875,2,1.5,0,
3455,ce,t0014193,Rent Change,4/30/2014,M0028A,10/10/2011,,654,0,875,2,1.5,19,
3456,ce,t0014193,Rent Change,4/30/2015,M0028A,10/10/2011,5/1/2016,655,1,875,2,1.5,1,367 days 00:00:00.000000000
3462,ce,t0014195,Rent Change,12/31/2013,M0028C,12/6/2012,,675,0,875,2,1.5,0,
3463,ce,t0014195,Rent Change,7/31/2014,M0028C,12/6/2012,9/2/2014,695,1,875,2,1.5,20,33 days 00:00:00.000000000
3473,ce,t0014196,Rent Change,12/1/2013,M0028D,12/1/2012,,697,0,875,2,1.5,0,
3474,ce,t0014196,Rent Change,5/31/2014,M0028D,12/1/2012,,718,0,875,2,1.5,21,
3475,ce,t0014196,Rent Change,5/31/2015,M0028D,12/1/2012,4/30/2016,740,1,875,2,1.5,22,335 days 00:00:00.000000000
3483,ce,t0014198,Rent Change,9/30/2013,M0028F,9/10/2011,,671,0,875,2,1.5,0,
3484,ce,t0014198,Rent Change,11/30/2014,M0028F,9/10/2011,11/30/2015,690,1,875,2,1.5,19,365 days 00:00:00.000000000
3488,ce,t0014199,Rent Change,6/30/2013,M0030A,2/1/2003,,635,0,875,2,1.5,0,
3489,ce,t0014199,Rent Change,5/31/2014,M0030A,2/1/2003,5/31/2015,654,1,875,2,1.5,19,365 days 00:00:00.000000000
3500,ce,t0014200,Rent Change,12/1/2013,M0030B,11/29/2010,,650,0,875,2,1.5,0,
3498,ce,t0014200,Rent Change,3/1/2015,M0030B,11/29/2010,7/19/2015,657,1,875,2,1.5,7,140 days 00:00:00.000000000
3509,ce,t0014201,Rent Change,9/1/2013,M0030C,8/15/2008,,660,0,875,2,1.5,0,
3510,ce,t0014201,Rent Change,11/30/2014,M0030C,8/15/2008,9/11/2015,679,1,875,2,1.5,19,285 days 00:00:00.000000000
3515,ce,t0014202,Rent Change,10/31/2013,M0030D,10/8/2011,,671,0,875,2,1.5,0,
3516,ce,t0014202,Rent Change,1/31/2015,M0030D,10/8/2011,1/31/2016,677,1,875,2,1.5,6,365 days 00:00:00.000000000
3521,ce,t0014203,Rent Change,6/30/2013,M0030E,6/28/2008,,655,0,875,2,1.5,0,
3522,ce,t0014203,Rent Change,6/30/2014,M0030E,6/28/2008,,1330,0,875,2,1.5,675,
3523,ce,t0014203,Rent Change,7/31/2014,M0030E,6/28/2008,,675,0,875,2,1.5,-655,
3524,ce,t0014203,Rent Change,6/30/2015,M0030E,6/28/2008,,695,0,875,2,1.5,20,
3525,ce,t0014203,Rent Change,6/30/2016,M0030E,6/28/2008,,725,0,875,2,1.5,30,
3526,ce,t0014203,Rent Change,6/30/2017,M0030E,6/28/2008,6/30/2018,748,1,875,2,1.5,23,365 days 00:00:00.000000000
3528,ce,t0014205,Rent Change,8/1/2013,M0032B,1/17/2012,7/31/2014,655,1,875,2,1.5,0,364 days 00:00:00.000000000
3537,ce,t0014207,Rent Change,10/31/2013,M0032D,3/5/2012,4/30/2014,645,1,875,2,1.5,0,181 days 00:00:00.000000000
3543,ce,t0014208,Rent Change,5/31/2013,M0032E,8/13/2009,8/5/2013,665,1,875,2,1.5,0,66 days 00:00:00.000000000
3549,ce,t0014209,Rent Change,8/1/2013,M0032F,8/1/2012,,675,0,875,2,1.5,0,
3550,ce,t0014209,Rent Change,9/30/2013,M0032F,8/1/2012,,660,0,875,2,1.5,-15,
3551,ce,t0014209,Rent Change,11/30/2014,M0032F,8/1/2012,,680,0,875,2,1.5,20,
3552,ce,t0014209,Rent Change,11/30/2015,M0032F,8/1/2012,,719,0,875,2,1.5,39,
3553,ce,t0014209,Rent Change,11/30/2016,M0032F,8/1/2012,,748,0,875,2,1.5,29,
3554,ce,t0014209,Rent Change,12/1/2017,M0032F,8/1/2012,,758,0,875,2,1.5,10,
3555,ce,t0014209,Rent Change,11/30/2018,M0032F,8/1/2012,,790,0,875,2,1.5,32,
3556,ce,t0014210,Rent Change,6/30/2013,M0034A,12/15/2001,,635,0,875,2,1.5,0,
3557,ce,t0014210,Rent Change,6/30/2014,M0034A,12/15/2001,,654,0,875,2,1.5,19,
3558,ce,t0014210,Rent Change,6/30/2015,M0034A,12/15/2001,,674,0,875,2,1.5,20,
3559,ce,t0014210,Rent Change,6/30/2016,M0034A,12/15/2001,,704,0,875,2,1.5,30,
3560,ce,t0014210,Rent Change,6/30/2017,M0034A,12/15/2001,,751,0,875,2,1.5,47,
3561,ce,t0014210,Rent Change,7/31/2017,M0034A,12/15/2001,,728,0,875,2,1.5,-23,
3562,ce,t0014210,Rent Change,6/30/2018,M0034A,12/15/2001,,770,0,875,2,1.5,42,
3564,ce,t0014212,Rent Change,6/30/2013,M0034C,8/1/2010,,655,0,875,2,1.5,0,
3565,ce,t0014212,Rent Change,7/31/2014,M0034C,8/1/2010,,675,0,875,2,1.5,20,
3566,ce,t0014212,Rent Change,8/31/2015,M0034C,8/1/2010,,695,0,875,2,1.5,20,
3567,ce,t0014212,Rent Change,8/31/2016,M0034C,8/1/2010,,734,0,875,2,1.5,39,
3568,ce,t0014212,Rent Change,8/31/2017,M0034C,8/1/2010,8/31/2018,748,1,875,2,1.5,14,365 days 00:00:00.000000000
3569,ce,t0014213,Rent Change,6/30/2013,M0034D,5/1/2012,,645,0,875,2,1.5,0,
3570,ce,t0014213,Rent Change,6/30/2014,M0034D,5/1/2012,,664,0,875,2,1.5,19,
3571,ce,t0014213,Rent Change,6/30/2015,M0034D,5/1/2012,,684,0,875,2,1.5,20,
3572,ce,t0014213,Rent Change,6/30/2016,M0034D,5/1/2012,,715,0,875,2,1.5,31,
3573,ce,t0014213,Rent Change,6/30/2017,M0034D,5/1/2012,,738,0,875,2,1.5,23,
3574,ce,t0014213,Rent Change,6/30/2018,M0034D,5/1/2012,,780,0,875,2,1.5,42,
3575,ce,t0014216,Rent Change,9/1/2013,M0036A,9/1/2012,,655,0,875,2,1.5,0,
3576,ce,t0014216,Rent Change,9/30/2014,M0036A,9/1/2012,,665,0,875,2,1.5,10,
3577,ce,t0014216,Rent Change,8/31/2015,M0036A,9/1/2012,,692,0,875,2,1.5,27,
3578,ce,t0014216,Rent Change,8/31/2016,M0036A,9/1/2012,,722,0,875,2,1.5,30,
3579,ce,t0014216,Rent Change,8/31/2017,M0036A,9/1/2012,,727,0,875,2,1.5,5,
3580,ce,t0014216,Rent Change,8/31/2018,M0036A,9/1/2012,,770,0,875,2,1.5,43,
3582,ce,t0014220,Rent Change,2/28/2014,M0036E,2/24/2012,6/30/2015,669,1,875,2,1.5,0,487 days 00:00:00.000000000
