CommUnits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Property_Code,Bldg_Code,Floor_Code,Unit_Code,Rental_Type,Country,Ext_Ref_Unit_Id,Ref_Property_Id,Ref_Building_Id,Ref_Floor_Id,Available_Date,Date_Ready,Address_1,Address_2,Address_3,Address_4,City,State,Zip_Code,Rent,SQFT,Rent_Ready,Exclude,Unit_Type,Location,BedRooms,Attributes_1,Attributes_2,Attributes_3,Attributes_4,Attributes_5,Attributes_6,Attributes_7,Attributes_8,Attributes_9,Attributes_10,MLA,Lease_Type,Userdefined_1,Userdefined_2,Userdefined_3,Userdefined_4,Userdefined_5,Userdefined_6,Userdefined_7,Userdefined_8,Userdefined_9,Userdefined_10,Notes
sh,,,SH5838,Residential,,,,,,,8/31/2015,5838 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5840,Residential,,,,,,,12/19/2013,5840 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,0,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5842,Residential,,,,,,,9/27/2018,5842 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,0,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5844,Residential,,,,,,,11/9/2018,5844 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5846,Residential,,,,,,,11/20/2017,5846 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,0,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5848,Residential,,,,,,,6/24/2017,5848 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5850,Residential,,,,,,,9/10/2018,5850 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,0,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5852,Residential,,,,,,,2/6/2018,5852 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5854,Residential,,,,,,,9/12/2018,5854 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5856,Residential,,,,,,,6/29/2018,5856 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5858,Residential,,,,,,,8/10/2018,5858 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5860,Residential,us,,,,,,11/9/2018,5860 Spring Hollow Dr.,,,,Toledo,OH,43615,724,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5862,Residential,us,,,,,,1/19/2018,5862 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5864,Residential,,,,,,,5/22/2017,5864 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5900,Residential,us,,,,,,12/7/2018,5900 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5902,Residential,,,,,,,4/9/2018,5902 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5904,Residential,,,,,,,1/4/2019,5904 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,0,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5906,Residential,,,,,,,9/12/2016,5906 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5908,Residential,,,,,,,8/10/2018,5908 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,0,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5910,Residential,us,,,,,,8/10/2018,5910 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5914,Residential,,,,,,2/21/2019,2/21/2019,5914 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,0,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5916,Residential,,,,,,,9/12/2018,5916 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5918,Residential,,,,,,,4/10/2017,5918 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5920,Residential,,,,,,,2/10/2019,5920 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,0,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5922,Residential,,,,,,,5/21/2018,5922 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5924,Residential,us,,,,,,9/30/2018,5924 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5926,Residential,,,,,,,3/12/2018,5926 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5928,Residential,us,,,,,,9/12/2017,5928 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5930,Residential,,,,,,,5/7/2018,5930 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5932,Residential,,,,,,,5/22/2018,5932 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5934,Residential,us,,,,,,1/29/2018,5934 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5936,Residential,,,,,,,5/31/2016,5936 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,0,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5940,Residential,us,,,,,,9/28/2018,5940 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5942,Residential,,,,,,,3/17/2017,5942 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5944,Residential,,,,,,,6/11/2018,5944 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5946,Residential,,,,,,,12/10/2018,5946 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5948,Residential,,,,,,,8/26/2014,5948 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5950,Residential,,,,,,,10/23/2018,5950 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5952,Residential,,,,,,,4/13/2017,5952 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5954,Residential,us,,,,,,9/14/2018,5954 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5965,Residential,,,,,,,2/13/2015,5965 Thunder Hollow Dr.,,,,Toledo,OH,43615,800,1006,1,0,sh3tha,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5967,Residential,,,,,,2/10/2019,2/10/2019,5967 Thunder Hollow Dr.,,,,Toledo,OH,43615,800,1006,0,0,sh3tha,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5969,Residential,,,,,,2/21/2019,2/21/2019,5969 Thunder Hollow Dr.,,,,Toledo,OH,43615,800,1006,0,0,sh3tha,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5971,Residential,,,,,,,1/10/2019,5971 Thunder Hollow Dr.,,,,Toledo,OH,43615,800,1006,0,0,sh3tha,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5973,Residential,us,,,,,,9/10/2018,5973 Thunder Hollow Dr.,,,,Toledo,OH,43615,950,1006,0,0,sh3tha,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5975,Residential,us,,,,,,6/25/2018,5975 Thunder Hollow Dr.,,,,Toledo,OH,43615,900,1156,1,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5977,Residential,,,,,,,12/10/2018,5977 Thunder Hollow Dr.,,,,Toledo,OH,43615,800,1006,0,0,sh3tha,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5979,Residential,,,,,,,1/7/2019,5979 Thunder Hollow Dr.,,,,Toledo,OH,43615,800,1006,0,0,sh3tha,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5981,Residential,us,,,,,,7/9/2018,5981 Thunder Hollow Dr.,,,,Toledo,OH,43615,800,1006,1,0,sh3tha,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5983,Residential,us,,,,,,5/23/2018,5983 Thunder Hollow Dr.,,,,Toledo,OH,43615,800,1006,1,0,sh3tha,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5985,Residential,,,,,,,5/11/2017,5985 Thunder Hollow Dr.,,,,Toledo,OH,43615,800,1006,1,0,sh3tha,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5987,Model,us,,,,,10/2/2018,10/2/2018,5987 Thunder Hollow Dr.,,,,Toledo,OH,43615,800,1006,0,0,sh3tha,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5825,Residential,us,,,,,,3/11/2018,5825 Thunder Hollow Dr.,,,,Toledo,OH,43615,900,1156,1,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5827,Residential,,,,,,,12/4/2017,5827 Thunder Hollow Dr.,,,,Toledo,OH,43615,900,1156,1,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5829,Residential,us,,,,,,4/13/2018,5829 Thunder Hollow Dr.,,,,Toledo,OH,43615,900,1156,1,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5831,Residential,us,,,,,,3/27/2018,5831 Thunder Hollow Dr.,,,,Toledo,OH,43615,900,1156,1,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5833,Residential,us,,,,,,10/25/2018,5833 Thunder Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5835,Residential,,,,,,,8/13/2017,5835 Thunder Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5837,Residential,us,,,,,,9/30/2015,5837 Thunder Hollow Dr.,,,,Toledo,OH,43615,890,1006,0,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5839,Residential,,,,,,,7/6/2018,5839 Thunder Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5841,Residential,,,,,,,7/25/2016,5841 Thunder Hollow Dr.,,,,Toledo,OH,43615,900,1156,1,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5843,Residential,,,,,,,10/26/2015,5843 Thunder Hollow Dr.,,,,Toledo,OH,43615,900,1156,1,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5845,Residential,us,,,,,,9/9/2018,5845 Thunder Hollow Dr.,,,,Toledo,OH,43615,900,1156,1,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5847,Residential,us,,,,,,4/11/2016,5847 Thunder Hollow Dr.,,,,Toledo,OH,43615,900,1156,1,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5801,Residential,us,,,,,,4/18/2018,5801 Thunder Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5803,Residential,us,,,,,,10/25/2018,5803 Thunder Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5805,Residential,,,,,,,11/7/2018,5805 Thunder Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5807,Residential,,,,,,,6/19/2018,5807 Thunder Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5809,Residential,,,,,,,7/28/2017,5809 Thunder Hollow Dr.,,,,Toledo,OH,43615,900,1156,1,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5811,Residential,,,,,,,8/15/2016,5811 Thunder Hollow Dr.,,,,Toledo,OH,43615,900,1156,1,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5813,Residential,us,,,,,,12/26/2017,5813 Thunder Hollow Dr.,,,,Toledo,OH,43615,960,1156,1,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,Cabinet Fronts Black Appliances
sh,,,TH5815,Residential,,,,,,,12/27/2016,5815 Thunder Hollow Dr.,,,,Toledo,OH,43615,900,1156,1,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5817,Residential,,,,,,,1/6/2019,5817 Thunder Hollow Dr.,,,,Toledo,OH,43615,775,1006,0,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5819,Residential,,,,,,,9/11/2018,5819 Thunder Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5821,Residential,,,,,,,11/29/2016,5821 Thunder Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5823,Residential,,,,,,,8/9/2018,5823 Thunder Hollow Dr.,,,,Toledo,OH,43615,775,1006,0,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5773,Residential,,,,,,12/31/2018,12/31/2018,5773 Thunder Hollow Dr.,,,,Toledo,OH,43615,900,1156,0,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5775,Residential,,,,,,,7/28/2017,5775 Thunder Hollow Dr.,,,,Toledo,OH,43615,900,1156,1,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5777,Residential,us,,,,,,12/26/2018,5777 Thunder Hollow Dr.,,,,Toledo,OH,43615,900,1156,1,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5779,Residential,,,,,,,3/18/2016,5779 Thunder Hollow Dr.,,,,Toledo,OH,43615,900,1156,1,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5781,Residential,us,,,,,,12/26/2018,5781 Thunder Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5783,Residential,us,,,,,,12/14/2017,5783 Thunder Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5785,Residential,us,,,,,,12/31/2018,5785 Thunder Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5787,Residential,us,,,,,,10/12/2018,5787 Thunder Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5789,Residential,,,,,,,2/15/2015,5789 Thunder Hollow Dr.,,,,Toledo,OH,43615,900,1156,0,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5791,Residential,us,,,,,2/21/2019,2/21/2019,5791 Thunder Hollow Dr.,,,,Toledo,OH,43615,900,1156,0,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5793,Residential,us,,,,,,8/28/2018,5793 Thunder Hollow Dr.,,,,Toledo,OH,43615,900,1156,1,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5795,Residential,us,,,,,,7/28/2017,5795 Thunder Hollow Dr.,,,,Toledo,OH,43615,900,1156,1,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5910,Residential,us,,,,,,9/21/2018,5910 Thunder Hollow Dr.,,,,Toledo,OH,43615,900,1156,1,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5912,Residential,us,,,,,,12/7/2017,5912 Thunder Hollow Dr.,,,,Toledo,OH,43615,990,1156,1,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5914,Residential,,,,,,,12/29/2017,5914 Thunder Hollow Dr.,,,,Toledo,OH,43615,900,1156,1,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5916,Residential,us,,,,,,10/5/2018,5916 Thunder Hollow Dr.,,,,Toledo,OH,43615,900,1156,1,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5918,Residential,us,,,,,12/26/2018,12/26/2018,5918 Thunder Hollow Dr.,,,,Toledo,OH,43615,900,1156,-1,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5920,Residential,,,,,,,1/21/2019,5920 Thunder Hollow Dr.,,,,Toledo,OH,43615,900,1156,0,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5822,Residential,us,,,,,,3/25/2016,5822 Thunder Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5824,Residential,us,,,,,,9/30/2018,5824 Thunder Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5826,Residential,us,,,,,,7/12/2018,5826 Thunder Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5828,Residential,,,,,,,4/13/2018,5828 Thunder Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5830,Residential,us,,,,,,9/15/2018,5830 Thunder Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5832,Residential,,,,,,,8/11/2017,5832 Thunder Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5834,Residential,,,,,,,11/19/2017,5834 Thunder Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5836,Residential,,,,,,,8/24/2018,5836 Thunder Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5802,Residential,,,,,,,1/10/2019,5802 Thunder Hollow Dr.,,,,Toledo,OH,43615,800,1006,0,0,sh3tha,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5804,Residential,us,,,,,,1/10/2018,5804 Thunder Hollow Dr.,,,,Toledo,OH,43615,800,1006,1,0,sh3tha,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5806,Residential,us,,,,,,4/26/2018,5806 Thunder Hollow Dr.,,,,Toledo,OH,43615,800,1006,1,0,sh3tha,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5808,Residential,,,,,,,10/11/2018,5808 Thunder Hollow Dr.,,,,Toledo,OH,43615,800,1006,1,0,sh3tha,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5810,Residential,,,,,,,4/19/2018,5810 Thunder Hollow Dr.,,,,Toledo,OH,43615,800,1006,1,0,sh3tha,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5812,Residential,,,,,,,12/29/2017,5812 Thunder Hollow Dr.,,,,Toledo,OH,43615,800,1006,1,0,sh3tha,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5814,Residential,,,,,,2/10/2019,2/10/2019,5814 Thunder Hollow Dr.,,,,Toledo,OH,43615,800,1006,0,0,sh3tha,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5816,Residential,us,,,,,,2/27/2018,5816 Thunder Hollow Dr.,,,,Toledo,OH,43615,815,1006,1,0,sh3tha,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,Stackable washer and dry located in unit
sh,,,TH5818,Residential,us,,,,,,8/23/2017,5818 Thunder Hollow Dr.,,,,Toledo,OH,43615,800,1006,1,0,sh3tha,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,TH5820,Residential,,,,,,,9/21/2018,5820 Thunder Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5755,Residential,us,,,,,2/10/2019,2/10/2019,5755 Spring Hollow Dr.,,,,Toledo,OH,43615,900,1156,0,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5757,Residential,us,,,,,,9/10/2018,5757 Spring Hollow Dr.,,,,Toledo,OH,43615,900,1156,0,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5759,Residential,,,,,,2/1/2019,2/1/2019,5759 Spring Hollow Dr.,,,,Toledo,OH,43615,900,1156,0,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5761,Residential,us,,,,,,12/19/2016,5761 Spring Hollow Dr.,,,,Toledo,OH,43615,900,1156,1,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5763,Residential,,,,,,,7/20/2018,5763 Spring Hollow Dr.,,,,Toledo,OH,43615,900,1156,1,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5765,Residential,,,,,,,11/20/2018,5765 Spring Hollow Dr.,,,,Toledo,OH,43615,900,1156,1,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5805,Residential,us,,,,,,5/29/2017,5805 Spring Hollow Dr.,,,,Toledo,OH,43615,900,1156,1,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5807,Residential,us,,,,,,7/3/2018,5807 Spring Hollow Dr.,,,,Toledo,OH,43615,900,1156,1,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5809,Residential,,,,,,1/29/2019,1/29/2019,5809 Spring Hollow Dr.,,,,Toledo,OH,43615,900,1156,0,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5811,Residential,,,,,,,6/9/2018,5811 Spring Hollow Dr.,,,,Toledo,OH,43615,900,1156,1,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5813,Residential,us,,,,,,9/11/2016,5813 Spring Hollow Dr.,,,,Toledo,OH,43615,900,1156,0,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5815,Residential,us,,,,,,9/22/2018,5815 Spring Hollow Dr.,,,,Toledo,OH,43615,900,1156,1,0,sh3thb,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5817,Residential,us,,,,,2/21/2019,2/21/2019,5817 Spring Hollow Dr.,,,,Toledo,OH,43615,800,1006,0,0,sh3tha,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5819,Residential,,,,,,,8/20/2017,5819 Spring Hollow Dr.,,,,Toledo,OH,43615,800,1006,1,0,sh3tha,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5821,Residential,,,,,,,10/23/2018,5821 Spring Hollow Dr.,,,,Toledo,OH,43615,800,1006,1,0,sh3tha,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5823,Residential,,,,,,,1/24/2018,5823 Spring Hollow Dr.,,,,Toledo,OH,43615,800,1006,1,0,sh3tha,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5825,Residential,,,,,,,11/16/2018,5825 Spring Hollow Dr.,,,,Toledo,OH,43615,800,1006,1,0,sh3tha,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5827,Residential,us,,,,,,1/3/2019,5827 Spring Hollow Dr.,,,,Toledo,OH,43615,800,1006,0,0,sh3tha,,3,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5829,Residential,us,,,,,,9/1/2016,5829 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5831,Residential,,,,,,,12/19/2013,5831 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,0,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
sh,,,SH5833,Residential,us,,,,,,12/7/2017,5833 Spring Hollow Dr.,,,,Toledo,OH,43615,775,1006,1,0,sh2th,,2,1.5,,,,,,,,,,,,0,,,,,,,,,,
